YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 01 03 20 00 158  3.2  4.0  0.51  5.88  4.95 126 1017.3  19.3  21.9  16.7 99.0 99.00
2006 01 03 21 00 182  2.3  3.0  0.48  5.88  4.99 120 1017.2  18.9  21.9  17.4 99.0 99.00
2006 01 03 22 00 125  2.6  3.3  0.46  5.88  5.03 118 1017.2  19.0  21.9  18.0 99.0 99.00
2006 01 03 23 00 104  4.0  4.8  0.49  7.14  5.47 114 1017.2  20.6  21.9  18.1 99.0 99.00
2006 01 04 00 00 113  5.2  6.1  0.51  7.14  5.54 114 1016.6  21.2  21.9  18.5 99.0 99.00
2006 01 04 01 00 119  5.9  7.0  0.56  7.14  5.55 118 1016.6  21.4  21.5  18.8 99.0 99.00
2006 01 04 02 00 118  6.1  7.2  0.66  7.14  4.56 127 1016.6  21.5  21.5  18.6 99.0 99.00
2006 01 04 03 00 127  6.6  7.7  0.68  7.14  4.57 127 1016.5  21.7  21.5  18.9 99.0 99.00
2006 01 04 04 00 144  7.0  8.0  0.71  7.14  4.60 126 1016.6  21.4  21.5  18.9 99.0 99.00
2006 01 04 05 00 142  6.3  7.3  0.74  7.14  4.67 124 1016.6  21.4  21.9  19.2 99.0 99.00
2006 01 04 06 00 161  7.1  8.4  0.72  6.67  4.45 127 1016.4  21.6  21.9  18.8 99.0 99.00
2006 01 04 07 00 160  6.5  7.4  0.70  7.14  4.44 140 1016.2  21.5  21.9  19.2 99.0 99.00
2006 01 04 08 00 169  6.4  7.5  0.72  6.67  4.36 129 1016.4  21.4  21.9  19.4 99.0 99.00
2006 01 04 09 00 168  5.4  6.5  0.78  7.14  4.53 134 1015.9  21.4  21.9  19.4 99.0 99.00
2006 01 04 10 00 162  4.8  5.5  0.71  6.67  4.29 133 1015.8  21.2  21.9  19.2 99.0 99.00
2006 01 04 11 00 155  3.6  4.3  0.69  6.67  4.41 131 1015.9  21.2  21.5  19.3 99.0 99.00
2006 01 04 12 00 124  3.1  3.7  0.61  6.67  4.46 125 1016.0  21.1  21.4  19.4 99.0 99.00
2006 01 04 13 00 115  2.9  3.4  0.64  6.67  4.44 128 1016.5  21.2  21.2  19.4 99.0 99.00
2006 01 04 14 00 121  2.6  3.0  0.60  6.25  4.53 125 1017.2  21.2  21.2  19.7 99.0 99.00
2006 01 04 15 00  91  1.5  2.0  0.64  6.67  4.81 130 1018.8  21.4  21.2  19.6 99.0 99.00
2006 01 04 16 00  75  1.4  1.6  0.57  6.67  4.59 122 1019.3  21.5  21.2  19.6 99.0 99.00
2006 01 04 17 00  81  1.5  1.9  0.62  6.25  4.70 126 1019.0  21.9  21.2  19.7 99.0 99.00
2006 01 04 18 00  80  0.9  1.1  0.57  6.25  4.42 124 1018.5  22.7  21.4  19.8 99.0 99.00
2006 01 04 19 00  35  1.1  1.5  0.58  6.25  4.51 117 1017.5  22.3  21.4  19.7 99.0 99.00
2006 01 04 21 00  77  0.9  1.1  0.52  5.88  4.42 127 1016.5  22.7  21.9  20.5 99.0 99.00
2006 01 04 22 00 291  1.5  1.8  0.55  5.88  4.43 117 1016.5  22.7  22.1  20.2 99.0 99.00
2006 01 04 23 00 360  2.9  3.5  0.47  5.88  4.42 123 1016.8  22.1  21.9  20.4 99.0 99.00
2006 01 05 00 00  37  2.0  2.4  0.47  5.88  4.39 114 1017.4  21.9  21.9  20.6 99.0 99.00
2006 01 05 01 00  40  1.5  1.7  0.43  5.56  4.27 120 1017.9  21.9  21.8  20.7 99.0 99.00
2006 01 05 02 00  13  2.0  2.4  0.43  6.25  4.27 110 1018.3  22.0  21.9  20.7 99.0 99.00
2006 01 05 03 00  83  1.8  2.4  0.41  5.56  4.25 121 1018.3  21.9  21.8  20.6 99.0 99.00
2006 01 05 04 00 134  2.9  3.6  0.40  5.88  4.25 127 1018.0  21.5  21.4  20.1 99.0 99.00
2006 01 05 05 00 156  3.8  4.4  0.37  5.88  4.21 118 1017.9  21.5  21.2  20.1 99.0 99.00
2006 01 05 06 00 169  4.2  4.8  0.38  5.88  4.30 110 1017.4  21.4  21.2  20.1 99.0 99.00
2006 01 05 07 00 180  3.0  3.6  0.37  5.56  4.31 126 1017.4  21.2  21.2  20.0 99.0 99.00
2006 01 05 08 00 224  2.8  3.4  0.36  5.88  4.23 118 1017.5  21.2  21.1  20.0 99.0 99.00
2006 01 05 09 00 296  5.7  7.6  0.36  3.70  4.22 147 1017.8  20.7  20.6  19.6 99.0 99.00
2006 01 05 10 00 305  3.8  4.4  0.33  5.00  4.02 117 1018.1  21.1  20.6  20.1 99.0 99.00
2006 01 05 11 00   6  7.4  8.7  0.37  2.70  3.48 105 1017.7  20.7  20.4  18.2 99.0 99.00
