#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 05 12 50  33  6.7  8.9  1.41  6.67  4.86  79 1029.9  11.4  19.9   4.9 99.0 99.00
2010 01 05 13 50  36  6.0  7.6  1.32  5.88  4.73  51 1030.1  11.4  19.9   5.5 99.0 99.00
2010 01 05 14 50  31  5.6  7.9  1.29  6.25  4.74  63 1030.7  11.3  19.9   5.0 99.0 99.00
2010 01 05 15 50  38  4.8  7.5  1.29  6.25  4.74  68 1031.4  11.4  19.9   4.7 99.0 99.00
2010 01 05 16 50  11  5.5  7.5  1.19  5.56  4.70  40 1031.4  11.3  19.9   4.9 99.0 99.00
2010 01 05 17 50  21  5.6  7.8  1.14  6.25  4.67  62 1030.5  11.5  19.9   5.1 99.0 99.00
2010 01 05 18 50  19  4.7  7.3  1.24  6.25  4.83  72 1029.0  11.4  19.9   5.6 99.0 99.00
2010 01 05 19 50  36  4.8  6.9  1.16  5.88  4.73  51 1028.3  11.6  19.9   5.2 99.0 99.00
2010 01 05 20 50  35  5.3  7.0  1.08  5.88  4.78  53 1027.4  11.8  19.9   5.7 99.0 99.00
2010 01 05 21 50  38  4.8  6.4  1.09  6.25  4.82  74 1027.0  12.1  19.9   5.2 99.0 99.00
2010 01 05 22 50  44  5.2  7.0  1.02  5.56  4.73  44 1026.7  12.3  19.9   6.2 99.0 99.00
2010 01 05 23 50  49  4.9  6.5  1.00  5.26  4.56  42 1026.7  12.6  19.9   6.3 99.0 99.00
2010 01 06 00 50  69  4.4  6.8  0.84  6.25  4.50  73 1026.8  12.9  19.9   6.2 99.0 99.00
2010 01 06 01 50  77  4.0  5.8  0.90  6.25  4.47  69 1026.8  13.3  19.9   6.8 99.0 99.00
2010 01 06 02 50  90  5.1  6.3  0.86  5.56  4.56  66 1026.8  13.6  19.9   6.7 99.0 99.00
2010 01 06 03 50  85  6.9  9.0  0.86  5.56  4.47  76 1025.9  14.0  19.9   7.5 99.0 99.00
2010 01 06 04 50  94  7.1  9.0  0.92  6.25  4.28  89 1025.7  14.2  19.9   5.9 99.0 99.00
2010 01 06 05 50 101  6.8  8.4  0.90  5.26  4.15  76 1025.8  14.7  19.9   7.5 99.0 99.00
2010 01 06 06 50 106  6.9  8.8  0.98  5.56  4.28  78 1024.6  15.0  19.9   9.1 99.0 99.00
2010 01 06 07 50 107  6.8  8.6  0.96  6.25  4.24  90 1023.8  15.2  19.9   8.1 99.0 99.00
2010 01 06 08 50 114  6.9  8.8  0.95  6.25  4.12  96 1022.8  15.6  19.9   7.9 99.0 99.00
2010 01 06 09 50 116  7.2  9.6  1.00  4.17  4.09  96 1022.2  15.9  19.9   8.4 99.0 99.00
2010 01 06 10 50 116  7.8  9.5  1.03  4.00  4.22 115 1021.9  16.1  19.9   9.4 99.0 99.00
2010 01 06 11 50 115  7.7  9.7  1.02  4.35  4.03 103 1021.9  16.5  19.9   9.5 99.0 99.00
2010 01 06 12 50 128  8.3 10.9  1.11  3.85  4.05 127 1021.7  16.8  19.9  10.6 99.0 99.00
2010 01 06 13 50 115  9.5 11.5  1.12  4.76  4.07 103 1021.2  17.3  19.9  10.0 99.0 99.00
2010 01 06 14 50 126  9.3 10.7  1.23  5.00  4.13 111 1021.9  17.5  19.9  11.2 99.0 99.00
