#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 01 05 17 00 210  2.8  3.7  4.95 16.00 10.94 304 1014.0  12.4  12.3 999.0 99.0 99.00
2008 01 05 18 00 216  4.2  5.5  6.12 16.00 12.19 303 1014.6  12.6  12.3 999.0 99.0 99.00
2008 01 05 19 00 222  4.1  5.4  7.03 19.05 13.05 315 1014.4  12.6  12.4 999.0 99.0 99.00
2008 01 05 20 00 230  3.9  4.9  6.50 19.05 13.03 312 1014.3  12.6  12.4 999.0 99.0 99.00
2008 01 05 21 00 222  3.8  5.1  7.16 19.05 13.27 304 1013.5  12.6  12.4 999.0 99.0 99.00
2008 01 05 22 00 226  4.6  5.9  6.67 19.05 12.92 306 1013.0  12.6  12.5 999.0 99.0 99.00
2008 01 05 23 00 239  4.6  6.0  6.65 19.05 12.92 298 1012.8  12.6  12.5 999.0 99.0 99.00
2008 01 06 00 00 235  4.4  5.9  6.43 17.39 12.52 301 1012.6  12.1  12.5 999.0 99.0 99.00
2008 01 06 01 00 216  3.2  4.5  6.53 17.39 12.51 306 1012.7  12.3  12.5 999.0 99.0 99.00
2008 01 06 02 00 202  4.2  5.5  7.02 17.39 12.81 303 1012.3  12.3  12.6 999.0 99.0 99.00
2008 01 06 03 00 203  5.3  6.8  6.77 17.39 12.35 299 1012.2  12.3  12.6 999.0 99.0 99.00
2008 01 06 04 00 213  5.7  7.0  6.22 19.05 12.02 305 1012.5  12.2  12.6 999.0 99.0 99.00
2008 01 06 05 00 213  6.4  7.7  6.65 17.39 12.26 301 1012.7  12.1  12.6 999.0 99.0 99.00
2008 01 06 06 00 222  7.0  8.6  5.51 17.39 11.71 301 1012.9  12.5  12.6 999.0 99.0 99.00
2008 01 06 07 00 220  6.5  8.3  5.44 17.39 11.44 298 1012.9  13.1  12.6 999.0 99.0 99.00
