#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 05 27 15 00 100  5.1  5.9  1.33  8.33  5.63  68 1014.9  27.5  27.4 999.0 99.0 99.00
2007 05 27 16 00  99  4.9  5.6  1.20  8.33  5.36  65 1015.1  27.7  27.4 999.0 99.0 99.00
2007 05 27 17 00  99  4.2  4.9  1.23  8.33  5.37  72 1014.9  27.7  27.6 999.0 99.0 99.00
2007 05 27 18 00  88  4.3  5.1  1.25  9.09  5.43  70 1014.2  27.9  27.7 999.0 99.0 99.00
2007 05 27 19 00  92  2.8  3.5  1.17  8.33  5.37  70 1014.3  28.1  27.8 999.0 99.0 99.00
2007 05 27 20 00  70  3.0  3.7  1.17  8.33  5.59  70 1013.5  27.9  27.8 999.0 99.0 99.00
2007 05 27 21 00  82  3.0  3.6  1.25  7.69  5.70  67 1012.9  27.9  28.0 999.0 99.0 99.00
2007 05 27 22 00  82  3.2  3.8  1.20  7.69  5.64  72 1012.5  28.1  28.0 999.0 99.0 99.00
2007 05 27 23 00  72  4.7  5.8  1.17  8.33  5.90  75 1011.8  28.1  27.9 999.0 99.0 99.00
2007 05 28 00 00  68  5.0  5.8  1.19  7.14  5.83  66 1011.8  27.9  27.8 999.0 99.0 99.00
2007 05 28 01 00  67  5.0  6.1  1.16  7.69  5.71  73 1012.1  27.3  27.7 999.0 99.0 99.00
2007 05 28 02 00  62  5.1  5.8  1.18  8.33  5.72  72 1012.8  27.2  27.6 999.0 99.0 99.00
2007 05 28 03 00  65  5.7  6.7  1.19  7.69  5.76  67 1013.1  27.2  27.5 999.0 99.0 99.00
2007 05 28 04 00  83  6.4  7.2  1.14  9.09  5.85  72 1014.1  27.2  27.5 999.0 99.0 99.00
2007 05 28 05 00  77  6.3  7.2  1.17  7.14  5.78  63 1014.6  27.2  27.4 999.0 99.0 99.00
2007 05 28 06 00  71  5.8  6.7  1.23  8.33  5.95  71 1014.2  27.1  27.4 999.0 99.0 99.00
2007 05 28 07 00  72  5.6  6.7  1.18  7.69  5.45  64 1013.8  27.1  27.4 999.0 99.0 99.00
2007 05 28 08 00  73  5.0  5.9  1.26  9.09  5.67  67 1013.4  27.1  27.4 999.0 99.0 99.00
2007 05 28 09 00  82  4.6  5.6  1.16  8.33  5.38  66 1012.9  27.1  27.3 999.0 99.0 99.00
2007 05 28 10 00  86  3.9  4.8  1.31  8.33  5.64  70 1012.8  27.1  27.3 999.0 99.0 99.00
2007 05 28 11 00  78  2.5  3.3  1.10  8.33  5.32  68 1013.0  27.0  27.3 999.0 99.0 99.00
2007 05 28 12 00  90  4.6  6.2  1.16  8.33  5.55  67 1013.2  26.9  27.3 999.0 99.0 99.00
2007 05 28 13 00 106  2.9  3.8  1.21  8.33  5.55  71 1013.2  27.6  27.3 999.0 99.0 99.00
2007 05 28 14 00 113  1.2  2.0  1.09  8.33  5.60  70 1013.4  27.9  27.4 999.0 99.0 99.00
2007 05 28 15 00  38  1.0  1.4  1.12  8.33  5.59  67 1014.0  28.5  27.6 999.0 99.0 99.00
2007 05 28 16 00 110  1.5  2.1  1.00  8.33  5.34  69 1013.9  27.9  28.1 999.0 99.0 99.00
2007 05 28 17 00 128  2.8  3.7  0.99  8.33  5.44  73 1013.6  27.7  28.1 999.0 99.0 99.00
2007 05 28 18 00 133  2.4  3.1  0.98  8.33  5.53  72 1013.3  27.9  28.3 999.0 99.0 99.00
2007 05 28 19 00 174  1.7  2.7  0.98  8.33  5.53  67 1013.1  28.1  28.8 999.0 99.0 99.00
2007 05 28 20 00 340  0.1  0.6  0.97  9.09  5.61  71 1012.7  30.0  29.5 999.0 99.0 99.00
2007 05 28 22 00 110  1.1  1.7  0.97  7.14  5.61  70 1011.7  29.1  29.4 999.0 99.0 99.00
2007 05 28 23 00  48  1.2  1.9  1.03  8.33  5.87  67 1011.2  28.9  29.4 999.0 99.0 99.00
2007 05 29 00 00  13  1.1  1.6  0.99  7.14  5.84  64 1010.7  28.7  29.0 999.0 99.0 99.00
2007 05 29 01 00  38  1.9  2.5  0.99  8.33  5.99  71 1010.9  27.9  28.6 999.0 99.0 99.00
2007 05 29 02 00  45  2.9  3.6  1.13  6.67  6.07  62 1011.6  27.6  28.3 999.0 99.0 99.00
2007 05 29 03 00  55  3.8  4.3  1.04  7.69  5.88  69 1012.0  27.7  28.3 999.0 99.0 99.00
2007 05 29 04 00  73  4.9  5.4  1.18  8.33  6.19  70 1013.1  27.9  28.0 999.0 99.0 99.00
2007 05 29 05 00  81  5.8  6.9  1.09  8.33  5.93  69 1013.6  27.7  27.8 999.0 99.0 99.00
2007 05 29 06 00  89  4.9  5.6  1.10  6.67  5.81  63 1013.6  27.6  27.6 999.0 99.0 99.00
2007 05 29 07 00 108  5.4  7.0  1.08  6.67  5.58  66 1013.1  27.6  27.5 999.0 99.0 99.00
2007 05 29 08 00 107  6.0  7.1  1.05  7.69  5.27  70 1012.2  27.3  27.5 999.0 99.0 99.00
2007 05 29 09 00 124  5.2  6.1  1.02  8.33  5.00  72 1012.0  27.3  27.4 999.0 99.0 99.00
2007 05 29 10 00 117  4.8  5.6  1.11  8.33  4.90  74 1011.6  27.2  27.4 999.0 99.0 99.00
2007 05 29 11 00 127  4.5  5.1  1.17  8.33  5.16  68 1011.8  27.2  27.4 999.0 99.0 99.00
2007 05 29 12 00 123  3.6  4.3  1.08  8.33  5.04  70 1012.3  27.2  27.4 999.0 99.0 99.00
2007 05 29 13 00 139  2.8  3.2  1.02  7.14  5.08  67 1012.7  27.8  27.4 999.0 99.0 99.00
2007 05 29 14 00 132  0.8  1.4  1.08  7.69  5.38  67 1013.4  28.3  27.5 999.0 99.0 99.00
2007 05 29 15 00 262  0.5  1.1  0.93  8.33  5.21  67 1013.5  29.0  27.8 999.0 99.0 99.00
2007 05 29 16 00 140  1.3  2.0  0.94  7.69  5.22  66 1013.6  28.5  28.2 999.0 99.0 99.00
2007 05 29 17 00 114  1.6  2.2  0.86  7.69  5.16  66 1013.5  28.6  29.0 999.0 99.0 99.00
2007 05 29 18 00 107  0.7  1.4  0.87  7.69  5.42  65 1013.3  28.3  29.0 999.0 99.0 99.00
2007 05 29 19 00  55  0.1  0.6  0.85  8.33  5.33  70 1012.9  29.3  30.1 999.0 99.0 99.00
2007 05 29 20 00  57  1.2  1.8  0.80  7.69  5.33  68 1012.5  29.3  30.8 999.0 99.0 99.00
2007 05 29 21 00   5  2.1  3.0  0.79  7.69  5.35  62 1012.0  29.4  30.5 999.0 99.0 99.00
2007 05 29 22 00 354  3.1  4.2  0.81  7.14  5.39  68 1011.7  29.2  30.2 999.0 99.0 99.00
2007 05 29 23 00   4  3.5  4.1  0.77  7.14  5.26  59 1011.0  29.1  29.5 999.0 99.0 99.00
2007 05 30 00 00  22  4.1  4.8  0.78  7.69  5.28  67 1010.7  29.1  28.8 999.0 99.0 99.00
2007 05 30 01 00  47  5.8  6.7  0.76  7.69  5.20  69 1010.9  28.2  28.1 999.0 99.0 99.00
2007 05 30 02 00  45  6.4  7.5  0.84  6.67  4.92  70 1011.4  27.9  27.8 999.0 99.0 99.00
2007 05 30 03 00  55  6.4  7.4  0.87  7.69  4.52  70 1012.4  27.9  27.7 999.0 99.0 99.00
2007 05 30 04 00  68  7.6  8.6  0.89  6.67  4.54  72 1013.1  27.8  27.6 999.0 99.0 99.00
2007 05 30 05 00  79  7.4  8.1  0.92  7.14  4.15  71 1013.2  27.8  27.7 999.0 99.0 99.00
2007 05 30 06 00  84  6.2  7.3  0.94  7.14  4.18  69 1013.1  27.7  27.6 999.0 99.0 99.00
2007 05 30 07 00  91  5.9  7.0  0.91  7.14  4.32  70 1012.3  27.7  27.6 999.0 99.0 99.00
2007 05 30 08 00  98  5.3  6.2  0.88  7.14  4.10  63 1011.5  27.5  27.5 999.0 99.0 99.00
