#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 01 05 13 50 107  5.2  6.0  1.10  5.26  4.16 111 1016.1  24.8  25.2 999.0 99.0 99.00
2009 01 05 14 50 120  5.2  6.5  1.04  5.56  4.23 124 1017.0  24.9  25.2 999.0 99.0 99.00
2009 01 05 15 50 138  5.8  6.7  0.98  5.56  4.28 124 1017.3  25.1  25.3 999.0 99.0 99.00
2009 01 05 16 50 146  7.3  8.5  1.00  5.88  4.22  94 1016.9  25.2  25.3 999.0 99.0 99.00
2009 01 05 17 50 143  6.8  8.0  1.08  5.88  4.30  88 1016.1  25.0  25.3 999.0 99.0 99.00
2009 01 05 18 50 147  6.3  7.4  1.06  5.88  4.32  75 1014.8  25.1  25.3 999.0 99.0 99.00
2009 01 05 19 50 153  6.1  7.1  0.93  6.25  4.19  81 1013.7  25.0  25.4 999.0 99.0 99.00
2009 01 05 20 50 150  4.6  5.5  0.97  5.56  4.28  83 1013.2  24.9  25.4 999.0 99.0 99.00
2009 01 05 21 50 156  5.8  6.8  0.97  6.25  4.26  77 1012.5  24.9  25.4 999.0 99.0 99.00
2009 01 05 22 50 143  5.1  5.8  0.96  6.25  4.32  71 1012.3  24.9  25.4 999.0 99.0 99.00
2009 01 05 23 50 138  5.8  7.1  0.87  5.88  4.37  81 1012.3  24.6  25.3 999.0 99.0 99.00
2009 01 06 00 50 130  6.5  7.3  0.87  6.25  4.14  84 1012.3  24.5  25.3 999.0 99.0 99.00
2009 01 06 01 50 130  7.1  8.0  0.90  6.25  4.14  86 1012.5  24.5  25.2 999.0 99.0 99.00
2009 01 06 02 50 127  7.2  8.3  0.89  6.25  4.15  84 1012.7  24.6  25.2 999.0 99.0 99.00
2009 01 06 03 50 132  7.4  8.3  0.90  5.88  4.09  87 1012.7  24.4  25.1 999.0 99.0 99.00
2009 01 06 04 50 132  6.7  7.7  0.89  5.26  4.02 108 1012.4  24.3  25.1 999.0 99.0 99.00
2009 01 06 05 50 132  6.7  7.5  0.95  5.56  4.03 132 1011.8  24.2  25.1 999.0 99.0 99.00
2009 01 06 06 50 129  8.4  9.5  0.91  5.88  4.27  86 1011.1  24.2  25.1 999.0 99.0 99.00
