#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 03 28 21 50 312 10.4 99.0 99.00 99.00 99.00 999 9999.0  13.4 999.0 999.0 99.0 99.00
2011 03 28 22 50 314 11.1 13.1 99.00 99.00 99.00 999 1016.1  13.2  13.7 999.0 99.0 99.00
2011 03 28 23 50 314 11.3 14.0 99.00 99.00 99.00 999 1015.8  13.2  13.7 999.0 99.0 99.00
2011 03 29 00 50 313 10.5 99.0 99.00 99.00 99.00 999 9999.0  13.2 999.0 999.0 99.0 99.00
2011 03 29 01 50 309 10.4 12.5 99.00 99.00 99.00 999 1015.2  13.1  13.6 999.0 99.0 99.00
2011 03 29 02 50 312 10.7 12.7 99.00 99.00 99.00 999 1015.3  12.9  13.6 999.0 99.0 99.00
2011 03 29 03 50 314  9.5 11.6 99.00 99.00 99.00 999 1015.9  13.0  13.6 999.0 99.0 99.00
2011 03 29 04 50 314 10.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 03 29 05 50 309  9.7 12.2 99.00 99.00 99.00 999 1016.0  13.0  13.6 999.0 99.0 99.00
2011 03 29 07 50 308  9.4 11.1 99.00 99.00 99.00 999 1016.0  13.0  13.5 999.0 99.0 99.00
2011 03 29 08 50 314 10.0 11.9 99.00 99.00 99.00 999 1015.7  13.0  13.5 999.0 99.0 99.00
2011 03 29 09 50 316  9.2 11.3 99.00 99.00 99.00 999 1015.2  13.0  13.5 999.0 99.0 99.00
2011 03 29 10 50 321 10.5 12.3 99.00 99.00 99.00 999 1014.9  12.9  13.5 999.0 99.0 99.00
2011 03 29 11 50 332  9.7 12.0 99.00 99.00 99.00 999 1015.0  12.9  13.5 999.0 99.0 99.00
2011 03 29 12 50 335  8.6 10.3 99.00 99.00 99.00 999 1015.6  13.0  13.5 999.0 99.0 99.00
2011 03 29 13 50 326  8.9 11.0 99.00 99.00 99.00 999 1016.2  13.1  13.5 999.0 99.0 99.00
2011 03 29 14 50 328  8.4 10.4 99.00 99.00 99.00 999 1017.0  13.2  13.5 999.0 99.0 99.00
2011 03 29 15 50 330  8.5 10.5 99.00 99.00 99.00 999 1017.5  13.2  13.5 999.0 99.0 99.00
2011 03 29 16 50 323  7.4  8.9 99.00 99.00 99.00 999 1017.9  13.2  13.5 999.0 99.0 99.00
2011 03 29 17 50 324  8.1  9.7 99.00 99.00 99.00 999 1018.5  13.3  13.6 999.0 99.0 99.00
2011 03 29 18 50 320  7.5  9.4 99.00 99.00 99.00 999 1018.5  13.4  13.6 999.0 99.0 99.00
2011 03 29 20 50 321  7.5  9.3 99.00 99.00 99.00 999 1017.5  13.5  13.7 999.0 99.0 99.00
2011 03 29 21 50 323  8.7 10.4 99.00 99.00 99.00 999 1017.0  13.5  13.7 999.0 99.0 99.00
2011 03 29 22 50 324  8.5 10.7 99.00 99.00 99.00 999 1016.5  13.6  13.7 999.0 99.0 99.00
2011 03 29 23 50 324  8.3 99.0 99.00 99.00 99.00 999 1015.9  13.7 999.0 999.0 99.0 99.00
2011 03 30 00 50 330  8.9 10.4 99.00 99.00 99.00 999 1016.0  13.9  13.6 999.0 99.0 99.00
2011 03 30 01 50 326  7.8  9.6 99.00 99.00 99.00 999 1016.2  13.9  13.5 999.0 99.0 99.00
2011 03 30 02 50 321  8.2 10.3 99.00 99.00 99.00 999 1016.3  14.0  13.4 999.0 99.0 99.00
2011 03 30 03 50 325  7.7  9.2 99.00 99.00 99.00 999 1017.1  13.8  13.5 999.0 99.0 99.00
2011 03 30 04 50 320  6.1  7.4 99.00 99.00 99.00 999 1016.9  13.8  13.5 999.0 99.0 99.00
2011 03 30 05 50 314  6.7 99.0 99.00 99.00 99.00 999 9999.0  13.9 999.0 999.0 99.0 99.00
2011 03 30 06 50 325  8.0  9.6 99.00 99.00 99.00 999 1017.1  13.9  13.4 999.0 99.0 99.00
2011 03 30 07 50 325  7.4  9.5  3.51 13.79  7.53 322 1017.0  13.9  13.4 999.0 99.0 99.00
2011 03 30 08 50 325  6.5  8.0 99.00 99.00 99.00 999 1016.7  13.8  13.4 999.0 99.0 99.00
2011 03 30 09 50 322  5.1 99.0 99.00 99.00 99.00 999 1015.8  13.6  13.4 999.0 99.0 99.00
2011 03 30 10 50 329  5.2  6.2 99.00 99.00 99.00 999 1015.6  13.7  13.4 999.0 99.0 99.00
2011 03 30 11 50 328  5.7  7.0 99.00 99.00 99.00 999 1015.3  13.7  13.4 999.0 99.0 99.00
2011 03 30 12 50 340  6.0  7.3  2.96 12.12  7.69 317 1015.8  13.7  13.4 999.0 99.0 99.00
2011 03 30 13 50 343  6.4  7.7  2.99 10.81  7.90 309 1016.2  13.7  13.4 999.0 99.0 99.00
2011 03 30 14 50 346  4.7  5.9  2.92  9.09  7.80 315 1016.6  13.8  13.4 999.0 99.0 99.00
2011 03 30 15 50  16  3.1  3.8  3.04 10.81  7.84 305 1017.1  13.9  13.4 999.0 99.0 99.00
2011 03 30 16 50 355  2.2  3.1 99.00 99.00 99.00 999 1017.6  13.9  13.5 999.0 99.0 99.00
2011 03 30 17 50 352  3.3  4.2  3.10 10.81  8.03 311 1018.3  13.7  13.8 999.0 99.0 99.00
2011 03 30 18 50  15  2.8  3.5  2.87 10.81  7.82 306 1018.5  14.0  14.1 999.0 99.0 99.00
2011 03 30 19 50  27  2.2  3.1  2.77  9.09  7.77 305 1018.4  14.2  14.3 999.0 99.0 99.00
2011 03 30 20 50  11  2.1  2.9  2.55  9.09  7.86 311 1017.9  14.4  14.3 999.0 99.0 99.00
2011 03 30 21 50 330  2.7  4.1 99.00 99.00 99.00 999 1017.3  14.6  14.9 999.0 99.0 99.00
2011 03 30 23 50 330  4.2  5.8 99.00 99.00 99.00 999 1016.4  14.7  14.5 999.0 99.0 99.00
2011 03 31 00 50 321  4.2  5.2 99.00 99.00 99.00 999 1016.0  14.8  14.3 999.0 99.0 99.00
2011 03 31 01 50 306  3.3 99.0 99.00 99.00 99.00 999 1016.1  14.8 999.0 999.0 99.0 99.00
2011 03 31 02 50 305  2.9  3.9 99.00 99.00 99.00 999 1016.2  14.5  14.3 999.0 99.0 99.00
2011 03 31 03 50 296  2.1  3.1  2.53 10.00  7.47 308 1016.7  14.4  14.3 999.0 99.0 99.00
2011 03 31 04 50 319  3.1 99.0 99.00 99.00 99.00 999 1017.2  14.4  14.3 999.0 99.0 99.00
2011 03 31 05 50 324  2.5  3.3 99.00 99.00 99.00 999 1017.2  14.2  14.1 999.0 99.0 99.00
2011 03 31 06 50 311  2.1  2.9 99.00 99.00 99.00 999 1017.0  14.1  14.1 999.0 99.0 99.00
2011 03 31 07 50 275  2.2  3.0  2.29  8.33  7.48 313 1016.8  14.0  14.1 999.0 99.0 99.00
2011 03 31 08 50 266  3.3  3.9  2.30  8.33  7.53 313 1016.4  14.0  14.1 999.0 99.0 99.00
2011 03 31 09 50 265  3.4  4.1  2.19 17.39  7.71 275 1016.0  14.0  14.1 999.0 99.0 99.00
2011 03 31 10 50 251  2.4  3.1  2.09 10.00  7.72 307 1015.4  14.0  14.1 999.0 99.0 99.00
