#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 01 03 20 00 259  5.4  6.5  1.60 12.12  7.37 273 1018.6  14.7  15.9 999.0 99.0 99.00
2007 01 03 21 00 258  5.2  6.3  1.55 12.12  7.22 275 1017.9  14.3  16.0 999.0 99.0 99.00
2007 01 03 22 00 270  4.9  6.2  1.66 12.90  7.21 278 1017.8  14.5  16.0 999.0 99.0 99.00
2007 01 03 23 00 266  4.0  5.4  1.73 11.43  7.44 282 1017.8  14.9  16.0 999.0 99.0 99.00
2007 01 04 00 00 274  4.3  5.5  1.78 11.43  7.62 279 1018.2  14.7  16.0 999.0 99.0 99.00
2007 01 04 01 00 269  4.2  5.4  1.84 11.43  7.84 280 1018.1  14.6  16.0 999.0 99.0 99.00
2007 01 04 02 00 273  4.1  5.1  1.69 12.90  7.45 278 1018.2  14.7  16.0 999.0 99.0 99.00
2007 01 04 03 00 285  3.8  4.6  1.77 12.12  7.45 276 1018.7  14.8  16.0 999.0 99.0 99.00
2007 01 04 04 00 279  3.2  3.9  1.76 14.81  7.44 281 1018.7  14.9  15.9 999.0 99.0 99.00
2007 01 04 05 00 254  3.4  4.2  1.64 14.81  7.60 281 1019.0  14.8  16.1 999.0 99.0 99.00
2007 01 04 06 00 315  2.9  4.0  1.73 12.12  7.88 274 1019.4  14.7  16.3 999.0 99.0 99.00
2007 01 04 07 00 302  2.4  4.5  1.81 13.79  7.80 281 1019.3  14.4  16.4 999.0 99.0 99.00
2007 01 04 08 00 307  1.9  3.4  1.85 13.79  8.06 287 1019.0  14.2  16.4 999.0 99.0 99.00
2007 01 04 09 00 259  2.4  4.4  1.89 14.81  7.82 286 1019.1  14.0  16.5 999.0 99.0 99.00
2007 01 04 10 00 259  3.8  5.1  2.02 12.12  7.91 284 1018.9  14.4  16.5 999.0 99.0 99.00
2007 01 04 12 00 259  3.1  4.6  2.12 14.81  7.98 286 1018.8  14.3  16.5 999.0 99.0 99.00
2007 01 04 13 00 249  3.9  5.5  2.32 13.79  8.06 277 1018.8  14.1  16.4 999.0 99.0 99.00
2007 01 04 14 00 270  3.5  5.1  2.08 12.90  7.98 277 1018.8  13.9  16.4 999.0 99.0 99.00
2007 01 04 15 00 278  3.5  6.0  2.25 13.79  7.93 278 1019.0  14.3  16.4 999.0 99.0 99.00
2007 01 04 16 00 279  4.7  6.3  2.16 12.90  8.09 281 1019.2  14.3  16.3 999.0 99.0 99.00
2007 01 04 17 00 267  3.8  5.1  2.17 14.81  7.93 282 1019.6  14.2  16.3 999.0 99.0 99.00
2007 01 04 18 00 261  3.7  5.2  1.96 14.81  7.82 271 1019.9  14.3  16.3 999.0 99.0 99.00
2007 01 04 19 00 278  2.8  4.5  2.18 12.90  7.96 282 1019.7  14.3  16.3 999.0 99.0 99.00
2007 01 04 20 00 291  3.1  4.2  1.97 13.79  7.42 283 1018.6  14.6  16.3 999.0 99.0 99.00
2007 01 04 21 00 313  3.5  4.5  2.00 13.79  7.77 283 1018.0  14.6  16.4 999.0 99.0 99.00
2007 01 04 22 00 316  4.5  5.6  2.10 14.81  8.04 290 1017.7  14.8  16.4 999.0 99.0 99.00
2007 01 04 23 00 316  3.8  5.1  2.00 13.79  7.64 290 1018.0  14.9  16.5 999.0 99.0 99.00
2007 01 05 00 00 301  4.3  5.4  2.04 17.39  7.69 290 1018.1  14.9  16.5 999.0 99.0 99.00
2007 01 05 01 00 296  5.2  6.4  2.25 13.79  7.96 285 1017.7  15.0  16.4 999.0 99.0 99.00
2007 01 05 02 00 293  5.8  7.3  2.01 12.90  7.73 285 1017.4  14.6  16.4 999.0 99.0 99.00
2007 01 05 03 00 285  7.6  9.0  2.11 17.39  8.05 284 1017.2  15.0  16.4 999.0 99.0 99.00
2007 01 05 04 00 294 11.2 13.5  2.10 17.39  6.80 287 1017.0  15.3  16.4 999.0 99.0 99.00
2007 01 05 05 00 294 11.9 14.2  2.36 17.39  6.46 289 1016.9  14.6  16.3 999.0 99.0 99.00
2007 01 05 06 00 285 13.8 16.2  2.86 16.00  6.43 292 1016.5  14.1  16.3 999.0 99.0 99.00
2007 01 05 07 00 289 14.3 17.0  3.14 17.39  6.59 294 1016.4  13.9  16.2 999.0 99.0 99.00
2007 01 05 08 00 296 14.5 17.3  3.71  8.33  6.86 293 1016.2  13.5  16.1 999.0 99.0 99.00
2007 01 05 09 00 289 15.6 18.5  4.52  9.09  7.41 295 1015.2  13.2  16.0 999.0 99.0 99.00
2007 01 05 10 00 294 15.5 19.2  4.62 10.00  7.60 295 1015.3  13.0  16.0 999.0 99.0 99.00
2007 01 05 11 00 299 15.2 19.5  5.05 10.00  7.76 292 1015.5  12.8  15.9 999.0 99.0 99.00
2007 01 05 12 00 312 13.7 16.7  5.10 10.81  7.84 292 1015.7  12.8  15.9 999.0 99.0 99.00
2007 01 05 13 00 312 12.9 16.9  4.96 10.81  7.95 296 1015.6  13.1  15.9 999.0 99.0 99.00
2007 01 05 14 00 316 11.6 14.4  4.70 10.81  7.94 296 1016.3  13.0  15.9 999.0 99.0 99.00
2007 01 05 15 00 329 12.6 16.4  4.82 11.43  8.03 295 1017.1  13.1  15.9 999.0 99.0 99.00
2007 01 05 16 00 337 13.7 16.7  5.04 10.81  8.03 298 1017.7  13.1  15.9 999.0 99.0 99.00
2007 01 05 17 00 334 12.3 14.7  4.90 12.12  8.01 298 1018.9  13.3  16.0 999.0 99.0 99.00
2007 01 05 18 00 329 11.9 14.3  4.74 12.12  8.22 302 1019.7  13.0  15.9 999.0 99.0 99.00
2007 01 05 19 00 340 11.0 13.6  4.51 11.43  8.14 295 1019.7  13.4  15.9 999.0 99.0 99.00
2007 01 05 20 00 333 10.4 12.7  5.00 12.12  8.41 296 1019.3  13.9  15.9 999.0 99.0 99.00
2007 01 05 21 00 341 10.7 13.8  4.22 11.43  8.30 295 1018.8  14.4  16.0 999.0 99.0 99.00
2007 01 05 22 00 349 10.9 13.4  4.33 12.90  8.46 289 1019.1  15.0  16.2 999.0 99.0 99.00
2007 01 05 23 00 349 10.7 12.8  4.21 12.90  8.07 295 1019.7  15.0  16.3 999.0 99.0 99.00
2007 01 06 00 00 344 11.5 13.6  4.36 13.79  8.09 287 1020.2  15.5  16.3 999.0 99.0 99.00
2007 01 06 01 00 331  9.2 11.7  4.29 13.79  8.26 290 1021.1  14.9  16.3 999.0 99.0 99.00
2007 01 06 02 00 355 10.7 13.0  4.18 11.43  8.27 291 1021.5  15.6  16.2 999.0 99.0 99.00
2007 01 06 03 00 358 12.4 14.5  4.21 12.12  8.20 293 1022.1  15.8  16.2 999.0 99.0 99.00
2007 01 06 04 00  11 11.0 13.3  3.99 13.79  7.85 296 1023.0  15.4  16.1 999.0 99.0 99.00
2007 01 06 05 00  13 11.4 13.2  4.03 14.81  7.72 295 1023.7  15.1  16.0 999.0 99.0 99.00
2007 01 06 06 00  12  7.9 11.1  4.08 12.90  7.73 286 1024.5  15.0  16.0 999.0 99.0 99.00
2007 01 06 07 00  16  6.5  7.9  4.18 11.43  8.13 295 1025.0  14.5  15.9 999.0 99.0 99.00
2007 01 06 08 00  24  5.4  7.0  3.65 12.90  8.25 298 1024.7  14.0  15.8 999.0 99.0 99.00
2007 01 06 09 00  23  5.5  6.8  3.68 12.90  8.27 298 1024.9  14.0  15.8 999.0 99.0 99.00
2007 01 06 10 00  21  6.1  7.9  3.53 13.79  8.46 296 1024.9  13.8  15.8 999.0 99.0 99.00
2007 01 06 11 00  24  5.8  7.0  3.43 12.12  8.38 300 1025.2  13.6  15.8 999.0 99.0 99.00
2007 01 06 12 00   6  5.8  7.1  3.61 12.90  8.76 294 1025.1  13.8  15.8 999.0 99.0 99.00
2007 01 06 13 00   7  6.4  7.9  3.37 13.79  8.70 288 1025.0  14.1  15.8 999.0 99.0 99.00
2007 01 06 14 00  16  7.4  8.6  3.41 12.90  8.76 291 1025.3  14.4  15.7 999.0 99.0 99.00
2007 01 06 15 00  15  6.8  7.9  3.27 13.79  8.71 295 1025.4  14.8  15.8 999.0 99.0 99.00
2007 01 06 16 00  23  6.4  8.0  3.27 12.90  8.56 291 1025.8  14.7  15.8 999.0 99.0 99.00
2007 01 06 17 00  14  6.3  8.0  3.00 12.12  8.30 291 1026.2  14.8  15.8 999.0 99.0 99.00
2007 01 06 18 00 347  5.3  6.2  3.09 12.12  9.07 291 1026.0  14.7  15.9 999.0 99.0 99.00
2007 01 06 19 00 325  6.5  8.0  3.04 12.90  8.71 295 1025.7  14.8  16.0 999.0 99.0 99.00
2007 01 06 20 00 300  5.9  7.6  2.76 12.90  8.57 298 1025.0  14.5  16.0 999.0 99.0 99.00
2007 01 06 21 00 272  4.1  5.3  2.76 12.12  8.75 289 1023.7  14.6  16.1 999.0 99.0 99.00
2007 01 06 22 00 277  6.0  7.4  2.65 12.12  8.98 290 1023.5  14.8  16.1 999.0 99.0 99.00
2007 01 06 23 00 299  4.7  6.2  2.67 12.90  8.81 290 1023.6  15.2  16.2 999.0 99.0 99.00
2007 01 07 00 00 284  4.7  6.1  2.74 13.79  8.89 285 1023.7  15.2  16.2 999.0 99.0 99.00
2007 01 07 01 00 290  7.0  8.4  2.71 12.12  8.81 286 1023.3  15.0  16.1 999.0 99.0 99.00
2007 01 07 02 00 286  6.6  8.0  2.53 13.79  8.34 282 1023.3  14.6  16.1 999.0 99.0 99.00
2007 01 07 03 00 300  6.1  7.4  2.46 12.12  7.75 284 1023.6  14.2  16.1 999.0 99.0 99.00
2007 01 07 04 00 306  5.0  6.4  2.42 10.81  7.75 282 1024.1  14.2  16.1 999.0 99.0 99.00
2007 01 07 05 00 313  4.6  5.9  2.61 10.81  8.15 286 1024.2  14.4  16.1 999.0 99.0 99.00
2007 01 07 06 00   2  2.6  3.3  2.25 12.90  7.84 289 1024.1  14.6  16.1 999.0 99.0 99.00
2007 01 07 07 00   2  3.5  4.2  2.30 12.90  8.18 290 1024.2  14.4  16.1 999.0 99.0 99.00
2007 01 07 08 00  21  4.6  5.6  2.34 11.43  8.10 295 1024.1  14.4  16.1 999.0 99.0 99.00
2007 01 07 09 00  28  3.5  4.3  2.34 12.90  8.05 300 1023.9  14.5  16.1 999.0 99.0 99.00
2007 01 07 10 00  18  4.1  5.5  2.53 10.00  8.32 294 1023.5  14.5  16.1 999.0 99.0 99.00
2007 01 07 11 00  18  4.8  6.0  2.45 10.81  8.24 299 1023.6  14.6  16.0 999.0 99.0 99.00
2007 01 07 12 00  14  5.0  6.2  2.66 11.43  8.42 303 1023.7  14.7  16.1 999.0 99.0 99.00
2007 01 07 13 00   9  5.3  6.3  2.55 10.81  8.39 305 1024.0  15.1  16.1 999.0 99.0 99.00
2007 01 07 14 00   3  5.2  6.1  2.35 11.43  8.26 300 1024.7  14.8  16.1 999.0 99.0 99.00
2007 01 07 15 00 358  5.5  6.3  2.28 10.81  8.27 290 1025.0  14.8  16.1 999.0 99.0 99.00
2007 01 07 16 00  23  2.5  3.2  2.25 12.12  8.30 292 1025.9  15.4  16.1 999.0 99.0 99.00
2007 01 07 17 00  28  2.0  2.6  2.17 12.90  8.09 283 1026.3  15.6  16.1 999.0 99.0 99.00
2007 01 07 18 00  14  3.6  4.6  2.13 12.90  8.35 291 1027.1  15.7  16.1 999.0 99.0 99.00
2007 01 07 19 00   8  3.4  4.2  2.20 10.81  8.54 290 1026.4  15.8  16.2 999.0 99.0 99.00
2007 01 07 20 00   4  3.0  3.9  2.02 12.90  8.51 291 1025.4  16.1  16.3 999.0 99.0 99.00
2007 01 07 21 00 132  0.2  1.1  1.97 12.12  8.34 292 1024.7  16.9  16.4 999.0 99.0 99.00
2007 01 07 22 00 331  2.8  3.5  2.10 10.81  8.52 288 1023.9  16.5  16.5 999.0 99.0 99.00
2007 01 07 23 00 296  2.7  3.6  1.87 12.12  8.18 290 1023.6  16.6  16.5 999.0 99.0 99.00
2007 01 08 00 00 321  4.2  4.9  1.88 13.79  8.19 289 1023.4  17.0  16.4 999.0 99.0 99.00
2007 01 08 01 00 288  3.4  4.3  1.84 12.90  7.82 286 1023.6  16.9  16.3 999.0 99.0 99.00
2007 01 08 02 00 304  4.5  5.4  1.89 13.79  8.17 284 1023.7  16.7  16.2 999.0 99.0 99.00
2007 01 08 03 00 311  3.8  4.9  1.98 12.90  7.93 284 1023.6  16.7  16.2 999.0 99.0 99.00
2007 01 08 04 00 305  3.7  4.4  1.91 14.81  8.19 287 1023.8  16.5  16.1 999.0 99.0 99.00
2007 01 08 05 00 335  2.7  3.4  2.02 14.81  8.82 285 1023.8  16.7  16.1 999.0 99.0 99.00
2007 01 08 06 00  66  1.8  2.8  2.02 16.00  8.84 287 1023.7  16.5  16.1 999.0 99.0 99.00
2007 01 08 07 00  33  1.7  2.5  2.08 13.79  9.33 293 1023.1  16.6  16.1 999.0 99.0 99.00
2007 01 08 08 00 344  3.4  4.2  2.06 14.81  9.30 295 1022.2  16.1  16.1 999.0 99.0 99.00
2007 01 08 09 00 356  2.4  2.8  1.92 16.00  9.33 294 1021.9  16.1  16.0 999.0 99.0 99.00
2007 01 08 10 00 358  2.7  3.1  1.94 13.79  9.11 297 1022.0  16.0  16.0 999.0 99.0 99.00
2007 01 08 11 00 109  1.7  2.8  1.85 16.00  8.86 299 1021.6  15.8  16.0 999.0 99.0 99.00
2007 01 08 12 00  12  2.1  2.8  1.60 16.00  8.23 291 1021.4  15.8  16.0 999.0 99.0 99.00
2007 01 08 13 00   7  1.0  1.4  1.69 16.00  8.70 294 1021.2  15.6  15.9 999.0 99.0 99.00
2007 01 08 14 00 350  2.5  3.3  1.73 14.81  8.28 291 1021.0  15.7  15.9 999.0 99.0 99.00
2007 01 08 15 00 359  2.6  3.1  1.73 16.00  8.52 289 1021.3  15.9  15.9 999.0 99.0 99.00
2007 01 08 16 00  15  2.6  3.1  1.74 16.00  8.80 288 1021.4  16.4  16.0 999.0 99.0 99.00
2007 01 08 17 00  47  1.9  2.5  1.74 16.00  8.81 285 1021.9  16.1  16.0 999.0 99.0 99.00
2007 01 08 18 00   3  1.9  2.3  1.67 14.81  8.98 283 1022.1  16.0  16.1 999.0 99.0 99.00
2007 01 08 19 00   1  1.3  1.9  1.77 14.81  8.94 279 1021.5  16.3  16.3 999.0 99.0 99.00
2007 01 08 20 00 301  0.9  1.5  1.87 14.81  9.65 279 1020.3  16.7  16.6 999.0 99.0 99.00
2007 01 08 21 00 327  2.9  4.0  1.70 13.79  9.27 284 1019.0  16.8  16.7 999.0 99.0 99.00
2007 01 08 22 00 321  3.7  4.3  1.88 14.81  9.68 281 1018.3  17.1  16.6 999.0 99.0 99.00
