YYYY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 10 12 22 00 358  6.7  8.1  1.36  7.14  5.39 280 1009.0  24.3  26.3  18.3 99.0 99.00
2007 10 12 23 00 359  6.1  7.5  1.49  7.69  5.73 142 1009.5  24.3  26.3  17.9 99.0 99.00
2007 10 13 00 00 358  6.0  7.6  1.50  7.14  5.79 169 1010.1  24.0  26.2  17.4 99.0 99.00
2007 10 13 01 00 358  6.8  8.1  1.55  7.69  5.77 169 1010.6  23.8  26.2  16.9 99.0 99.00
2007 10 13 02 00   9  5.9  7.2  1.60  6.67  5.81 182 1011.2  23.6  26.2  16.4 99.0 99.00
2007 10 13 03 00   2  5.5  7.2  1.55  7.14  5.82 280 1011.6  23.4  26.2  15.8 99.0 99.00
2007 10 13 04 00   2  4.6  6.4  1.57  7.69  5.88 257 1012.1  23.3  26.2  15.2 99.0 99.00
2007 10 13 05 00 353  3.8  5.3  1.60  7.14  5.94 294 1012.4  23.2  26.2  14.8 99.0 99.00
2007 10 13 06 00 339  4.1  5.9  1.42  7.14  5.70 306 1012.4  23.1  26.2  14.3 99.0 99.00
2007 10 13 07 00 343  5.4  6.9  1.51  7.14  5.91 296 1012.3  23.0  26.1  13.9 99.0 99.00
2007 10 13 08 00 335  4.8  6.2  1.43  7.69  5.95 255 1012.1  22.9  26.1  14.2 99.0 99.00
2007 10 13 09 00 356  4.5  5.3  1.50  6.67  6.05 291 1012.5  23.0  26.1  13.5 99.0 99.00
2007 10 13 10 00 343  5.1  6.8  1.61  7.69  6.35 305 1012.8  23.1  26.1  14.0 99.0 99.00
2007 10 13 11 00 349  5.6  7.0  1.63  8.33  6.50 183 1013.4  23.0  26.1  13.7 99.0 99.00
2007 10 13 12 00 354  5.4  7.1  1.74  7.69  6.59 286 1014.0  23.3  26.1  13.2 99.0 99.00
2007 10 13 13 00 333  5.1  7.0  1.79  7.69  6.73 295 1014.7  23.2  26.1  13.6 99.0 99.00
2007 10 13 14 00 359  3.7  5.7  1.80  8.33  6.84 241 1015.0  23.7  26.1  13.6 99.0 99.00
2007 10 13 15 00 355  3.3  4.5  1.71  7.69  6.48 288 1015.1  23.5  26.1  13.8 99.0 99.00
2007 10 13 16 00  15  4.4  5.9  1.49  7.14  6.54 292 1014.9  23.6  26.2  14.5 99.0 99.00
2007 10 13 17 00  28  4.2  5.2  1.57  7.69  6.65 291 1014.8  23.7  26.2  14.7 99.0 99.00
2007 10 13 18 00   0  4.7  5.6  1.66  8.33  6.75 245 1014.4  23.7  26.2  14.1 99.0 99.00
2007 10 13 19 00   6  4.2  5.3  1.67  8.33  6.70 172 1014.3  23.7  26.2  13.6 99.0 99.00
2007 10 13 20 00   5  3.6  4.9  1.66  8.33  6.78 195 1014.3  23.9  26.2  13.2 99.0 99.00
2007 10 13 21 00  11  2.8  4.3  1.43  8.33  6.53 352 1014.5  23.7  26.2  13.3 99.0 99.00
2007 10 13 22 00   9  1.8  3.0  1.41  7.69  6.55 260 1014.6  23.6  26.2  13.0 99.0 99.00
2007 10 13 23 00  68  2.0  3.3  1.26  8.33  6.63 150 1014.7  23.6  26.1  13.3 99.0 99.00
2007 10 14 00 00  25  2.2  3.5  1.28  7.69  6.48 135 1015.0  23.6  26.1  14.4 99.0 99.00
2007 10 14 01 00  39  1.8  2.7  1.34  8.33  6.79 127 1015.1  23.7  26.1  13.9 99.0 99.00
2007 10 14 02 00  49  2.5  3.2  1.25  7.69  6.57 150 1015.6  23.7  26.1  14.3 99.0 99.00
2007 10 14 03 00  16  0.9  1.3  1.24  7.69  6.69 163 1015.7  23.7  26.1  14.3 99.0 99.00
2007 10 14 04 00 344  1.5  2.1  1.34  7.14  6.67 288 1015.9  23.8  26.1  14.5 99.0 99.00
2007 10 14 06 00 356  1.6  2.6  1.29  8.33  6.74 132 1015.7  23.8  26.1  15.0 99.0 99.00
2007 10 14 07 00 342  1.6  2.7  1.26  7.14  6.66 112 1015.4  23.9  26.0  14.9 99.0 99.00
2007 10 14 08 00 358  1.7  2.6  1.27  7.14  6.76 343 1015.4  23.9  26.0  15.0 99.0 99.00
2007 10 14 09 00 342  1.9  2.7  1.24  7.14  6.70 194 1015.4  24.0  26.0  15.5 99.0 99.00
2007 10 14 10 00 330  2.7  3.3  1.15  7.69  6.77 106 1015.6  24.1  26.0  15.2 99.0 99.00
2007 10 14 11 00   1  1.7  2.8  1.24  8.33  6.87 112 1015.7  24.1  26.0  15.5 99.0 99.00
2007 10 14 12 00   3  1.5  2.2  1.33  7.69  6.66 135 1016.2  24.2  26.0  16.1 99.0 99.00
2007 10 14 13 00  19  2.8  3.9  1.24  7.69  6.72 123 1016.6  24.4  26.0  15.7 99.0 99.00
2007 10 14 14 00  23  2.4  3.2  1.22  7.69  6.70 123 1017.1  24.7  26.1  16.4 99.0 99.00
2007 10 14 15 00  39  1.2  1.7  1.32  9.09  6.70 125 1017.0  25.3  26.1  16.2 99.0 99.00
2007 10 14 16 00  34  2.0  2.9  1.26  7.14  6.51  82 1016.9  25.1  26.4  16.8 99.0 99.00
2007 10 14 17 00  37  4.0  5.1  1.27  7.69  6.33  39 1016.3  24.8  26.4  17.2 99.0 99.00
2007 10 14 18 00  35  4.1  5.1  1.26  7.69  6.12 124 1015.8  24.8  26.4  17.6 99.0 99.00
2007 10 14 19 00  36  4.3  5.4  1.37  7.69  6.39 127 1015.8  24.9  26.4  17.4 99.0 99.00
2007 10 14 20 00  39  4.0  5.1  1.31  7.69  6.16 102 1016.1  24.9  26.3  18.1 99.0 99.00
2007 10 14 21 00  30  5.8  6.7  1.38  9.09  6.04 135 1015.8  24.5  26.3  19.0 99.0 99.00
2007 10 14 22 00  27  8.4  9.7  1.28  7.69  5.60  78 1016.1  24.5  26.2  19.1 99.0 99.00
2007 10 14 23 00  23  8.4  9.8  1.39  7.14  5.56 133 1016.5  24.5  26.1  19.1 99.0 99.00
2007 10 15 00 00  30  8.8 10.1  1.23  7.69  5.32 125 1017.2  24.6  26.1  18.8 99.0 99.00
2007 10 15 01 00  31  8.3  9.9  1.32  7.69  5.39 108 1017.3  24.5  26.1  18.1 99.0 99.00
2007 10 15 02 00  30  7.9  9.8  1.36  9.09  5.53 132 1017.6  24.6  26.0  18.0 99.0 99.00
2007 10 15 03 00  26  8.1  9.7  1.24  7.14  5.39  32 1017.9  24.6  26.0  18.1 99.0 99.00
2007 10 15 04 00  29  7.7  9.0  1.33  9.09  5.52 132 1017.8  24.6  26.0  17.7 99.0 99.00
2007 10 15 05 00  29  7.8  9.2  1.36  8.33  5.50 114 1017.7  24.5  26.0  17.9 99.0 99.00
2007 10 15 06 00  33  7.5  8.8  1.39  9.09  5.20 134 1017.6  24.3  26.0  18.9 99.0 99.00
2007 10 15 07 00  21  7.5  8.6  1.29  9.09  4.79 131 1017.2  24.7  26.0  17.3 99.0 99.00
2007 10 15 08 00  29  7.0  8.5  1.32  7.69  5.08 120 1017.0  24.6  26.0  17.8 99.0 99.00
2007 10 15 09 00  81  7.4  8.8  1.28  9.09  4.96 139 1017.3  23.3  26.0  18.4 99.0 99.00
2007 10 15 10 00  74  7.7  9.2  1.24  9.09  5.60 127 1017.6  23.2  26.0  19.5 99.0 99.00
2007 10 15 11 00  41  3.3  4.9  1.15  7.14  5.80 121 1018.0  23.4  26.0  19.1 99.0 99.00
2007 10 15 12 00  32  7.0  8.5  1.19  8.33  6.09 114 1018.3  24.8  26.0  18.4 99.0 99.00
2007 10 15 13 00  56  6.3  8.3  1.28  9.09  5.48 129 1018.9  24.7  26.0  18.6 99.0 99.00
2007 10 15 14 00  57  7.1  9.0  1.31  8.33  5.41 136 1019.1  25.0  26.0  17.9 99.0 99.00
2007 10 15 15 00  54  7.4  8.9  1.30  8.33  5.07 130 1019.5  25.1  26.0  18.0 99.0 99.00
2007 10 15 16 00  38  7.6  9.5  1.36 12.90  5.13  52 1019.4  24.8  26.0  18.7 99.0 99.00
2007 10 15 17 00  29  7.9  9.5  1.33  9.09  5.17 138 1018.8  24.7  26.0  18.8 99.0 99.00
2007 10 15 18 00  33  7.5  8.7  1.34  7.14  5.22 120 1018.6  24.7  26.0  18.5 99.0 99.00
2007 10 15 19 00  44  6.7  7.6  1.33  8.33  5.23 135 1018.6  25.0  26.0  18.7 99.0 99.00
2007 10 15 20 00  53  6.3  7.4  1.25  9.09  5.06 136 1018.5  25.0  26.0  18.4 99.0 99.00
2007 10 15 21 00  55  6.2  6.8  1.19  8.33  5.12 108 1018.7  25.0  26.0  17.9 99.0 99.00
2007 10 15 22 00  56  6.7  7.7  1.26  9.09  5.35 123 1018.6  24.9  26.0  18.1 99.0 99.00
2007 10 15 23 00  69  6.3  7.4  1.21  8.33  5.50 112 1018.9  24.9  25.9  18.3 99.0 99.00
2007 10 16 00 00  67  6.0  7.1  1.17  8.33  5.53 113 1019.2  24.9  25.9  18.7 99.0 99.00
2007 10 16 01 00  73  5.7  6.9  1.08  7.14  5.67 103 1019.5  24.9  26.0  18.8 99.0 99.00
2007 10 16 02 00  77  4.8  6.1  1.16  9.09  5.61 118 1019.6  24.9  26.0  18.8 99.0 99.00
2007 10 16 03 00  78  5.0  6.0  1.17  9.09  5.63 128 1019.6  25.0  26.0  18.4 99.0 99.00
2007 10 16 04 00  69  4.8  5.7  1.24  9.09  5.46 124 1019.2  24.8  26.0  18.8 99.0 99.00
2007 10 16 05 00  91  4.7  5.7  1.27  6.67  5.27  67 1018.9  24.7  26.0  18.8 99.0 99.00
2007 10 16 06 00  91  3.9  4.9  1.30  5.00  5.14  30 1018.4  24.6  26.0  18.9 99.0 99.00
2007 10 16 07 00  89  3.8  4.9  1.35  6.25  5.31  23 1018.2  24.6  26.0  18.7 99.0 99.00
2007 10 16 08 00  73  3.5  4.3  1.30  9.09  5.39 103 1018.4  24.6  26.0  18.6 99.0 99.00
2007 10 16 09 00  87  3.0  4.2  1.27  9.09  5.48 122 1018.7  24.6  26.0  18.8 99.0 99.00
2007 10 16 10 00  44  2.1  3.5  1.27  9.09  5.46 112 1019.4  24.6  26.0  19.1 99.0 99.00
2007 10 16 11 00  54  7.6  8.8  1.26  5.88  5.53  30 1019.7  24.4  26.0  19.8 99.0 99.00
2007 10 16 12 00  50  8.8 10.1  1.32  9.09  5.06 106 1020.0  24.3  26.0  19.5 99.0 99.00
2007 10 16 13 00  48  7.9  8.9  1.24  8.33  4.98 123 1020.4  24.3  26.0  19.2 99.0 99.00
2007 10 16 14 00  56  7.7  8.9  1.25  8.33  5.02 121 1020.6  24.4  26.0  19.2 99.0 99.00
2007 10 16 15 00  56  8.0  9.3  1.28  8.33  5.28 126 1020.6  24.6  26.1  19.3 99.0 99.00
2007 10 16 16 00  55  8.3 10.2  1.35  8.33  5.32 112 1019.9  24.4  26.0  19.1 99.0 99.00
2007 10 16 17 00  51  7.3  8.5  1.30  7.69  5.13 102 1019.7  24.5  26.1  19.1 99.0 99.00
2007 10 16 18 00  51  7.0  8.0  1.33  6.67  5.09  62 1019.1  24.4  26.0  18.5 99.0 99.00
2007 10 16 19 00  52  6.1  7.0  1.23  9.09  4.91 113 1019.2  24.4  26.1  18.7 99.0 99.00
2007 10 16 20 00  60  6.3  7.5  1.25  8.33  5.15 114 1018.8  24.4  26.2  18.7 99.0 99.00
2007 10 16 21 00  49  5.4  6.9  1.23  9.09  5.30 128 1019.2  24.5  26.2  18.3 99.0 99.00
2007 10 16 22 00  60  6.2  7.7  1.15  7.14  5.12  77 1018.6  24.3  26.1  18.0 99.0 99.00
2007 10 16 23 00  69  5.6  7.2  1.18  8.33  5.20 103 1019.4  24.3  26.0  17.9 99.0 99.00
2007 10 17 00 00  74  5.5  7.2  1.13  9.09  5.36 122 1019.7  24.2  26.0  17.6 99.0 99.00
2007 10 17 01 00  77  4.5  5.4  1.10  7.69  5.33 108 1020.1  24.2  26.0  17.5 99.0 99.00
2007 10 17 02 00  93  4.9  6.1  1.12  6.67  5.42  97 1020.3  24.2  26.0  18.1 99.0 99.00
2007 10 17 03 00  76  4.4  5.9  1.05  7.14  5.33  92 1020.3  24.1  25.9  18.5 99.0 99.00
2007 10 17 04 00  81  4.6  5.7  1.04  8.33  5.39 123 1020.0  24.2  25.9  18.6 99.0 99.00
2007 10 17 05 00  67  6.6  8.3  1.15  6.25  5.35  31 1019.8  24.1  25.9  19.2 99.0 99.00
2007 10 17 06 00  69  5.8  7.5  1.06 12.90  4.93  67 1019.7  24.0  25.9  18.7 99.0 99.00
2007 10 17 07 00  74  6.6  7.8  1.16  8.33  5.04  95 1019.2  23.9  25.9  19.0 99.0 99.00
2007 10 17 08 00  68  5.9  7.4  1.12  8.33  5.11 122 1019.3  23.8  25.9  18.3 99.0 99.00
2007 10 17 09 00  65  6.0  7.1  1.16  7.69  5.20  79 1019.3  23.8  25.8  18.0 99.0 99.00
2007 10 17 10 00  65  6.1  7.3  1.13  7.14  5.19  74 1019.8  23.9  25.8  17.9 99.0 99.00
2007 10 17 11 00  65  5.8  6.6  1.11  9.09  5.36 108 1020.0  24.0  25.8  17.2 99.0 99.00
2007 10 17 12 00  77  5.7  6.9  1.02  6.67  5.28  59 1020.4  24.2  25.9  17.4 99.0 99.00
2007 10 17 13 00  85  5.8  7.3  1.12  7.14  5.54  56 1020.9  24.3  25.9  17.5 99.0 99.00
2007 10 17 14 00  77  5.3  7.0  1.08  7.14  5.46  58 1021.3  24.5  25.9  17.2 99.0 99.00
2007 10 17 15 00  78  6.1  7.0  1.04  6.67  5.27  46 1021.2  24.4  26.0  17.1 99.0 99.00
2007 10 17 16 00  70  5.3  6.7  1.09  6.67  5.44  39 1020.8  24.4  26.1  16.7 99.0 99.00
2007 10 17 17 00  90  5.2  6.8  1.06  7.14  5.62  46 1020.1  24.3  26.2  17.4 99.0 99.00
2007 10 17 18 00  96  6.2  7.9  1.14  7.14  5.71  45 1019.3  24.4  26.3  17.7 99.0 99.00
2007 10 17 19 00  95  7.0  8.3  1.14  6.67  5.53  49 1018.8  24.5  26.3  18.5 99.0 99.00
2007 10 17 20 00 111  7.0  8.5  1.12  7.14  5.14  37 1018.2  24.7  26.3  18.5 99.0 99.00
2007 10 17 21 00 102  6.9  7.6  1.10  7.14  5.18  44 1018.5  24.5  26.3  18.1 99.0 99.00
2007 10 17 22 00 102  6.0  7.5  1.30  7.14  5.26  43 1019.2  24.7  26.3  18.0 99.0 99.00
2007 10 17 23 00  93  6.6  7.7  1.29  7.69  5.73  34 1019.2  24.6  26.2  18.3 99.0 99.00
2007 10 18 00 00 106  5.5  7.0  1.28  7.69  5.55  36 1019.3  24.6  26.2  18.6 99.0 99.00
2007 10 18 01 00 122  5.5  6.5  1.34  7.69  5.87  36 1019.6  24.8  26.2  18.0 99.0 99.00
2007 10 18 02 00 125  5.0  6.0  1.28  7.69  5.71  37 1020.2  24.8  26.2  18.1 99.0 99.00
2007 10 18 03 00 126  4.4  5.6  1.23  7.69  5.72  41 1020.3  24.8  26.2  18.2 99.0 99.00
2007 10 18 04 00 117  4.7  5.9  1.27  7.14  5.86  38 1019.6  24.7  26.2  18.6 99.0 99.00
2007 10 18 05 00 120  5.5  6.7  1.27  7.69  5.68  54 1019.0  24.7  26.2  18.6 99.0 99.00
2007 10 18 06 00 111  6.4  7.5  1.25  9.09  5.50  95 1018.7  24.7  26.2  18.7 99.0 99.00
2007 10 18 07 00 104  6.3  7.5  1.31  7.14  5.43  52 1018.2  24.6  26.2  18.9 99.0 99.00
2007 10 18 08 00 109  6.0  7.0  1.25  9.09  5.27  87 1017.8  24.6  26.2  19.3 99.0 99.00
2007 10 18 09 00 104  5.8  7.3  1.30 10.00  4.97  90 1017.8  24.6  26.2  19.5 99.0 99.00
2007 10 18 10 00 114  5.4  6.3  1.26  9.09  5.28  98 1017.9  24.7  26.2  19.0 99.0 99.00
2007 10 18 11 00 115  6.1  8.5  1.24 10.00  5.42  97 1018.5  24.7  26.2  19.7 99.0 99.00
2007 10 18 12 00 130  5.3  6.8  1.21  9.09  5.15 105 1018.9  24.8  26.1  19.3 99.0 99.00
2007 10 18 13 00 116  6.8  7.8  1.23  9.09  4.94 111 1019.5  25.0  26.2  19.8 99.0 99.00
2007 10 18 14 00 106  8.2  9.6  1.20  9.09  4.96 101 1019.6  24.9  26.2  20.2 99.0 99.00
2007 10 18 15 00 110  8.3  9.9  1.28  9.09  4.94  96 1019.3  25.0  26.2  20.0 99.0 99.00
2007 10 18 16 00 111  7.2  8.3  1.26  9.09  5.06  98 1019.2  25.1  26.2  20.4 99.0 99.00
2007 10 18 17 00 111  7.6  9.1  1.12  9.09  4.95 102 1018.5  25.0  26.3  20.4 99.0 99.00
2007 10 18 18 00 111  7.8  8.9  1.25  9.09  5.06 101 1017.7  25.0  26.2  20.5 99.0 99.00
2007 10 18 19 00 121  7.0  8.4  1.21  9.09  5.35 101 1017.4  25.1  26.3  20.2 99.0 99.00
2007 10 18 20 00 121  6.6  8.0  1.25  9.09  5.37  97 1017.3  25.1  26.3  20.2 99.0 99.00
2007 10 18 21 00 124  6.9  8.0  1.16  8.33  5.36  81 1017.3  25.1  26.2  20.3 99.0 99.00
2007 10 18 22 00 124  6.9  8.8  1.21  9.09  5.32 100 1017.6  24.8  26.2  20.3 99.0 99.00
2007 10 18 23 00 125  7.3  8.9  1.19  9.09  5.26  72 1018.0  24.9  26.2  20.2 99.0 99.00
2007 10 19 00 00 128  6.8  8.0  1.22  8.33  5.47  85 1018.3  24.9  26.2  20.1 99.0 99.00
2007 10 19 01 00 117  6.9  8.3  1.27  8.33  5.15  87 1018.4  24.9  26.2  20.1 99.0 99.00
2007 10 19 02 00 114  7.4  8.9  1.28  9.09  5.29  85 1018.7  24.9  26.2  20.4 99.0 99.00
2007 10 19 03 00 125  7.0  8.0  1.18 14.81  5.07  85 1018.8  25.0  26.2  20.3 99.0 99.00
2007 10 19 04 00 123  7.4  8.7  1.24  8.33  5.08 103 1018.6  24.9  26.2  20.5 99.0 99.00
2007 10 19 05 00 114  7.7  8.8  1.16  9.09  4.99 111 1018.4  24.8  26.2  20.6 99.0 99.00
2007 10 19 06 00 123  6.9  8.6  1.14  8.33  4.73 115 1018.2  24.9  26.2  20.5 99.0 99.00
2007 10 19 07 00 125  7.8  9.1  1.16 13.79  4.99 105 1017.5  24.8  26.1  20.7 99.0 99.00
2007 10 19 08 00 127  8.1  9.6  1.15 13.79  4.83 113 1016.9  24.8  26.1  20.9 99.0 99.00
2007 10 19 09 00 130  8.0  9.3  1.26  8.33  4.84 106 1017.1  24.9  26.1  20.9 99.0 99.00
2007 10 19 10 00 126  7.5  8.9  1.19 13.79  4.76  98 1017.6  24.9  26.1  21.0 99.0 99.00
2007 10 19 11 00 133  8.0  9.2  1.24 13.79  4.72  99 1018.0  25.0  26.1  21.1 99.0 99.00
2007 10 19 12 00 133  8.2  9.8  1.24 13.79  4.79 110 1018.4  25.2  26.1  21.6 99.0 99.00
2007 10 19 13 00 154  7.0  8.3  1.18 13.79  4.71 115 1019.0  25.4  26.1  21.0 99.0 99.00
2007 10 19 14 00 145  7.9  9.3  1.08 13.79  4.81 103 1019.1  25.6  26.1  21.7 99.0 99.00
2007 10 19 15 00 148  8.3  9.3  1.12 13.79  4.90  96 1019.2  25.7  26.2  21.6 99.0 99.00
2007 10 19 16 00 158  7.7  9.1  1.18 13.79  4.94  99 1018.5  25.6  26.2  21.8 99.0 99.00
2007 10 19 17 00 155  8.1  9.3  1.16 13.79  4.81  97 1017.8  25.8  26.2  21.4 99.0 99.00
2007 10 19 18 00 158  8.2  9.5  1.09 13.79  4.75 107 1017.2  25.8  26.3  21.9 99.0 99.00
2007 10 19 19 00 160  8.8 10.3  1.16 13.79  4.50  94 1017.0  25.8  26.3  21.5 99.0 99.00
2007 10 19 20 00 158  8.7 10.1  1.31 13.79  4.78 108 1016.9  25.9  26.3  22.0 99.0 99.00
2007 10 19 21 00 159  8.7 10.0  1.32 12.90  4.68 101 1017.0  25.8  26.2  22.3 99.0 99.00
2007 10 19 22 00 161  8.8 10.1  1.33 12.90  4.82 109 1016.9  25.6  26.2  22.4 99.0 99.00
2007 10 19 23 00 158  8.0  9.8  1.32  5.00  4.68 141 1017.2  25.5  26.2  22.7 99.0 99.00
2007 10 20 00 00 160  9.1 10.6  1.33 12.90  4.91 121 1017.4  25.8  26.2  22.1 99.0 99.00
2007 10 20 01 00 153  9.3 11.0  1.32 12.90  4.80 103 1017.7  25.8  26.2  22.7 99.0 99.00
2007 10 20 02 00 158  9.3 10.8  1.25 12.90  4.67 112 1018.2  25.7  26.2  22.8 99.0 99.00
2007 10 20 03 00 152  9.7 11.1  1.36 13.79  4.76 109 1018.0  25.2  26.2  22.8 99.0 99.00
2007 10 20 04 00 150  8.7 10.2  1.46 12.90  4.91 107 1017.7  25.4  26.2  23.3 99.0 99.00
2007 10 20 05 00 168  8.9 10.8  1.41  5.26  4.85 159 1017.5  25.7  26.2  23.7 99.0 99.00
2007 10 20 06 00 186  9.6 11.1  1.43  5.56  4.73 146 1017.3  25.7  26.2  22.4 99.0 99.00
2007 10 20 07 00 182  9.0 10.3  1.52  5.56  4.87 153 1017.0  25.7  26.2  22.5 99.0 99.00
2007 10 20 08 00 192  9.9 11.6  1.51  5.88  4.82 146 1016.7  25.7  26.2  22.6 99.0 99.00
2007 10 20 09 00 194  9.8 11.3  1.56  5.88  5.00 145 1016.7  25.7  26.2  22.9 99.0 99.00
2007 10 20 10 00 187  9.9 11.6  1.49  5.88  4.93 144 1016.6  25.8  26.2  22.7 99.0 99.00
2007 10 20 11 00 190  9.8 11.2  1.70  6.25  4.98 138 1017.3  25.8  26.2  22.8 99.0 99.00
2007 10 20 12 00 184  9.0 10.1  1.58  5.88  4.84 148 1017.6  25.9  26.2  23.1 99.0 99.00
2007 10 20 13 00 189  9.5 11.4  1.45  5.56  4.77 139 1018.0  25.9  26.2  23.2 99.0 99.00
2007 10 20 14 00 195 10.0 11.8  1.55  6.25  4.86 137 1018.3  26.1  26.2  23.0 99.0 99.00
2007 10 20 15 00 196  9.9 11.2  1.56  5.88  4.85 145 1018.1  26.1  26.3  23.4 99.0 99.00
2007 10 20 16 00 192 10.0 11.5  1.63  5.56  4.91 158 1017.6  26.1  26.3  23.5 99.0 99.00
2007 10 20 17 00 190  9.8 11.6  1.63  5.88  4.67 142 1016.9  26.1  26.3  23.4 99.0 99.00
2007 10 20 18 00 190 10.0 11.5  1.47  5.56  4.68 144 1016.3  26.1  26.3  23.5 99.0 99.00
2007 10 20 19 00 197 10.1 11.6  1.60  5.56  4.80 170 1016.3  26.1  26.3  23.4 99.0 99.00
2007 10 20 20 00 191  9.4 11.1  1.57  5.26  4.82 189 1016.3  26.2  26.3  23.7 99.0 99.00
2007 10 20 21 00 188  9.8 11.1  1.55  5.88  4.85 166 1016.2  26.1  26.3  23.6 99.0 99.00
2007 10 20 22 00 191 10.2 11.9  1.61  5.56  5.01 180 1016.4  26.0  26.3  23.4 99.0 99.00
2007 10 20 23 00 192 10.6 12.2  1.60  5.56  4.93 192 1016.8  26.0  26.3  23.5 99.0 99.00
2007 10 21 00 00 196 11.0 13.1  1.66  5.88  4.94 164 1016.9  25.9  26.3  23.8 99.0 99.00
2007 10 21 01 00 195 10.9 12.6  1.56  5.56  4.93 164 1017.2  26.0  26.3  23.8 99.0 99.00
2007 10 21 02 00 197 11.2 12.7  1.61  5.26  4.86 195 1017.4  25.9  26.3  24.1 99.0 99.00
2007 10 21 03 00 204 10.9 12.3  1.82  5.56  4.93 184 1017.3  26.0  26.3  24.0 99.0 99.00
2007 10 21 04 00 204 10.9 13.0  1.71  5.56  5.00 186 1017.2  25.9  26.3  24.2 99.0 99.00
2007 10 21 05 00 203 11.5 13.4  1.79  5.88  4.91 211 1016.7  25.9  26.3  24.3 99.0 99.00
2007 10 21 06 00 225 12.0 14.9  1.85  5.88  4.87 212 1016.8  25.1  26.3  23.1 99.0 99.00
2007 10 21 07 00 247 11.7 14.6  1.93  5.56  5.09 210 1016.9  24.4  26.3  23.6 99.0 99.00
2007 10 21 08 00 333 11.1 13.9  2.00  5.56  5.18 194 1017.0  23.8  26.3  21.4 99.0 99.00
2007 10 21 09 00   1  9.3 11.2  1.71  6.25  5.06 257 1017.5  24.5  26.3  21.6 99.0 99.00
2007 10 21 10 00  13 10.6 12.3  1.70  5.88  5.01 224 1018.3  25.3  26.3  20.8 99.0 99.00
2007 10 21 11 00  22 11.0 12.9  1.66  5.88  4.91 210 1018.9  25.3  26.2  20.6 99.0 99.00
2007 10 21 12 00  29 10.1 11.9  1.60  4.76  4.89 999 1019.8  25.4  26.2  20.1 99.0 99.00
2007 10 21 13 00  35  9.5 11.4  1.63  5.26  4.97 349 1020.8  25.4  26.2  20.3 99.0 99.00
2007 10 21 14 00  42 10.3 11.8  1.60  5.56  4.99 329 1021.4  25.3  26.3  20.3 99.0 99.00
2007 10 21 15 00  46 10.0 11.6  1.69  5.26  5.04   2 1021.8  25.2  26.3  19.6 99.0 99.00
2007 10 21 16 00  48 10.5 12.1  1.82  5.56  5.09 350 1021.6  25.1  26.3  19.2 99.0 99.00
2007 10 21 17 00  48 10.8 12.3  1.74  5.88  5.05 338 1021.4  24.9  26.3  18.8 99.0 99.00
2007 10 21 18 00  47 10.6 12.4  1.76  5.88  5.03   1 1021.2  24.8  26.3  17.9 99.0 99.00
2007 10 21 19 00  49 10.0 11.4  1.77  6.25  5.13 354 1021.5  24.7  26.3  17.6 99.0 99.00
2007 10 21 20 00  45  9.2 10.8  1.90  6.67  5.20 351 1021.7  24.6  26.3  16.9 99.0 99.00
2007 10 21 21 00  47  9.5 11.7  1.79  6.25  5.29  19 1021.7  24.6  26.3  16.9 99.0 99.00
2007 10 21 22 00  56  8.9 10.7  1.74  6.67  5.25  11 1022.1  24.4  26.2  16.8 99.0 99.00
2007 10 21 23 00  58  9.3 11.6  1.74  6.67  5.15   2 1022.6  24.4  26.2  16.9 99.0 99.00
2007 10 22 00 00  61  9.0 10.7  1.65  6.25  5.29 356 1022.9  24.4  26.2  17.1 99.0 99.00
2007 10 22 01 00  69  8.7 10.2  1.77  6.67  5.28  16 1023.2  24.5  26.2  16.5 99.0 99.00
2007 10 22 02 00  68  8.9 10.5  1.63  6.67  5.22   8 1023.2  24.5  26.1  16.6 99.0 99.00
2007 10 22 03 00  63  8.9 10.4  1.63  7.14  5.27   9 1023.4  24.4  26.1  16.1 99.0 99.00
2007 10 22 04 00  75  8.8 10.7  1.67  7.14  5.13   3 1023.4  24.4  26.1  16.5 99.0 99.00
2007 10 22 05 00  78 10.1 11.8  1.85  6.67  5.15  12 1023.3  24.3  26.1  16.7 99.0 99.00
2007 10 22 06 00  71  7.9  9.8  1.76  6.25  5.18  37 1023.4  24.2  26.1  16.7 99.0 99.00
2007 10 22 07 00  65  8.3 10.1  1.72  7.14  5.32  13 1023.0  24.3  26.0  17.0 99.0 99.00
2007 10 22 08 00  76  7.3  8.6  1.85  6.67  5.30  12 1022.6  24.4  26.0  17.0 99.0 99.00
2007 10 22 09 00  73  8.6 10.2  1.65  7.14  5.16   4 1022.9  24.3  26.0  16.1 99.0 99.00
2007 10 22 10 00  74  8.4  9.8  1.52  7.14  5.09 357 1023.1  24.3  26.0  16.2 99.0 99.00
2007 10 22 11 00  52 10.3 12.7  1.65  6.67  5.24  15 1023.4  24.2  26.0  16.9 99.0 99.00
2007 10 22 12 00  63  8.5 10.3  1.61  5.56  4.97  82 1024.2  24.1  26.0  16.2 99.0 99.00
2007 10 22 13 00  63  7.4  9.2  1.64  7.14  4.95   3 1024.6  24.2  26.0  16.1 99.0 99.00
