YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2003 01 26 13 339  5.2  6.3  3.14 16.67  9.72 281 1022.3  14.1  14.1 999.0 99.0 99.00
2003 01 26 14 328  3.6  4.5  2.94 14.29  8.79 284 1022.0  14.1  14.1 999.0 99.0 99.00
2003 01 26 15 343  3.0  3.6  3.15 16.67  9.33 282 1022.2  14.1  14.1 999.0 99.0 99.00
2003 01 26 16  75  2.1  3.4  2.77 14.29  8.76 275 1022.0  14.1  14.1 999.0 99.0 99.00
2003 01 26 17 211  2.1  2.8  2.50 14.29  8.35 273 1022.6  14.5  14.1 999.0 99.0 99.00
2003 01 26 18 196  1.4  2.0  2.32 14.29  8.47 263 1023.0  14.7  14.1 999.0 99.0 99.00
2003 01 26 19 187  2.4  3.1  2.39 16.67  9.42 264 1023.2  14.9  14.3 999.0 99.0 99.00
2003 01 26 20 246  3.2  4.4  2.38 14.29  9.32 266 1022.6  14.8  14.2 999.0 99.0 99.00
2003 01 26 21 293  2.6  3.7  2.35 16.67  9.55 272 1022.0  14.8  14.4 999.0 99.0 99.00
2003 01 26 22  18  3.4  4.1  2.23 14.29  9.44 282 1021.5  14.5  14.4 999.0 99.0 99.00
2003 01 26 23  48  3.1  3.9  2.14 14.29  9.58 288 1021.0  14.9  14.4 999.0 99.0 99.00
2003 01 27 00  54  1.4  2.2  2.05 14.29  9.16 281 1020.6  14.9  14.4 999.0 99.0 99.00
2003 01 27 01 321  5.1  6.1  2.31 14.29  9.82 282 1020.8  14.9  14.4 999.0 99.0 99.00
2003 01 27 02 314  5.1  5.9  2.14 14.29  9.37 286 1021.0  14.5  14.4 999.0 99.0 99.00
2003 01 27 03 311  5.8  7.0  2.24 14.29  9.59 287 1021.1  14.4  14.2 999.0 99.0 99.00
2003 01 27 04 323  3.9  5.1  2.07 14.29  9.23 284 1021.0  14.4  14.2 999.0 99.0 99.00
2003 01 27 05 308  4.0  4.8  2.25 14.29  9.66 285 1020.9  14.2  14.2 999.0 99.0 99.00
2003 01 27 06 320  3.4  4.4  2.29 14.29  9.24 282 1020.9  14.2  14.2 999.0 99.0 99.00
2003 01 27 07 314  3.3  4.3  2.39 14.29  9.49 294 1020.5  14.1  14.1 999.0 99.0 99.00
2003 01 27 08 293  3.8  5.1  2.54 12.50  9.76 287 1020.4  14.2  14.1 999.0 99.0 99.00
2003 01 27 09 320  3.5  4.6  2.27 14.29  9.68 285 1020.1  14.2  14.1 999.0 99.0 99.00
2003 01 27 10 333  1.4  2.2  2.24 14.29  9.69 292 1019.4  14.1  14.1 999.0 99.0 99.00
2003 01 27 11 106  1.7  2.3  2.36 14.29  9.86 293 1018.7  13.7  14.1 999.0 99.0 99.00
2003 01 27 12 194  1.5  1.9  2.24 14.29  9.61 280 1018.3  13.7  14.1 999.0 99.0 99.00
2003 01 27 13 298  4.5  6.0  2.45 12.50 10.19 284 1018.2  14.1  14.1 999.0 99.0 99.00
2003 01 27 14 340  6.5  7.9  2.46 12.50  9.79 290 1018.0  14.1  14.1 999.0 99.0 99.00
2003 01 27 15  19  5.3  6.1  2.18 14.29  8.49 292 1018.1  14.1  14.1 999.0 99.0 99.00
2003 01 27 16 316  5.3  6.3  2.34 12.50  8.97 279 1018.8  14.2  14.1 999.0 99.0 99.00
2003 01 27 17 327  7.1  8.4  2.45 12.50  9.00 283 1019.1  14.5  14.1 999.0 99.0 99.00
2003 01 27 18 325  8.0  9.7  2.32 14.29  7.40 278 1019.4  14.4  14.1 999.0 99.0 99.00
2003 01 27 19 318  6.7  8.2  2.42 12.50  7.65 281 1019.3  14.4  14.1 999.0 99.0 99.00
2003 01 27 20 312  6.8  8.8  2.47 12.50  7.70 285 1018.2  14.8  14.1 999.0 99.0 99.00
2003 01 27 21 305 10.9 13.7  2.77 12.50  7.60 285 1018.1  14.4  14.1 999.0 99.0 99.00
2003 01 27 22 318  8.3 10.7  2.85 12.50  7.56 284 1017.8  14.9  14.1 999.0 99.0 99.00
2003 01 27 23 318  8.7 11.2  2.65 12.50  7.21 286 1017.4  14.5  14.1 999.0 99.0 99.00
2003 01 28 00 318 10.4 12.8  2.93 12.50  7.70 285 1017.2  14.1  14.1 999.0 99.0 99.00
2003 01 28 01 314 10.6 12.9  2.87 12.50  7.41 286 1017.3  13.3  14.1 999.0 99.0 99.00
2003 01 28 02 317 10.5 12.6  2.64 16.67  6.75 283 1017.8  12.9  14.1 999.0 99.0 99.00
2003 01 28 03 314  9.3 11.3  2.72 12.50  6.76 286 1018.0  12.8  14.1 999.0 99.0 99.00
2003 01 28 04 314 11.2 13.7  2.87 12.50  7.16 283 1018.1  12.9  14.1 999.0 99.0 99.00
2003 01 28 05 319 11.7 14.5  2.70 12.50  6.63 286 1018.5  12.8  14.1 999.0 99.0 99.00
2003 01 28 06 318  9.9 12.5  2.85 12.50  6.68 281 1018.8  12.9  14.1 999.0 99.0 99.00
2003 01 28 07 316  9.2 11.3  2.77 11.11  7.02 287 1018.9  13.6  14.1 999.0 99.0 99.00
2003 01 28 08 329 11.3 13.8  2.80 12.50  6.82 285 1017.8  13.4  14.1 999.0 99.0 99.00
2003 01 28 09 323  9.3 12.3  3.06 16.67  7.26 281 1018.2  13.4  14.1 999.0 99.0 99.00
2003 01 28 10 326  9.8 12.3  3.17 16.67  7.07 281 1018.3  13.4  14.0 999.0 99.0 99.00
2003 01 28 11 337  9.4 10.9  2.87 16.67  6.71 281 1018.5  13.4  13.8 999.0 99.0 99.00
2003 01 28 12 331  8.0  9.7  2.74 16.67  7.13 283 1018.0  13.3  13.7 999.0 99.0 99.00
2003 01 28 13 335  5.3  7.0  2.65 16.67  7.39 290 1017.9  13.4  14.1 999.0 99.0 99.00
2003 01 28 14 292  7.5  9.9  2.66 16.67  7.79 287 1018.6  13.4  14.1 999.0 99.0 99.00
2003 01 28 15 295  8.4 10.5  2.61 16.67  7.56 277 1019.1  13.5  14.1 999.0 99.0 99.00
2003 01 28 16 330  6.2  7.3  2.77 16.67  7.84 286 1019.5  13.4  14.1 999.0 99.0 99.00
2003 01 28 17 316  5.2  6.9  2.69 16.67  8.14 283 1020.8  13.5  14.1 999.0 99.0 99.00
2003 01 28 18 313  7.3  9.2  2.69 14.29  8.40 286 1021.3  13.5  14.1 999.0 99.0 99.00
2003 01 28 19 327  5.6  6.9  2.80 16.67  8.16 294 1021.4  13.6  14.1 999.0 99.0 99.00
2003 01 28 20 313  5.2  6.3  2.76 16.67  8.19 285 1021.0  13.1  14.1 999.0 99.0 99.00
2003 01 28 21 296  4.4  5.9  2.26 16.67  7.71 282 1020.4  12.9  14.1 999.0 99.0 99.00
2003 01 28 22 307  3.4  4.1  2.46 16.67  8.06 291 1019.9  13.6  14.1 999.0 99.0 99.00
2003 01 28 23 345  6.2  7.8  2.31 14.29  8.30 289 1019.7  13.8  14.4 999.0 99.0 99.00
2003 01 29 00 332  7.1  8.6  2.27 16.67  7.65 287 1020.3  14.1  14.2 999.0 99.0 99.00
2003 01 29 01 333  6.4  7.5  2.13 16.67  7.58 285 1020.0  14.1  14.2 999.0 99.0 99.00
2003 01 29 02 325  4.8  5.9  2.33 14.29  8.14 287 1020.4  13.9  14.1 999.0 99.0 99.00
2003 01 29 03 321  5.1  6.3  2.14 14.29  8.47 289 1020.4  13.7  14.1 999.0 99.0 99.00
2003 01 29 04 306  6.6  7.9  2.38 14.29  9.18 289 1020.5  14.1  14.1 999.0 99.0 99.00
2003 01 29 05 316  7.3  8.9  2.18 14.29  7.94 282 1021.1  14.1  14.1 999.0 99.0 99.00
2003 01 29 06 315  7.6  8.9  2.13 14.29  7.04 280 1021.2  13.7  14.1 999.0 99.0 99.00
2003 01 29 07 320  7.4  9.3  2.49 14.29  7.52 282 1021.9  13.7  14.1 999.0 99.0 99.00
2003 01 29 08 332  6.0  7.4  2.31 14.29  7.12 283 1022.0  13.7  14.1 999.0 99.0 99.00
2003 01 29 09 328  6.7  8.0  2.35 14.29  7.47 284 1021.8  13.7  14.1 999.0 99.0 99.00
2003 01 29 10 344  5.8  7.2  2.20 12.50  7.36 274 1021.6  13.7  14.1 999.0 99.0 99.00
2003 01 29 11 342  6.3  8.0  2.17 14.29  7.39 283 1022.0  13.6  14.1 999.0 99.0 99.00
2003 01 29 12 335  6.8  8.2  1.96 14.29  6.68 269 1022.6  13.6  14.1 999.0 99.0 99.00
2003 01 29 13 345  5.6  6.5  2.07 14.29  6.98 265 1021.9  13.6  14.1 999.0 99.0 99.00
2003 01 29 14 329  5.1  6.1  2.08 14.29  7.09 278 1022.3  13.4  14.0 999.0 99.0 99.00
2003 01 29 15 334  6.7  8.1  2.11 12.50  6.92 287 1023.4  13.4  14.0 999.0 99.0 99.00
2003 01 29 16 329  6.5  7.9  2.25 14.29  6.91 275 1024.0  13.6  14.1 999.0 99.0 99.00
2003 01 29 17 329  7.7  9.2  2.19 14.29  6.94 286 1024.2  13.6  14.1 999.0 99.0 99.00
2003 01 29 18 337  5.5  6.5  2.18 14.29  7.14 285 1025.0  13.6  14.1 999.0 99.0 99.00
2003 01 29 19 333  5.9  7.0  2.20 14.29  7.48 285 1025.3  13.7  14.1 999.0 99.0 99.00
2003 01 29 20 320  7.0  9.2  2.06 14.29  7.25 281 1025.7  13.7  14.1 999.0 99.0 99.00
2003 01 29 21 322  7.6  9.6  2.36 14.29  7.54 277 1024.4  13.7  14.1 999.0 99.0 99.00
2003 01 29 22 322  8.8 10.6  1.98 12.50  6.93 271 1023.6  13.7  14.1 999.0 99.0 99.00
2003 01 29 23 318  9.5 11.5  2.31 14.29  6.94 272 1024.1  13.7  14.1 999.0 99.0 99.00
2003 01 30 00 336  8.8 11.2  2.07 14.29  6.24 279 1024.2  13.7  14.1 999.0 99.0 99.00
2003 01 30 01 330  6.8  8.2  2.30 14.29  6.56 271 1024.1  14.1  14.1 999.0 99.0 99.00
2003 01 30 02 320 10.1 12.8  2.27 14.29  6.63 282 1023.6  14.4  14.1 999.0 99.0 99.00
2003 01 30 03 321  8.9 10.7  2.33 20.00  6.38 288 1024.1  14.8  14.1 999.0 99.0 99.00
2003 01 30 04 313 11.6 15.3  2.50 20.00  6.26 285 1024.2  14.4  14.1 999.0 99.0 99.00
2003 01 30 05 319  9.4 11.2  2.61 14.29  6.33 294 1024.8  14.2  14.1 999.0 99.0 99.00
2003 01 30 06 326 10.4 13.0  2.65 20.00  6.56 288 1025.0  14.4  14.1 999.0 99.0 99.00
2003 01 30 07 325 10.1 12.0  2.57 14.29  6.53 281 1025.2  14.4  14.1 999.0 99.0 99.00
2003 01 30 08 331 10.5 12.5  2.66 20.00  6.28 281 1025.1  14.5  14.1 999.0 99.0 99.00
2003 01 30 09 333  7.7  9.9  2.60 20.00  6.63 297 1025.1  14.4  14.1 999.0 99.0 99.00
2003 01 30 10 327  7.9 10.1  2.42 20.00  6.42 282 1025.2  14.4  14.1 999.0 99.0 99.00
2003 01 30 11 322  8.1  9.4  2.45 20.00  6.54 293 1024.3  14.2  14.1 999.0 99.0 99.00
2003 01 30 12 326  7.3  9.3  2.27 12.50  6.64 282 1024.1  14.5  14.1 999.0 99.0 99.00
2003 01 30 13 329  7.9  9.5  2.18 12.50  6.61 281 1023.8  14.5  14.1 999.0 99.0 99.00
2003 01 30 14 330  7.8  9.4  2.20 12.50  6.86 270 1024.2  14.2  14.1 999.0 99.0 99.00
2003 01 30 15 325  8.3 10.1  2.11 20.00  6.66 294 1024.2  14.1  14.1 999.0 99.0 99.00
2003 01 30 16 333  5.9  6.9  2.22 12.50  6.67 293 1024.3  14.1  14.1 999.0 99.0 99.00
2003 01 30 17 336  6.7  8.1  2.13 12.50  6.72 276 1024.1  14.8  14.1 999.0 99.0 99.00
2003 01 30 18 331  7.9  9.6  2.39 20.00  7.31 298 1025.0  14.5  14.1 999.0 99.0 99.00
2003 01 30 19 342  6.5  7.9  2.29 12.50  7.11 290 1024.3  14.8  14.1 999.0 99.0 99.00
2003 01 30 20 320  6.6  8.5  2.47 20.00  7.53 290 1023.6  14.9  14.1 999.0 99.0 99.00
2003 01 30 21 319  7.3  8.5  2.30 12.50  7.21 285 1022.5  14.5  14.1 999.0 99.0 99.00
2003 01 30 22 331  7.7  8.9  2.34 12.50  6.98 294 1022.0  14.7  14.1 999.0 99.0 99.00
2003 01 30 23 333  6.6  7.9  2.31 12.50  6.66 291 1021.9  14.8  14.1 999.0 99.0 99.00
2003 01 31 00 333  7.3  8.5  2.38 12.50  7.16 290 1021.8  14.5  14.1 999.0 99.0 99.00
2003 01 31 01 347  5.8  7.1  2.50 16.67  7.36 297 1021.9  14.9  14.1 999.0 99.0 99.00
2003 01 31 02 341  5.2  6.2  2.36 16.67  6.65 290 1022.2  14.8  14.1 999.0 99.0 99.00
2003 01 31 03 347  4.6  5.9  3.03 16.67  8.44 293 1022.5  14.5  14.1 999.0 99.0 99.00
2003 01 31 04 331  5.0  6.2  2.59 16.67  7.87 297 1022.6  14.8  14.1 999.0 99.0 99.00
2003 01 31 05 312  5.4  7.3  2.49 16.67  8.12 295 1022.6  14.9  14.1 999.0 99.0 99.00
2003 01 31 06 304  4.2  5.6  2.32 16.67  8.56 289 1022.8  14.5  14.1 999.0 99.0 99.00
2003 01 31 07 303  3.8  5.3  2.30 20.00  8.05 295 1022.8  14.5  14.1 999.0 99.0 99.00
2003 01 31 08 284  4.2  5.1  2.14 16.67  8.09 290 1022.4  14.2  14.1 999.0 99.0 99.00
2003 01 31 09 308  3.7  4.9  2.38 16.67  8.25 295 1022.0  14.1  14.1 999.0 99.0 99.00
2003 01 31 10 320  3.2  4.1  2.11 20.00  8.15 290 1021.9  14.1  14.1 999.0 99.0 99.00
2003 01 31 11 315  3.1  3.9  2.06 16.67  7.68 285 1021.6  13.9  14.1 999.0 99.0 99.00
2003 01 31 12 314  3.2  3.8  2.27 16.67  8.14 285 1021.1  13.7  14.1 999.0 99.0 99.00
2003 01 31 13 319  3.7  4.5  2.24 16.67  8.20 274 1020.5  13.7  14.1 999.0 99.0 99.00
2003 01 31 14 316  4.4  5.5  2.21 16.67  8.09 286 1020.3  13.8  14.1 999.0 99.0 99.00
2003 01 31 15 341  2.5  3.2  2.27 16.67  8.21 276 1020.1  14.1  14.1 999.0 99.0 99.00
2003 01 31 16 308  2.3  3.0  2.09 16.67  8.04 275 1019.8  14.1  14.1 999.0 99.0 99.00
2003 01 31 17 306  3.8  4.7  2.26 16.67  8.56 288 1019.6  14.4  14.1 999.0 99.0 99.00
2003 01 31 18 310  4.6  5.7  2.23 16.67  8.59 276 1019.6  14.5  14.1 999.0 99.0 99.00
2003 01 31 19 332  6.0  7.4  1.98 16.67  8.24 282 1019.6  14.9  14.1 999.0 99.0 99.00
2003 01 31 20 330  4.1  5.3  2.22 16.67  8.57 290 1018.8  15.2  14.1 999.0 99.0 99.00
2003 01 31 21 322  4.5  5.4  2.35 16.67  8.63 283 1017.4  15.6  14.1 999.0 99.0 99.00
2003 01 31 22 318  5.9  7.4  2.18 16.67  8.14 291 1016.6  15.4  14.2 999.0 99.0 99.00
2003 01 31 23 310  7.1  8.8  2.18 16.67  7.87 287 1016.4  14.9  14.2 999.0 99.0 99.00
2003 02 01 00 310  8.4 10.2  2.47 16.67  7.84 290 1016.2  14.2  14.2 999.0 99.0 99.00
2003 02 01 01 308  8.1  9.7  2.46 16.67  7.78 280 1016.3  14.2  14.2 999.0 99.0 99.00
2003 02 01 02 311  9.0 10.4  2.60 16.67  7.62 292 1016.4  14.5  14.2 999.0 99.0 99.00
2003 02 01 03 313  8.7 10.5  2.79 16.67  7.50 292 1016.4  14.4  14.1 999.0 99.0 99.00
2003 02 01 04 317  8.5 10.0  2.84 16.67  7.47 290 1016.4  14.4  14.1 999.0 99.0 99.00
2003 02 01 05 318  9.2 11.2  2.50 16.67  6.66 292 1016.4  14.1  14.1 999.0 99.0 99.00
2003 02 01 06 315 11.4 13.7  2.83 16.67  7.35 283 1016.5  13.4  14.1 999.0 99.0 99.00
2003 02 01 07 311 10.8 13.4  2.80 16.67  6.75 279 1017.0  13.3  14.1 999.0 99.0 99.00
2003 02 01 08 319 11.5 13.7  2.97 16.67  7.33 286 1016.8  12.9  14.1 999.0 99.0 99.00
2003 02 01 09 321 10.3 12.8  2.79 14.29  6.87 290 1016.7  12.8  14.1 999.0 99.0 99.00
2003 02 01 10 316 10.8 12.8  3.05 16.67  6.85 281 1016.4  12.6  14.1 999.0 99.0 99.00
2003 02 01 11 317 11.0 13.3  2.84 16.67  6.37 288 1016.4  12.5  14.1 999.0 99.0 99.00
2003 02 01 12 314 11.2 13.6  3.15 16.67  7.13 282 1016.3  12.6  14.1 999.0 99.0 99.00
2003 02 01 13 314 11.7 14.7  3.41 14.29  6.97 290 1015.8  12.5  14.1 999.0 99.0 99.00
2003 02 01 14 314 12.1 14.7  3.26 16.67  6.87 281 1015.7  12.6  14.1 999.0 99.0 99.00
2003 02 01 15 318 13.3 16.6  3.39 16.67  6.90 276 1016.0  12.8  14.1 999.0 99.0 99.00
2003 02 01 16 314 13.2 16.3  3.47 16.67  6.72 291 1016.3  13.1  14.1 999.0 99.0 99.00
2003 02 01 17 316 13.2 16.0  3.51 14.29  6.88 287 1016.7  13.4  14.1 999.0 99.0 99.00
2003 02 01 18 318 13.2 17.2  3.51 16.67  6.98 285 1017.3  13.6  14.1 999.0 99.0 99.00
2003 02 01 19 320 11.0 13.1  3.28 14.29  6.96 293 1017.6  13.6  14.1 999.0 99.0 99.00
2003 02 01 20 324 12.8 16.2  3.37 14.29  6.75 284 1017.3  13.3  14.1 999.0 99.0 99.00
2003 02 01 21 321 15.0 18.0  3.79 14.29  7.02 288 1016.6  13.4  14.1 999.0 99.0 99.00
2003 02 01 22 324 15.1 19.2  3.74  6.67  6.59 319 1016.4  13.4  14.1 999.0 99.0 99.00
2003 02 01 23 321 16.3 20.4  3.86  6.67  6.68 322 1016.7  13.4  14.1 999.0 99.0 99.00
2003 02 02 00 330 14.6 18.4  4.13  7.14  6.73 315 1017.5  13.3  13.8 999.0 99.0 99.00
2003 02 02 01 333 14.6 17.6  3.67  8.33  6.64 305 1018.0  13.3  13.7 999.0 99.0 99.00
2003 02 02 02 331 14.0 17.7  4.10  7.69  6.95 316 1018.7  12.9  13.7 999.0 99.0 99.00
2003 02 02 03 326 13.1 16.2  4.00  8.33  6.87 309 1018.7  12.9  13.7 999.0 99.0 99.00
2003 02 02 04 329 13.3 16.8  4.10  8.33  6.91 313 1018.8  12.8  13.6 999.0 99.0 99.00
2003 02 02 05 322 12.8 15.2  4.21  9.09  7.23 306 1019.0  12.6  13.6 999.0 99.0 99.00
2003 02 02 06 325 12.7 15.4  4.38  9.09  7.40 305 1019.2  12.6  13.6 999.0 99.0 99.00
2003 02 02 07 329 12.6 16.1  4.23  9.09  7.42 312 1019.3  12.6  13.5 999.0 99.0 99.00
2003 02 02 08 329 11.8 14.0  4.64  9.09  7.79 317 1019.4  12.6  13.4 999.0 99.0 99.00
2003 02 02 09 324 11.0 13.0  4.07  9.09  7.27 312 1019.6  12.6  13.4 999.0 99.0 99.00
2003 02 02 10 318 10.6 12.9  3.72 10.00  7.43 306 1019.6  12.6  13.4 999.0 99.0 99.00
2003 02 02 11 320 11.6 14.1  3.74 10.00  7.33 305 1019.9  12.6  13.4 999.0 99.0 99.00
2003 02 02 12 333 11.1 13.7  3.75 10.00  7.29 308 1019.6  12.6  13.4 999.0 99.0 99.00
2003 02 02 13 333 12.3 14.6  3.68 11.11  7.10 300 1019.5  12.6  13.4 999.0 99.0 99.00
2003 02 02 14 339 10.5 12.7  3.69 11.11  7.04 295 1019.8  12.6  13.4 999.0 99.0 99.00
2003 02 02 15 330 10.9 13.4  3.86 10.00  7.14 301 1020.4  12.6  13.3 999.0 99.0 99.00
2003 02 02 16 322 12.1 14.0  3.65  9.09  7.10 304 1020.4  12.8  13.3 999.0 99.0 99.00
2003 02 02 17 329 10.5 12.9  3.63  9.09  7.12 307 1020.5  12.6  13.3 999.0 99.0 99.00
2003 02 02 18 325 10.6 13.6  3.82 10.00  7.39 301 1020.4  12.7  13.3 999.0 99.0 99.00
2003 02 02 19 321 11.1 13.8  3.69 10.00  6.96 300 1020.3  12.6  13.4 999.0 99.0 99.00
2003 02 02 20 320 11.5 13.6  3.34  9.09  6.54 306 1019.6  12.9  13.4 999.0 99.0 99.00
2003 02 02 21 318 11.1 13.4  3.35 10.00  6.82 298 1018.9  13.3  13.4 999.0 99.0 99.00
2003 02 02 22 323 11.5 14.3  3.27 10.00  6.80 296 1018.2  13.3  13.4 999.0 99.0 99.00
2003 02 02 23 325 11.6 14.1  3.46  9.09  6.66 299 1018.6  13.3  13.4 999.0 99.0 99.00
2003 02 03 00 324 11.0 13.1  3.21 10.00  6.41 298 1018.8  13.3  13.4 999.0 99.0 99.00
2003 02 03 01 325 10.0 12.4  3.24 10.00  6.43 307 1018.9  13.3  13.4 999.0 99.0 99.00
2003 02 03 02 328 10.2 11.8  3.05  7.14  6.20 318 1019.0  12.9  13.4 999.0 99.0 99.00
2003 02 03 03 333  9.5 11.4  2.92  9.09  6.34 309 1019.4  12.9  13.4 999.0 99.0 99.00
2003 02 03 04 333  9.1 10.8  2.78  8.33  6.28 302 1019.6  12.9  13.4 999.0 99.0 99.00
2003 02 03 05 338  6.6  8.0  2.75  9.09  6.58 308 1019.7  12.9  13.4 999.0 99.0 99.00
2003 02 03 06 347  4.1  5.0  2.52 10.00  6.72 305 1019.6  12.9  13.4 999.0 99.0 99.00
2003 02 03 07 328  3.0  3.9  2.54 11.11  6.99 293 1019.8  12.9  13.4 999.0 99.0 99.00
2003 02 03 08   2  2.4  3.0  2.63 11.11  7.23 304 1020.3  12.8  13.4 999.0 99.0 99.00
2003 02 03 09  14  1.0  1.9  2.58 10.00  7.19 300 1020.1  12.8  13.3 999.0 99.0 99.00
2003 02 03 10 120  0.2  1.0  2.59 11.11  7.24 306 1020.0  12.5  13.3 999.0 99.0 99.00
2003 02 03 11 239  0.3  1.1  2.34  9.09  7.05 303 1019.7  12.5  13.2 999.0 99.0 99.00
2003 02 03 12 180  1.2  2.0  2.64 10.00  7.24 304 1019.7  12.5  12.9 999.0 99.0 99.00
2003 02 03 13 287  0.1  0.8  2.37  9.09  7.32 311 1019.6  12.2  13.0 999.0 99.0 99.00
2003 02 03 14 327  3.8  4.7  2.31  9.09  7.16 317 1019.5  12.6  13.3 999.0 99.0 99.00
2003 02 03 15   2  3.8  4.6  2.44 10.00  7.50 311 1019.7  12.8  13.3 999.0 99.0 99.00
2003 02 03 16  49  1.3  2.0  2.41 10.00  7.42 314 1020.3  12.9  13.3 999.0 99.0 99.00
2003 02 03 17  20  1.7  2.4  2.65 10.00  7.63 313 1020.5  13.4  13.4 999.0 99.0 99.00
2003 02 03 18  53  1.5  2.3  2.51  9.09  7.37 319 1020.7  13.6  13.6 999.0 99.0 99.00
2003 02 03 19 128  1.1  2.1  2.44  9.09  7.57 311 1020.8  13.7  13.7 999.0 99.0 99.00
2003 02 03 20 299  0.7  1.6  2.33 10.00  7.57 316 1020.5  14.4  13.9 999.0 99.0 99.00
2003 02 03 21 273  1.7  2.5  2.30 10.00  7.88 309 1020.2  14.4  14.1 999.0 99.0 99.00
2003 02 03 22 233  1.2  1.7  2.16  9.09  7.59 309 1019.6  14.3  14.4 999.0 99.0 99.00
2003 02 03 23 139  0.1  0.9  2.13 10.00  7.66 315 1019.5  14.9  14.4 999.0 99.0 99.00
2003 02 04 00  43  1.6  2.4  2.25 10.00  7.71 313 1019.6  14.1  14.4 999.0 99.0 99.00
2003 02 04 01 356  1.5  2.2  2.56 10.00  7.82 322 1019.8  14.4  14.2 999.0 99.0 99.00
2003 02 04 02 350  2.1  2.7  2.20 10.00  7.53 321 1020.0  13.7  14.1 999.0 99.0 99.00
2003 02 04 03 330  2.4  3.2  2.15 10.00  7.89 315 1020.4  13.3  13.7 999.0 99.0 99.00
2003 02 04 04   4  2.3  2.8  1.89 11.11  7.66 306 1020.4  12.9  13.6 999.0 99.0 99.00
2003 02 04 05 356  1.2  1.7  2.34 10.00  8.19 319 1020.3  12.9  13.6 999.0 99.0 99.00
2003 02 04 06 341  1.5  2.1  1.86 10.00  7.77 316 1020.3  12.8  13.6 999.0 99.0 99.00
2003 02 04 07 348  1.5  1.9  2.13  9.09  8.36 323 1020.3  12.8  13.6 999.0 99.0 99.00
2003 02 04 08 321  0.3  0.7  1.80 10.00  7.88 316 1020.0  12.9  13.4 999.0 99.0 99.00
2003 02 04 09 267  1.5  2.1  1.71 10.00  7.61 312 1019.6  12.8  13.4 999.0 99.0 99.00
2003 02 04 10 302  2.7  3.3  1.80  9.09  7.60 322 1019.5  12.9  13.4 999.0 99.0 99.00
2003 02 04 11 315  4.0  4.6  1.74 10.00  7.45 311 1018.9  12.6  13.4 999.0 99.0 99.00
2003 02 04 12 326  3.3  4.0  1.65 10.00  7.33 308 1018.6  12.8  13.4 999.0 99.0 99.00
2003 02 04 13 336  2.4  3.0  1.66 10.00  7.12 317 1018.1  12.8  13.6 999.0 99.0 99.00
2003 02 04 14 352  1.7  2.3  1.44 11.11  6.82 307 1018.1  12.6  13.6 999.0 99.0 99.00
2003 02 04 15 115  1.8  2.4  1.56 10.00  7.02 312 1018.0  12.6  13.6 999.0 99.0 99.00
2003 02 04 16 180  2.0  2.6  1.53  9.09  6.95 320 1018.1  12.8  13.6 999.0 99.0 99.00
2003 02 04 17 162  3.3  4.0  1.46  9.09  7.16 314 1018.2  13.5  13.6 999.0 99.0 99.00
2003 02 04 18 180  3.2  3.8  1.49  9.09  7.24 312 1018.5  14.1  13.6 999.0 99.0 99.00
2003 02 04 19 193  3.0  3.7  1.49 10.00  7.54 313 1018.7  14.1  13.6 999.0 99.0 99.00
2003 02 04 20 215  3.0  3.5  1.57  9.09  7.71 320 1017.9  14.1  13.7 999.0 99.0 99.00
2003 02 04 21 226  2.7  3.4  1.64 10.00  7.54 322 1016.5  14.0  13.7 999.0 99.0 99.00
2003 02 04 22 247  2.2  2.8  1.59 10.00  7.84 319 1015.8  14.1  14.1 999.0 99.0 99.00
2003 02 04 23 255  2.2  2.8  1.77 10.00  8.36 323 1015.7  14.1  14.1 999.0 99.0 99.00
2003 02 05 00 273  2.2  2.8  1.59 12.50  7.65 310 1015.2  14.2  14.1 999.0 99.0 99.00
2003 02 05 01 328  2.9  3.5  1.85  9.09  7.90 326 1015.0  13.7  13.7 999.0 99.0 99.00
2003 02 05 02 352  2.1  2.7  1.90 10.00  8.23 324 1015.1  13.4  13.7 999.0 99.0 99.00
2003 02 05 03 320  1.6  2.2  1.73 12.50  8.02 305 1015.2  13.3  13.7 999.0 99.0 99.00
2003 02 05 04 321  3.6  4.4  1.70 12.50  8.38 304 1015.0  13.3  13.7 999.0 99.0 99.00
2003 02 05 05 337  5.2  6.0  1.80 11.11  8.62 311 1015.0  13.3  13.6 999.0 99.0 99.00
2003 02 05 06 300  3.6  5.0  1.73 11.11  8.20 311 1014.9  13.3  13.6 999.0 99.0 99.00
2003 02 05 07 331  4.1  5.2  1.58 10.00  7.78 312 1014.9  13.6  13.7 999.0 99.0 99.00
2003 02 05 08 352  3.7  4.6  1.71 11.11  7.29 305 1014.9  13.5  13.6 999.0 99.0 99.00
2003 02 05 09 340  5.9  7.2  1.86 11.11  6.63 308 1014.4  13.6  13.6 999.0 99.0 99.00
2003 02 05 10 332  7.0  8.5  1.88 11.11  6.43 307 1014.2  13.6  13.6 999.0 99.0 99.00
2003 02 05 11 346  4.6  5.4  1.84 12.50  6.30 305 1014.1  13.3  13.6 999.0 99.0 99.00
2003 02 05 12 126  1.6  2.5  1.87 12.50  6.27 312 1014.0  12.9  13.6 999.0 99.0 99.00
