#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 01 08 12 00 296  7.8  9.4  1.02  5.56  4.42 195 1015.9  21.0  22.1  21.0 99.0 99.00
2007 01 08 13 00 319 10.7 12.9  1.02  6.67  3.97 191 1016.5  19.6  22.1  19.1 99.0 99.00
2007 01 08 14 00 336 10.1 11.9  1.08  4.00  3.98 299 1017.4  19.3  22.1  18.8 99.0 99.00
2007 01 08 15 00 342 11.7 13.6  1.27  4.35  3.98 307 1018.6  18.1  22.0  16.9 99.0 99.00
2007 01 08 16 00 346 12.0 14.1  1.52  4.76  4.27 319 1019.5  16.9  22.0  14.1 99.0 99.00
2007 01 08 17 00 345 10.2 13.7  1.91  6.25  4.71 308 1019.3  16.8  22.0  12.6 99.0 99.00
2007 01 08 18 00 354  8.3 10.2  2.10  6.67  5.07 324 1018.8  16.7  22.0  11.9 99.0 99.00
2007 01 08 19 00 354  6.7  8.8  1.93  6.25  5.10 315 1018.2  16.7  22.1  11.2 99.0 99.00
2007 01 08 20 00 339  5.5  7.2  1.90  6.67  5.41 316 1018.1  16.5  22.1  11.5 99.0 99.00
2007 01 08 21 00 336  5.6  7.5  1.77  6.67  5.24 306 1018.6  16.4  22.1  10.7 99.0 99.00
2007 01 08 22 00 327  7.0  8.8  1.65  7.69  5.18 305 1019.5  16.6  22.1  10.7 99.0 99.00
2007 01 08 23 00 318  6.6  9.1  1.68  7.14  5.20 301 1020.3  16.6  22.0  10.8 99.0 99.00
2007 01 09 00 00 327  7.3  9.4  1.67  7.14  5.11 291 1020.9  16.5  22.0  10.7 99.0 99.00
2007 01 09 01 00 334  6.9  8.6  1.67  7.14  4.96 288 1021.4  16.6  22.0  10.7 99.0 99.00
2007 01 09 02 00 345  8.0 10.2  1.47  7.14  4.80 295 1021.5  17.1  22.0   9.5 99.0 99.00
2007 01 09 03 00 351  7.7  9.5  1.53  6.25  4.83 299 1021.9  17.1  21.9  10.2 99.0 99.00
2007 01 09 04 00 359  7.8 10.3  1.47  7.14  4.67 288 1022.0  16.9  21.9   9.3 99.0 99.00
2007 01 09 05 00 359  7.9  9.8  1.45  6.67  4.52 300 1022.0  16.7  21.9   8.7 99.0 99.00
2007 01 09 06 00 353  8.4 10.2  1.42  6.25  4.43 305 1022.0  16.6  21.9   7.9 99.0 99.00
2007 01 09 07 00   2  9.2 11.1  1.45  6.67  4.35 295 1021.9  16.4  21.9   7.0 99.0 99.00
2007 01 09 08 00 360  9.2 11.7  1.60  5.00  4.48 360 1022.0  16.2  21.9   7.3 99.0 99.00
2007 01 09 09 00 359 10.0 11.9  1.50  5.00  4.40 352 1022.2  16.2  21.8   7.3 99.0 99.00
2007 01 09 10 00 355 11.0 13.3  1.57  5.00  4.41 357 1022.2  16.0  21.8   7.3 99.0 99.00
2007 01 09 11 00 354 10.7 12.4  1.83  5.26  4.67   3 1023.0  15.6  21.7   7.1 99.0 99.00
