#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 09 24 05 00  51  4.6  6.0  0.85  9.09  5.04  60 1017.2  27.5  28.6  21.4 99.0 99.00
2007 09 24 06 00  61  5.9  7.2  0.86  8.33  5.07  64 1016.8  27.1  28.6  22.2 99.0 99.00
2007 09 24 07 00  45  5.1  6.3  0.85  9.09  5.15  63 1016.2  27.2  28.6  21.5 99.0 99.00
2007 09 24 08 00  35  5.7  7.0  0.88  8.33  5.14  64 1015.7  27.2  28.6  21.3 99.0 99.00
2007 09 24 09 00  32  5.6  6.6  0.95  8.33  5.27  66 1015.8  27.2  28.6  20.9 99.0 99.00
2007 09 24 10 00  34  5.5  6.8  0.90  7.69  5.29  76 1016.1  27.1  28.6  20.5 99.0 99.00
2007 09 24 11 00  31  5.3  6.8  0.88  4.76  5.12 999 1016.5  27.0  28.6  21.3 99.0 99.00
2007 09 24 12 00  59  6.1  7.0  0.92  8.33  5.11  58 1016.9  26.7  28.6  22.1 99.0 99.00
2007 09 24 13 00  39  6.9  8.4  0.88 12.12  5.01 104 1017.4  27.2  28.6  21.3 99.0 99.00
2007 09 24 14 00  41  5.9  7.1  0.87  8.33  4.90  68 1018.0  27.3  28.6  21.4 99.0 99.00
2007 09 24 15 00  38  7.9 10.2  0.87  4.76  4.97 999 1017.9  27.2  28.6  22.1 99.0 99.00
2007 09 24 16 00  42  6.6  8.4  0.85  8.33  4.89  56 1017.7  27.5  28.7  21.6 99.0 99.00
2007 09 24 17 00  56  6.9  8.0  0.95  8.33  4.81  60 1017.1  27.6  28.7  21.7 99.0 99.00
2007 09 24 18 00  58  7.6  9.4  0.95  4.55  4.80 999 1016.6  27.5  28.7  22.3 99.0 99.00
2007 09 24 19 00  68  7.3  8.5  0.97  8.33  4.75  66 1016.1  27.6  28.8  21.9 99.0 99.00
2007 09 24 20 00  50  8.1  9.4  1.01  5.00  4.59  51 1015.4  27.7  28.7  22.3 99.0 99.00
2007 09 24 21 00  46  8.2  9.5  1.09  5.00  4.53  65 1015.6  27.5  28.7  22.1 99.0 99.00
2007 09 24 22 00  56  7.8  9.0  1.13  5.00  4.38  61 1015.5  27.8  28.7  21.6 99.0 99.00
2007 09 24 23 00  62  8.0  9.5  1.17  5.00  4.38  57 1015.7  27.7  28.6  21.5 99.0 99.00
2007 09 25 00 00  59  8.1  9.7  1.18  5.00  4.51  57 1015.9  27.6  28.6  22.1 99.0 99.00
2007 09 25 01 00  51  8.2  9.6  1.16  5.26  4.46  51 1016.4  27.5  28.6  22.4 99.0 99.00
2007 09 25 02 00  56  7.7  9.6  1.19  5.56  4.57  62 1017.0  27.4  28.6  22.2 99.0 99.00
2007 09 25 03 00  54  7.5  9.1  1.17  5.00  4.67  56 1016.9  27.5  28.5  22.2 99.0 99.00
2007 09 25 04 00  49  7.1  9.0  1.20  5.56  4.91  61 1017.0  27.4  28.6  21.6 99.0 99.00
2007 09 25 05 00 106  4.8  7.1  1.21  5.56  4.90  61 1017.0  26.3  28.5  22.8 99.0 99.00
2007 09 25 06 00 104  5.5  6.7  1.18  5.56  4.89  61 1016.6  25.5  28.5  22.1 99.0 99.00
2007 09 25 07 00  58  6.7  7.9  1.13  5.56  5.04  76 1016.1  27.3  28.5  21.7 99.0 99.00
2007 09 25 08 00  76  6.3  7.7  1.20  5.56  5.27  64 1016.1  26.8  28.5  21.9 99.0 99.00
2007 09 25 09 00  71  7.5  9.0  1.22  5.56  5.27  63 1016.2  27.0  28.5  22.8 99.0 99.00
2007 09 25 10 00  73  6.5  7.5  1.13  8.33  5.51  68 1016.2  26.9  28.5  22.7 99.0 99.00
2007 09 25 11 00  73  5.6  6.6  1.08  5.56  5.19  63 1016.6  27.0  28.4  22.5 99.0 99.00
2007 09 25 12 00  73  5.6  6.3  1.08  8.33  5.26  65 1017.1  27.5  28.4  22.3 99.0 99.00
2007 09 25 13 00  94  5.7  7.0  1.18  5.56  5.45  69 1017.5  27.3  28.4  23.2 99.0 99.00
2007 09 25 14 00  87  5.9  6.6  1.04  9.09  5.35  61 1017.9  27.5  28.5  22.6 99.0 99.00
2007 09 25 15 00  91  6.0  7.1  1.03  8.33  5.11  66 1018.2  27.6  28.5  22.7 99.0 99.00
2007 09 25 16 00  74  6.0  7.3  0.99  5.56  5.20  63 1018.2  27.7  28.5  22.6 99.0 99.00
2007 09 25 17 00  77  6.5  7.6  0.98  8.33  5.00  63 1018.2  27.8  28.6  22.7 99.0 99.00
2007 09 25 18 00  82  6.2  7.5  1.02  5.56  5.00  72 1017.8  27.9  28.6  23.0 99.0 99.00
2007 09 25 19 00  79  7.6 11.0  1.08  5.56  4.99  60 1017.4  27.9  28.6  23.2 99.0 99.00
2007 09 25 20 00  84  4.9  5.9  1.11  5.56  4.72  44 1017.1  27.1  28.6  23.1 99.0 99.00
