YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 08 10 06 318 10.2 12.5  1.72  5.00  4.80 304 1016.3  15.2  14.9 999.0 99.0 99.00
2004 08 10 07 315 10.4 12.6  1.81  5.26  4.92 317 1016.3  15.0  14.9 999.0 99.0 99.00
2004 08 10 08 315 10.5 12.7  1.92  5.56  4.93 319 1016.3  15.2  14.9 999.0 99.0 99.00
2004 08 10 09 320  9.4 11.4  1.80  5.56  4.88 316 1016.0  14.9  14.9 999.0 99.0 99.00
2004 08 10 10 320  9.2 11.2  1.81  5.56  4.98 320 1015.9  14.9  14.9 999.0 99.0 99.00
2004 08 10 11 325  9.5 11.4  1.87  5.88  5.11 315 1015.5  14.8  14.9 999.0 99.0 99.00
2004 08 10 12 317 10.4 12.2  1.77  5.56  4.80 323 1015.0  14.4  14.9 999.0 99.0 99.00
2004 08 10 13 321  9.5 11.4  1.86  5.56  5.05 318 1015.8  14.4  14.9 999.0 99.0 99.00
2004 08 10 14 322  9.6 12.1  1.83  5.88  5.12 319 1016.4  14.5  14.9 999.0 99.0 99.00
2004 08 10 15 318 10.7 12.7  1.96  5.88  5.14 310 1016.4  14.5  14.9 999.0 99.0 99.00
2004 08 10 16 316 10.3 12.8  1.95  5.56  5.16 314 1016.5  14.5  14.9 999.0 99.0 99.00
2004 08 10 17 320  9.7 12.1  1.82  5.88  5.00 312 1016.6  14.5  14.9 999.0 99.0 99.00
2004 08 10 18 319  9.5 12.2  1.68  6.25  4.99 307 1016.7  14.9  14.9 999.0 99.0 99.00
2004 08 10 19 316  9.8 12.3  1.74  5.88  5.04 305 1016.6  15.2  14.9 999.0 99.0 99.00
2004 08 10 20 316  9.0 10.7  1.64  5.88  4.95 312 1016.5  15.2  14.9 999.0 99.0 99.00
2004 08 10 21 316  9.6 12.0  1.67  5.88  5.11 312 1016.3  15.2  14.9 999.0 99.0 99.00
2004 08 10 22 315 10.0 12.3  1.58  5.26  5.01 305 1015.8  15.3  14.9 999.0 99.0 99.00
2004 08 10 23 314 10.2 12.8  1.65  5.26  4.98 318 1014.9  15.3  14.9 999.0 99.0 99.00
2004 08 11 00 311  9.4 11.9  1.78  5.26  4.91 307 1014.2  15.2  14.9 999.0 99.0 99.00
2004 08 11 01 313 10.4 12.3  1.74  5.56  4.83 305 1013.8  15.2  14.9 999.0 99.0 99.00
2004 08 11 02 313 10.7 12.9  1.87  5.56  4.90 314 1013.4  14.9  14.9 999.0 99.0 99.00
2004 08 11 03 312  9.9 12.3  1.87  5.56  5.03 312 1013.5  14.7  14.9 999.0 99.0 99.00
2004 08 11 04 320  9.0 11.4  2.18  5.88  5.08 312 1014.1  14.5  14.9 999.0 99.0 99.00
2004 08 11 05 318  8.7 10.5  1.98  6.25  5.21 314 1014.9  14.5  15.0 999.0 99.0 99.00
2004 08 11 06 317  7.7  9.7  1.83  5.88  5.06 313 1014.9  14.5  14.9 999.0 99.0 99.00
2004 08 11 07 312  7.8  9.3  1.83  6.25  5.29 307 1014.7  14.2  14.9 999.0 99.0 99.00
2004 08 11 08 325  8.7 10.4  1.98  5.88  5.36 312 1014.3  14.1  14.9 999.0 99.0 99.00
2004 08 11 09 326  8.5 10.1  1.94  6.25  5.32 318 1014.1  13.7  14.9 999.0 99.0 99.00
2004 08 11 10 318  7.1  9.2  1.66  6.67  5.45 302 1014.1  13.7  15.0 999.0 99.0 99.00
2004 08 11 11 320  5.7  6.8  1.80  7.14  5.77 307 1014.1  14.1  15.0 999.0 99.0 99.00
2004 08 11 12 317  6.2  7.4  1.59  7.14  5.64 302 1014.1  14.0  15.0 999.0 99.0 99.00
2004 08 11 13 319  6.0  7.0  1.67  6.67  5.64 306 1014.1  14.1  14.9 999.0 99.0 99.00
2004 08 11 14 322  5.2  6.4  1.80  7.14  5.89 302 1014.3  14.1  14.9 999.0 99.0 99.00
2004 08 11 15 325  5.3  6.5  1.70  7.14  5.73 306 1014.5  14.1  14.9 999.0 99.0 99.00
2004 08 11 16 330  5.0  6.1  1.73  7.14  5.85 303 1014.8  13.8  14.9 999.0 99.0 99.00
2004 08 11 17 325  4.2  5.2  1.75  7.14  5.95 308 1014.9  13.9  14.9 999.0 99.0 99.00
2004 08 11 18 341  3.5  4.3  1.72  7.14  6.11 311 1014.9  13.8  14.9 999.0 99.0 99.00
2004 08 11 19 342  2.6  3.3  1.64  7.69  6.17 308 1014.9  14.1  14.9 999.0 99.0 99.00
2004 08 11 20 356  1.4  2.1  1.60  7.69  6.17 310 1015.0  14.2  14.9 999.0 99.0 99.00
2004 08 11 21 335  0.9  1.4  1.68  8.33  6.22 312 1014.9  14.5  15.0 999.0 99.0 99.00
2004 08 11 22 341  1.1  1.5  1.67  7.69  6.27 313 1014.8  14.8  15.2 999.0 99.0 99.00
2004 08 11 23  18  0.1  0.7  1.79  7.69  6.57 314 1014.6  14.9  15.2 999.0 99.0 99.00
2004 08 12 00 356  0.8  1.5  1.88  9.09  6.64 310 1014.1  15.0  15.6 999.0 99.0 99.00
2004 08 12 01 303  2.0  3.2  1.84  8.33  6.71 316 1013.7  14.9  15.2 999.0 99.0 99.00
2004 08 12 02 310  3.8  5.3  1.78  9.09  6.67 303 1013.4  14.9  15.2 999.0 99.0 99.00
2004 08 12 03 310  4.4  6.1  1.71  9.09  6.84 310 1013.6  14.9  15.2 999.0 99.0 99.00
2004 08 12 04 313  3.5  4.5  1.67  9.09  6.70 309 1014.1  14.9  15.2 999.0 99.0 99.00
2004 08 12 05 306  3.2  4.5  1.78  9.09  6.92 310 1014.2  14.9  15.2 999.0 99.0 99.00
2004 08 12 06 335  3.1  4.3  1.72  9.09  7.04 311 1014.3  14.8  15.2 999.0 99.0 99.00
2004 08 12 07 313  3.2  4.9  1.67  9.09  7.12 312 1014.3  14.7  15.2 999.0 99.0 99.00
2004 08 12 08 302  2.1  3.5  1.72  9.09  7.29 313 1014.3  14.5  15.2 999.0 99.0 99.00
2004 08 12 09 286  2.5  3.6  1.69  9.09  7.29 315 1014.3  14.5  15.2 999.0 99.0 99.00
2004 08 12 10 325  3.4  5.0  1.71  9.09  7.19 302 1014.1  14.4  15.2 999.0 99.0 99.00
2004 08 12 11 312  2.7  3.7  1.69  9.09  7.25 313 1014.1  14.4  15.2 999.0 99.0 99.00
2004 08 12 12 308  1.9  3.2  1.61  8.33  7.07 308 1014.1  14.1  15.2 999.0 99.0 99.00
2004 08 12 13 304  2.5  3.5  1.63  9.09  6.91 302 1014.1  14.2  15.3 999.0 99.0 99.00
2004 08 12 14 340  1.3  2.3  1.53  8.33  6.52 305 1014.5  14.2  15.2 999.0 99.0 99.00
2004 08 12 15 296  1.7  2.7  1.50  8.33  6.71 311 1015.0  14.4  15.2 999.0 99.0 99.00
2004 08 12 16 331  1.7  2.5  1.32  9.09  6.56 299 1015.6  14.5  15.5 999.0 99.0 99.00
2004 08 12 17 164  0.2  0.9  1.45 16.67  6.85 241 1015.7  14.8  15.6 999.0 99.0 99.00
2004 08 12 18   5  0.3  0.8  1.40  9.09  6.84 313 1015.8  15.2  15.7 999.0 99.0 99.00
2004 08 12 19  55  1.2  1.6  1.32  8.33  6.80 313 1015.9  15.2  15.7 999.0 99.0 99.00
2004 08 12 20 180  0.0  0.3  1.40  8.33  7.11 303 1016.2  15.6  15.3 999.0 99.0 99.00
2004 08 12 21 122  0.7  1.2  1.56 16.67  7.70 215 1016.4  15.8  15.6 999.0 99.0 99.00
2004 08 12 22 117  3.5  4.6  1.40  8.33  7.21 307 1016.4  14.9  15.7 999.0 99.0 99.00
2004 08 12 23 105  3.4  4.2  1.38  9.09  7.08 314 1015.8  14.9  15.7 999.0 99.0 99.00
2004 08 13 00 116  2.3  3.0  1.32  8.33  7.05 307 1015.0  14.9  15.7 999.0 99.0 99.00
2004 08 13 01  70  1.7  2.2  1.37  9.09  7.00 310 1014.8  15.2  15.8 999.0 99.0 99.00
2004 08 13 02 180  0.0  0.4  1.57  9.09  7.32 317 1014.4  15.6  15.9 999.0 99.0 99.00
2004 08 13 03 330  2.9  4.3  1.50  8.33  7.10 311 1014.6  15.6  15.7 999.0 99.0 99.00
2004 08 13 04  24  1.2  1.8  1.43  9.09  7.29 317 1014.9  15.2  15.7 999.0 99.0 99.00
2004 08 13 05 340  1.1  1.8  1.28  9.09  7.16 306 1015.6  15.3  15.6 999.0 99.0 99.00
2004 08 13 06  38  0.8  1.2  1.30 16.67  7.34 201 1015.6  15.3  15.7 999.0 99.0 99.00
2004 08 13 07 358  1.3  1.8  1.32 16.67  7.46 201 1015.2  15.6  15.7 999.0 99.0 99.00
2004 08 13 08 321  1.4  1.9  1.17  8.33  7.13 310 1015.5  15.7  16.2 999.0 99.0 99.00
2004 08 13 09 335  1.8  2.4  1.24 14.29  7.15 212 1015.4  15.7  16.4 999.0 99.0 99.00
2004 08 13 10 341  2.6  3.4  1.19 16.67  7.24 183 1015.0  15.6  16.4 999.0 99.0 99.00
2004 08 13 11 349  2.3  3.0  1.15  8.33  6.99 304 1015.0  15.6  16.4 999.0 99.0 99.00
2004 08 13 12  13  1.8  2.6  1.21 14.29  7.27 220 1014.9  15.6  16.5 999.0 99.0 99.00
2004 08 13 13  87  0.4  0.9  1.22 16.67  7.10 209 1014.9  15.2  16.5 999.0 99.0 99.00
2004 08 13 14  62  0.5  1.0  1.32  8.33  6.81 317 1015.2  15.2  16.5 999.0 99.0 99.00
2004 08 13 15  68  1.0  1.4  1.41  8.33  6.96 314 1015.7  15.2  16.4 999.0 99.0 99.00
2004 08 13 16  87  1.5  2.0  1.25  8.33  6.83 302 1015.9  15.2  16.4 999.0 99.0 99.00
2004 08 13 17 102  0.9  1.5  1.22  8.33  6.61 306 1016.3  15.2  16.4 999.0 99.0 99.00
2004 08 13 18 110  0.9  1.5  1.26 14.29  7.38 188 1016.5  15.6  16.4 999.0 99.0 99.00
2004 08 13 19 281  2.3  3.0  1.07 14.29  7.22 222 1016.5  15.8  16.4 999.0 99.0 99.00
2004 08 13 20 282  2.3  3.0  1.07 14.29  7.42 228 1016.5  15.7  16.4 999.0 99.0 99.00
2004 08 13 21 323  1.5  1.9  1.21 14.29  7.88 228 1016.4  16.0  16.5 999.0 99.0 99.00
2004 08 13 23 280  2.5  3.2  1.20 14.29  7.40 236 1015.7  16.4  17.3 999.0 99.0 99.00
2004 08 14 00 304  2.5  3.1  1.23 14.29  7.20 232 1015.0  16.4  17.2 999.0 99.0 99.00
2004 08 14 01 301  3.6  4.3  1.25 14.29  7.17 228 1014.9  16.4  16.8 999.0 99.0 99.00
2004 08 14 02 288  3.7  4.5  1.18  8.33  6.97 298 1014.8  16.0  16.5 999.0 99.0 99.00
2004 08 14 03 299  3.5  4.0  1.34  8.33  6.97 313 1014.8  16.0  16.7 999.0 99.0 99.00
2004 08 14 04 297  4.3  5.0  1.24 14.29  6.70 196 1014.9  16.0  16.5 999.0 99.0 99.00
2004 08 14 05 297  4.0  4.7  1.24  7.14  6.37 309 1015.7  16.0  16.5 999.0 99.0 99.00
2004 08 14 06 307  4.6  5.4  1.11  7.69  6.48 305 1015.8  16.0  16.5 999.0 99.0 99.00
2004 08 14 07 304  5.3  6.2  1.13 14.29  6.79 185 1015.8  15.7  16.4 999.0 99.0 99.00
2004 08 14 08 292  5.5  6.8  1.14  8.33  6.47 310 1015.9  15.7  16.4 999.0 99.0 99.00
2004 08 14 09 293  5.1  6.2  1.28  8.33  6.78 307 1016.0  15.2  16.2 999.0 99.0 99.00
2004 08 14 10 282  3.6  6.2  1.21  7.69  6.32 307 1016.3  14.5  16.1 999.0 99.0 99.00
2004 08 14 11 292  5.4  6.8  1.14 12.50  6.13 247 1015.8  14.4  16.0 999.0 99.0 99.00
2004 08 14 12 330  3.0  5.2  1.19 12.50  6.11 248 1015.9  14.2  16.0 999.0 99.0 99.00
2004 08 14 13 293  4.0  6.0  1.30 14.29  6.39 204 1016.0  14.4  16.0 999.0 99.0 99.00
2004 08 14 14 329  2.9  4.2  1.35  6.67  6.19 301 1016.5  14.4  16.0 999.0 99.0 99.00
2004 08 14 15 338  4.1  5.8  1.37 12.50  6.26 256 1017.2  14.5  16.0 999.0 99.0 99.00
2004 08 14 16 318  4.1  5.5  1.26  7.14  6.11 286 1017.4  14.8  16.0 999.0 99.0 99.00
2004 08 14 17 342  3.6  4.3  1.29  6.67  6.21 284 1017.8  14.8  16.0 999.0 99.0 99.00
2004 08 14 18 339  3.8  5.0  1.22 14.29  6.51 165 1017.9  14.9  16.0 999.0 99.0 99.00
2004 08 14 19 344  3.1  4.3  1.17  7.14  6.41 299 1018.1  14.9  16.0 999.0 99.0 99.00
2004 08 14 20 328  4.0  5.0  1.18  7.14  6.37 300 1017.9  14.9  16.0 999.0 99.0 99.00
2004 08 14 21 329  4.1  5.1  1.08  6.25  6.33 300 1017.8  14.8  16.0 999.0 99.0 99.00
2004 08 14 22 320  5.3  6.1  1.07 12.50  6.28 242 1017.4  14.9  16.0 999.0 99.0 99.00
2004 08 14 23 314  5.9  7.1  1.17  6.25  6.33 297 1016.6  15.2  16.0 999.0 99.0 99.00
2004 08 15 00 317  6.7  8.0  1.19 12.50  5.84 236 1016.4  15.2  16.0 999.0 99.0 99.00
2004 08 15 01 316  8.1  9.8  1.27 12.50  5.48 266 1015.8  15.6  16.0 999.0 99.0 99.00
2004 08 15 02 315  8.7 10.2  1.42 11.11  5.18 280 1015.3  15.6  15.9 999.0 99.0 99.00
2004 08 15 03 316  8.1 10.1  1.39  7.69  5.08 326 1015.1  15.7  15.9 999.0 99.0 99.00
2004 08 15 04 315  7.9 10.0  1.36  5.88  4.82 297 1015.6  15.8  15.7 999.0 99.0 99.00
2004 08 15 05 315  8.0  9.9  1.43  4.55  4.87 306 1016.1  15.9  15.7 999.0 99.0 99.00
2004 08 15 06 314  8.2  9.8  1.36 14.29  4.97 199 1016.4  15.9  15.7 999.0 99.0 99.00
2004 08 15 07 311  8.7 10.3  1.40  5.00  4.77 309 1016.4  15.9  15.6 999.0 99.0 99.00
2004 08 15 08 313  9.5 11.8  1.48  4.76  4.87 314 1016.5  15.9  15.6 999.0 99.0 99.00
2004 08 15 09 317 10.9 12.7  1.68  5.00  4.80 315 1016.1  16.0  15.3 999.0 99.0 99.00
2004 08 15 10 318 11.3 14.6  1.85  5.26  4.93 316 1016.0  15.9  15.2 999.0 99.0 99.00
2004 08 15 11 325 10.8 14.2  1.96  5.56  4.98 327 1016.0  15.9  15.2 999.0 99.0 99.00
2004 08 15 12 326 10.5 12.4  1.78  5.88  4.93 317 1015.8  15.6  14.9 999.0 99.0 99.00
2004 08 15 13 325 10.7 13.1  1.83  5.56  4.90 331 1016.2  15.6  14.9 999.0 99.0 99.00
2004 08 15 14 329 10.1 12.8  1.88  5.56  4.96 334 1016.5  15.6  14.8 999.0 99.0 99.00
2004 08 15 15 330  9.1 10.7  1.90  5.56  4.97 332 1017.1  15.6  14.5 999.0 99.0 99.00
2004 08 15 16 326  9.5 11.9  1.70  5.26  4.79 335 1017.1  15.6  14.8 999.0 99.0 99.00
2004 08 15 17 324  9.3 11.4  1.75  5.26  4.86 326 1017.2  15.3  14.8 999.0 99.0 99.00
2004 08 15 18 324  9.4 11.7  1.63  5.56  4.87 329 1017.3  15.6  14.9 999.0 99.0 99.00
2004 08 15 19 313 11.5 13.8  1.77  5.26  4.91 324 1017.0  15.6  14.9 999.0 99.0 99.00
2004 08 15 20 305 11.0 12.6  1.89  5.56  5.02 319 1016.7  15.6  15.2 999.0 99.0 99.00
2004 08 15 21 305 10.0 11.8  1.87  5.26  4.95 322 1016.5  15.6  15.2 999.0 99.0 99.00
2004 08 15 22 305 11.0 13.4  1.84  5.56  4.84 314 1016.1  15.7  15.2 999.0 99.0 99.00
2004 08 15 23 304 11.1 13.6  2.01  5.56  4.97 311 1015.6  15.9  15.2 999.0 99.0 99.00
2004 08 16 00 303 11.3 13.4  1.98  5.56  5.02 314 1015.0  15.9  15.2 999.0 99.0 99.00
2004 08 16 01 309 11.6 13.7  1.89  5.56  4.86 323 1014.8  16.0  15.2 999.0 99.0 99.00
2004 08 16 02 310 11.2 13.6  1.99  5.56  4.96 313 1014.2  15.9  15.2 999.0 99.0 99.00
2004 08 16 03 312 12.0 13.6  2.03  5.56  4.93 314 1014.2  15.7  14.9 999.0 99.0 99.00
2004 08 16 04 312 12.0 14.1  2.15  5.56  4.86 326 1014.5  15.7  14.9 999.0 99.0 99.00
2004 08 16 05 309 11.9 14.5  2.03  5.56  4.89 317 1014.9  15.7  14.8 999.0 99.0 99.00
2004 08 16 06 308 11.7 14.0  1.98  5.88  4.85 312 1015.1  15.6  14.8 999.0 99.0 99.00
2004 08 16 07 310 12.6 14.8  2.15  5.56  5.13 325 1014.9  15.9  14.5 999.0 99.0 99.00
2004 08 16 08 309 11.9 14.4  2.13  5.88  5.10 316 1015.0  15.7  14.5 999.0 99.0 99.00
2004 08 16 09 309 12.0 14.1  2.10  5.88  5.20 328 1015.2  15.6  14.5 999.0 99.0 99.00
2004 08 16 10 308 11.7 14.1  2.21  5.88  5.14 322 1015.1  15.6  14.5 999.0 99.0 99.00
2004 08 16 11 311 11.7 14.8  2.01  5.88  5.09 320 1014.9  15.3  14.5 999.0 99.0 99.00
2004 08 16 12 309 12.1 14.3  2.06  5.56  5.08 321 1014.7  15.3  14.4 999.0 99.0 99.00
2004 08 16 13 313 11.9 14.3  1.93  5.56  4.91 330 1014.8  15.3  14.4 999.0 99.0 99.00
2004 08 16 14 308 11.5 14.6  1.77  5.56  4.97 321 1015.0  15.5  14.4 999.0 99.0 99.00
2004 08 16 15 314 10.5 12.9  1.80  5.88  4.92 325 1015.6  15.2  14.4 999.0 99.0 99.00
2004 08 16 16 314 11.4 13.9 99.00 99.00 99.00 999 1016.2  15.6  14.4 999.0 99.0 99.00
2004 08 16 17 314 11.4 13.2  1.85  5.88  4.92 319 1016.4  15.6  14.4 999.0 99.0 99.00
2004 08 16 18 313 10.1 12.3  1.88  5.88  4.86 322 1017.1  15.6  14.5 999.0 99.0 99.00
2004 08 16 19 309 11.2 13.7  1.76  5.56  4.92 332 1017.2  15.7  14.5 999.0 99.0 99.00
2004 08 16 20 307 10.5 12.4  1.76  5.56  4.92 315 1017.2  15.7  14.4 999.0 99.0 99.00
2004 08 16 21 311  9.6 11.3  1.74  5.26  4.97 324 1017.0  15.6  14.4 999.0 99.0 99.00
2004 08 16 22 310  9.5 11.7  1.75  5.56  5.10 317 1016.5  15.6  14.5 999.0 99.0 99.00
2004 08 16 23 306 10.2 12.5  1.72  5.26  4.76 327 1016.3  16.0  14.5 999.0 99.0 99.00
2004 08 17 00 313 11.6 14.1  1.72  5.56  4.74 323 1015.5  16.4  14.9 999.0 99.0 99.00
2004 08 17 01 315 12.2 15.3  1.95  5.26  4.82 323 1014.9  16.0  14.9 999.0 99.0 99.00
2004 08 17 02 315 12.7 15.3  1.93  5.56  4.66 329 1014.7  15.7  14.9 999.0 99.0 99.00
2004 08 17 03 313 12.6 16.9  1.95  5.88  4.87 319 1014.6  15.7  14.9 999.0 99.0 99.00
2004 08 17 04 313 13.2 16.1  2.02  5.56  4.85 324 1014.3  15.3  14.9 999.0 99.0 99.00
2004 08 17 05 315 12.1 15.2  2.33  5.88  5.15 328 1014.9  15.3  14.9 999.0 99.0 99.00
2004 08 17 06 312 12.2 14.5  2.15  5.88  5.09 332 1014.9  15.6  14.8 999.0 99.0 99.00
2004 08 17 07 311 11.7 14.0  2.27  6.25  5.30 333 1015.0  15.2  14.8 999.0 99.0 99.00
2004 08 17 08 312 11.7 13.7  2.31  6.25  5.40 334 1015.7  15.2  14.5 999.0 99.0 99.00
2004 08 17 09 320 11.3 13.6  2.27  6.25  5.41 335 1016.1  15.2  14.5 999.0 99.0 99.00
2004 08 17 10 319 12.3 15.1  2.16  5.88  5.19 338 1015.9  15.2  14.5 999.0 99.0 99.00
2004 08 17 11 320 11.2 13.6  2.14  6.25  5.38 334 1015.9  15.3  14.4 999.0 99.0 99.00
2004 08 17 12 319 11.7 14.4  2.07  5.88  5.32 335 1015.7  15.2  14.4 999.0 99.0 99.00
2004 08 17 13 319 12.5 15.2  2.05  5.88  5.09 330 1015.8  15.2  14.4 999.0 99.0 99.00
2004 08 17 14 320 11.8 14.7  1.93  6.25  5.07 317 1016.2  15.3  14.4 999.0 99.0 99.00
2004 08 17 15 313 12.6 15.4  2.07  5.88  5.18 325 1016.1  15.2  14.4 999.0 99.0 99.00
2004 08 17 16 313 11.6 14.0  2.11  5.56  5.31 321 1016.6  15.2  14.4 999.0 99.0 99.00
2004 08 17 17 316  9.8 11.9  2.13  5.88  5.28 318 1017.3  15.2  14.4 999.0 99.0 99.00
2004 08 17 18 325  8.7 10.2  2.13  5.56  5.12 321 1017.8  15.2  14.5 999.0 99.0 99.00
2004 08 17 19 318  9.7 12.3  1.96  5.56  5.18 321 1017.5  15.2  14.5 999.0 99.0 99.00
2004 08 17 20 319 10.1 11.8  1.96  5.88  5.33 317 1017.3  15.3  14.8 999.0 99.0 99.00
2004 08 17 21 321 10.4 12.8  1.98  5.88  5.20 314 1017.1  15.6  14.8 999.0 99.0 99.00
2004 08 17 22 323 10.3 12.8  1.96  5.56  5.34 313 1016.5  15.3  14.8 999.0 99.0 99.00
2004 08 17 23 318 10.2 12.8  2.06  5.88  5.36 315 1015.7  15.3  14.8 999.0 99.0 99.00
2004 08 18 00 315  8.7 10.5  1.98  5.88  5.26 309 1015.2  15.6  14.9 999.0 99.0 99.00
2004 08 18 01 312 11.7 13.7  2.15  5.88  5.51 310 1014.6  15.6  14.8 999.0 99.0 99.00
2004 08 18 02 313 12.7 15.5  2.25  6.25  5.08 304 1014.1  15.2  14.8 999.0 99.0 99.00
2004 08 18 03 312 12.7 14.9  2.50  6.25  5.42 309 1013.9  15.2  14.5 999.0 99.0 99.00
2004 08 18 04 313 13.0 16.2  2.48  6.67  5.42 302 1014.1  14.9  14.5 999.0 99.0 99.00
2004 08 18 05 311 13.4 17.4  2.76  6.25  5.67 312 1014.2  14.9  14.5 999.0 99.0 99.00
2004 08 18 06 310 13.2 16.4  2.67  6.67  5.63 307 1014.1  14.9  14.5 999.0 99.0 99.00
2004 08 18 07 315 12.8 15.5  2.94  6.67  5.94 316 1014.2  14.9  14.5 999.0 99.0 99.00
2004 08 18 08 315 12.3 15.4  2.59  7.14  5.70 308 1014.1  14.9  14.5 999.0 99.0 99.00
2004 08 18 09 328 10.7 13.7  2.74  6.67  5.80 314 1014.3  14.8  14.5 999.0 99.0 99.00
2004 08 18 10 326  9.8 11.7  2.66  7.14  5.87 316 1014.2  14.4  14.4 999.0 99.0 99.00
2004 08 18 11 323  9.4 11.6  2.51  7.14  5.95 309 1014.2  14.4  14.3 999.0 99.0 99.00
2004 08 18 12 327 10.0 12.0  2.22  7.14  5.79 299 1014.1  14.1  14.1 999.0 99.0 99.00
2004 08 18 13 326  9.6 11.4  2.33  7.14  6.10 307 1014.2  14.1  14.1 999.0 99.0 99.00
2004 08 18 14 323  9.2 11.2  2.32  7.14  6.07 311 1014.2  14.0  14.1 999.0 99.0 99.00
2004 08 18 15 318  7.8 10.3  2.17  7.14  5.88 310 1014.3  14.1  14.1 999.0 99.0 99.00
2004 08 18 16 316  7.8  9.8  2.14  7.14  5.95 317 1014.8  14.2  14.1 999.0 99.0 99.00
2004 08 18 17 315  7.0  8.8  2.11  7.69  6.15 301 1015.0  14.3  14.2 999.0 99.0 99.00
2004 08 18 18 321  6.2  7.8 99.00 99.00 99.00 999 1015.7  14.2  14.4 999.0 99.0 99.00
2004 08 18 19 318  6.8  8.1  2.24  7.69  6.44 307 1015.6  14.4  14.4 999.0 99.0 99.00
2004 08 18 20 325  5.6  7.0  2.12  7.69  6.50 309 1015.1  14.2  14.4 999.0 99.0 99.00
2004 08 18 21 317  5.0  5.9 99.00 99.00 99.00 999 1014.8  14.2  14.4 999.0 99.0 99.00
2004 08 18 22 316  6.1  7.3  1.96  7.14  6.21 316 1014.2  14.8  14.5 999.0 99.0 99.00
2004 08 18 23 314  6.7  8.0 99.00 99.00 99.00 999 1014.0  14.9  14.5 999.0 99.0 99.00
2004 08 19 00 318  6.5  8.1 99.00 99.00 99.00 999 1013.4  14.9  14.5 999.0 99.0 99.00
2004 08 19 01 319  8.0  9.8 99.00 99.00 99.00 999 1013.4  14.9  14.8 999.0 99.0 99.00
2004 08 19 02 318  8.6 10.8 99.00 99.00 99.00 999 1013.2  14.8  14.7 999.0 99.0 99.00
2004 08 19 03 318  8.3 10.9  2.05  8.33  6.02 314 1013.3  14.5  14.6 999.0 99.0 99.00
2004 08 19 04 326  8.2 10.9  1.84  7.69  5.81 313 1013.5  14.5  14.5 999.0 99.0 99.00
2004 08 19 05 328  7.5  9.3 99.00 99.00 99.00 999 1014.2  14.5  14.5 999.0 99.0 99.00
2004 08 19 06 324  6.1  7.4  2.03  7.69  6.46 316 1014.4  14.5  14.5 999.0 99.0 99.00
2004 08 19 07 324  5.6  6.9  1.90  7.69  6.69 322 1014.4  14.4  14.5 999.0 99.0 99.00
2004 08 19 08 329  5.0  5.8  1.89  7.69  6.58 324 1014.2  14.4  14.5 999.0 99.0 99.00
2004 08 19 09 326  4.3  5.2 99.00 99.00 99.00 999 1014.1  14.4  14.5 999.0 99.0 99.00
2004 08 19 10 339  3.9  4.6 99.00 99.00 99.00 999 1014.1  14.1  14.5 999.0 99.0 99.00
2004 08 19 11 332  3.6  4.4  2.01  7.69  7.15 319 1014.1  14.1  14.5 999.0 99.0 99.00
2004 08 19 12 343  3.1  3.8  1.79  7.69  6.69 318 1014.2  14.1  14.4 999.0 99.0 99.00
2004 08 19 13 360  2.2  3.0 99.00 99.00 99.00 999 1014.2  14.1  14.4 999.0 99.0 99.00
2004 08 19 14 353  1.7  2.2  1.82  7.69  6.75 309 1014.9  14.1  14.2 999.0 99.0 99.00
2004 08 19 15  51  2.0  2.6  1.90  7.14  6.84 314 1015.2  13.3  14.2 999.0 99.0 99.00
2004 08 19 16  65  1.2  1.8  1.89  7.69  7.15 306 1015.7  13.3  14.2 999.0 99.0 99.00
2004 08 19 17 112  3.2  4.0  1.84  7.69  6.81 309 1015.9  12.9  14.4 999.0 99.0 99.00
2004 08 19 18 118  3.2  4.2  1.91  7.69  7.10 317 1016.3  12.9  14.5 999.0 99.0 99.00
2004 08 19 19 125  3.9  4.8 99.00 99.00 99.00 999 1016.4  13.3  14.5 999.0 99.0 99.00
2004 08 19 20 137  3.7  4.5  1.80  7.69  7.22 313 1016.2  13.6  14.8 999.0 99.0 99.00
2004 08 19 21 127  3.2  3.9  1.80  7.69  7.20 315 1016.1  14.1  14.8 999.0 99.0 99.00
2004 08 19 22 162  2.0  2.8  1.74  7.69  6.99 313 1016.2  14.4  14.9 999.0 99.0 99.00
2004 08 19 23 184  1.4  1.8  1.75  7.69  7.03 309 1015.7  14.8  15.0 999.0 99.0 99.00
2004 08 20 00 163  1.4  2.0  1.76  7.69  7.11 317 1015.1  14.9  15.2 999.0 99.0 99.00
2004 08 20 01 154  1.6  2.2  1.91  7.69  7.16 315 1015.1  14.5  15.2 999.0 99.0 99.00
2004 08 20 02 135  1.9  2.6  1.80  8.33  7.04 321 1014.9  14.2  14.9 999.0 99.0 99.00
2004 08 20 03 118  2.1  2.6  1.79  8.33  7.33 323 1015.2  14.2  14.9 999.0 99.0 99.00
2004 08 20 04 104  2.2  2.9  1.63  8.33  7.40 322 1015.6  14.2  14.8 999.0 99.0 99.00
2004 08 20 05  97  3.4  3.9 99.00 99.00 99.00 999 1015.8  13.7  14.5 999.0 99.0 99.00
2004 08 20 06  90  2.8  3.4  1.61  7.69  7.52 325 1015.7  13.8  14.5 999.0 99.0 99.00
