YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 01 08 00 00 335 10.2 12.4  3.12 13.79  7.83 294 1022.3  13.7  13.6 999.0 99.0 99.00
2006 01 08 01 00 333 11.1 12.7  3.17 13.79  7.50 290 1021.8  13.4  13.5 999.0 99.0 99.00
2006 01 08 02 00 335 11.5 14.0  3.19 13.79  7.20 299 1022.4  13.3  13.5 999.0 99.0 99.00
2006 01 08 03 00 338 12.2 14.8  3.04 13.79  6.88 305 1023.0  13.3  13.5 999.0 99.0 99.00
2006 01 08 04 00 342 11.1 13.1  3.20 12.90  7.15 295 1023.2  13.1  13.5 999.0 99.0 99.00
2006 01 08 05 00 335 10.9 12.5  3.12 13.79  7.18 300 1023.4  13.2  13.5 999.0 99.0 99.00
2006 01 08 06 00 330 10.5 12.1  3.31 12.90  6.99 302 1023.3  13.2  13.5 999.0 99.0 99.00
2006 01 08 07 00 332  9.8 12.4  3.09 12.90  7.23 303 1023.8  13.2  13.5 999.0 99.0 99.00
2006 01 08 08 00 340 11.6 13.9  3.42 12.90  7.45 299 1023.4  13.3  13.5 999.0 99.0 99.00
2006 01 08 09 00 340 11.8 13.8  3.49 12.90  7.42 298 1023.1  13.3  13.4 999.0 99.0 99.00
2006 01 08 10 00 343 11.6 13.7  3.57 12.12  7.36 302 1023.1  13.2  13.4 999.0 99.0 99.00
2006 01 08 11 00 349 10.6 12.9  3.58 12.12  7.44 304 1023.5  13.2  13.4 999.0 99.0 99.00
2006 01 08 12 00 346 11.4 13.8  3.67 12.12  7.34 299 1023.5  13.1  13.4 999.0 99.0 99.00
2006 01 08 13 00 352 10.4 12.3  3.54 11.43  7.49 303 1023.5  13.0  13.4 999.0 99.0 99.00
2006 01 08 14 00 346  8.2  9.3  3.48 12.12  7.57 299 1023.5  13.0  13.4 999.0 99.0 99.00
2006 01 08 15 00 338 10.2 12.0  3.45 10.81  7.78 305 1023.4  12.6  13.4 999.0 99.0 99.00
2006 01 08 16 00 338 11.0 12.8  3.31 12.12  7.37 303 1023.3  12.7  13.4 999.0 99.0 99.00
2006 01 08 17 00 342 10.3 12.7  3.38 12.12  7.33 304 1024.0  12.8  13.4 999.0 99.0 99.00
2006 01 08 18 00 338 10.9 13.4  3.49 11.43  7.08 295 1024.6  12.8  13.4 999.0 99.0 99.00
2006 01 08 19 00 338 11.1 13.4  3.50 12.12  6.89 301 1024.6  12.8  13.4 999.0 99.0 99.00
2006 01 08 20 00 333 12.7 14.8  3.51 11.43  6.89 300 1023.5  12.8  13.4 999.0 99.0 99.00
2006 01 08 21 00 332 11.0 13.2  3.46 11.43  7.14 291 1023.0  12.8  13.4 999.0 99.0 99.00
2006 01 08 22 00 331 11.9 14.5  3.29 12.90  6.75 293 1022.6  12.8  13.4 999.0 99.0 99.00
2006 01 08 23 00 332 11.9 14.6  2.99 12.12  6.29 305 1022.4  12.8  13.4 999.0 99.0 99.00
2006 01 09 00 00 331 11.9 14.5  2.97 12.12  6.29 302 1022.3  13.1  13.4 999.0 99.0 99.00
2006 01 09 01 00 332 12.5 15.5  3.09 12.12  6.34 306 1022.2  13.1  13.4 999.0 99.0 99.00
2006 01 09 02 00 333 11.6 13.9  2.99 11.43  6.13 312 1022.3  13.2  13.5 999.0 99.0 99.00
2006 01 09 03 00 334 11.6 14.2  3.05 11.43  6.35 317 1022.5  13.3  13.5 999.0 99.0 99.00
2006 01 09 04 00 343  9.1 10.9  2.89 12.12  6.36 315 1023.2  13.5  13.5 999.0 99.0 99.00
2006 01 09 05 00 344  9.7 11.7  2.62 11.43  6.39 328 1023.5  13.5  13.6 999.0 99.0 99.00
2006 01 09 06 00 349  8.7 10.5  2.83 12.12  6.83 321 1023.9  13.5  13.6 999.0 99.0 99.00
2006 01 09 07 00 345  7.9  9.7  3.09 11.43  7.29 317 1023.8  13.4  13.6 999.0 99.0 99.00
2006 01 09 08 00 348  7.9  9.6  3.26 12.12  7.64 322 1023.6  13.3  13.6 999.0 99.0 99.00
2006 01 09 09 00 351  8.3 10.5  3.08 11.43  7.30 318 1023.3  13.2  13.6 999.0 99.0 99.00
2006 01 09 10 00 354  6.8  8.4  3.31 12.90  7.78 322 1023.3  13.1  13.6 999.0 99.0 99.00
2006 01 09 11 00  89  2.2  3.5  3.46 11.43  8.45 313 1023.4  13.2  13.5 999.0 99.0 99.00
2006 01 09 12 00 164  2.9  4.9  3.56 14.81  8.98 312 1023.4  13.2  13.5 999.0 99.0 99.00
2006 01 09 13 00 208  2.2  2.7  3.35 10.81  8.71 297 1023.5  13.0  13.4 999.0 99.0 99.00
2006 01 09 14 00 200  2.6  3.3  3.31 13.79  8.87 302 1023.7  12.9  13.4 999.0 99.0 99.00
