#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 01 04 06 00 155  8.0  9.8  2.36 13.79  8.46 293 1016.7  12.5  12.2 999.0 99.0 99.00
2008 01 04 07 00 161  8.4 10.1  2.45 13.79  7.92 290 1017.2  12.3  12.2 999.0 99.0 99.00
2008 01 04 08 00 147  9.0 10.9  2.50 13.79  7.62 298 1016.3  12.1  12.2 999.0 99.0 99.00
2008 01 04 09 00 151  9.6 11.4  2.32 14.81  6.85 314 1016.2  12.3  12.2 999.0 99.0 99.00
2008 01 04 10 00 149  9.6 11.5  2.23 14.81  6.47 313 1015.8  12.4  12.2 999.0 99.0 99.00
2008 01 04 11 00 148 11.4 13.5  2.43 12.90  6.83 287 1014.6  12.5  12.3 999.0 99.0 99.00
2008 01 04 12 00 147 12.1 15.6  2.22 14.81  5.95 306 1013.2  12.9  12.3 999.0 99.0 99.00
2008 01 04 13 00 154 13.1 15.7  2.40 13.79  6.16 284 1012.8  13.1  12.2 999.0 99.0 99.00
2008 01 04 14 00 152 13.9 17.2  2.54 14.81  6.01 313 1012.4  13.0  12.2 999.0 99.0 99.00
2008 01 04 15 00 149 14.4 18.5  2.67 14.81  6.11 302 1013.1  12.8  12.1 999.0 99.0 99.00
2008 01 04 16 00 153 15.5 19.7  2.63 13.79  5.84 306 1012.3  12.6  12.0 999.0 99.0 99.00
2008 01 04 17 00 154 15.6 19.2  2.76 13.79  5.63 284 1012.2  12.0  11.9 999.0 99.0 99.00
2008 01 04 18 00 149 16.1 20.5  2.77 14.81  5.55 310 1011.9  12.1  11.7 999.0 99.0 99.00
2008 01 04 19 00 149 16.7 21.3  3.07 13.79  5.73 306 1011.5  12.4  11.6 999.0 99.0 99.00
2008 01 04 20 00 153 16.1 19.9  3.40  6.67  6.06 180 1011.1  12.3  11.4 999.0 99.0 99.00
2008 01 04 21 00 152 15.6 19.2  3.33  6.67  6.18 172 1009.9  12.4  11.4 999.0 99.0 99.00
2008 01 04 22 00 163 13.6 17.4  3.39  6.67  6.21 183 1009.4  12.8  11.4 999.0 99.0 99.00
2008 01 04 23 00 167 13.3 16.0  3.32 12.90  6.20 294 1008.8  12.9  11.5 999.0 99.0 99.00
2008 01 05 00 00 176 14.2 17.6  3.38  7.14  6.29 201 1008.0  13.4  11.6 999.0 99.0 99.00
2008 01 05 01 00 185 13.5 16.2  3.39  7.14  6.45 202 1007.4  13.4  11.7 999.0 99.0 99.00
2008 01 05 02 00 186 13.1 17.1  3.59  6.67  6.48 192 1007.0  13.2  11.7 999.0 99.0 99.00
2008 01 05 03 00 200 11.3 13.9  3.35  7.69  6.54 218 1007.3  13.2  11.8 999.0 99.0 99.00
2008 01 05 04 00 278  7.9 10.4  3.21 12.12  6.50 286 1008.8  12.4  11.8 999.0 99.0 99.00
2008 01 05 05 00 288  6.7  8.6  3.74 11.43  7.12 294 1010.4  11.3  11.7 999.0 99.0 99.00
2008 01 05 06 00 265  3.7  4.9  3.57 11.43  7.45 287 1011.2  11.5  11.7 999.0 99.0 99.00
2008 01 05 07 00 199  1.9  2.7  4.03 11.43  7.93 283 1011.7  11.6  11.7 999.0 99.0 99.00
2008 01 05 08 00 170  3.7  5.0  3.87 10.81  8.07 284 1011.8  11.8  11.7 999.0 99.0 99.00
2008 01 05 09 00 193  3.4  4.1  3.76 11.43  8.34 281 1012.4  11.9  11.7 999.0 99.0 99.00
2008 01 05 10 00 185  2.6  3.3  3.49 12.12  8.39 285 1012.7  11.8  11.7 999.0 99.0 99.00
2008 01 05 11 00 178  3.2  4.0  3.39 11.43  8.30 277 1012.5  11.9  11.8 999.0 99.0 99.00
2008 01 05 12 00 174  2.6  3.6  3.65 12.12  8.77 286 1012.3  11.9  11.8 999.0 99.0 99.00
2008 01 05 13 00 181  2.7  4.0  4.02 11.43  9.57 281 1012.1  11.8  11.8 999.0 99.0 99.00
2008 01 05 14 00 171  2.8  4.4  4.56 14.81 10.39 295 1012.1  11.9  11.8 999.0 99.0 99.00
2008 01 05 15 00 168  2.3  4.6  6.12 19.05 11.87 299 1013.2  11.9  11.9 999.0 99.0 99.00
2008 01 05 16 00 195  2.3  4.0  6.96 17.39 12.57 299 1013.4  11.9  11.9 999.0 99.0 99.00
2008 01 05 17 00 169  3.1  6.2  7.39 17.39 13.23 295 1013.5  11.9  11.9 999.0 99.0 99.00
2008 01 05 18 00 170  3.5  6.3  8.42 17.39 13.82 297 1014.0  12.2  11.9 999.0 99.0 99.00
2008 01 05 19 00 180  4.6  6.8  7.67 17.39 13.02 297 1014.7  12.3  11.9 999.0 99.0 99.00
2008 01 05 20 00 170  4.6  6.4  8.62 17.39 13.36 297 1013.9  12.3  12.0 999.0 99.0 99.00
2008 01 05 21 00 165  4.7  7.3  7.60 16.00 12.68 295 1013.1  12.3  12.0 999.0 99.0 99.00
2008 01 05 22 00 179  5.8  9.2  7.06 17.39 12.03 303 1012.5  12.4  12.0 999.0 99.0 99.00
2008 01 05 23 00 172  6.4  8.1  7.34 17.39 12.17 302 1011.7  12.5  12.0 999.0 99.0 99.00
2008 01 06 00 00 170  6.9  8.5  7.19 17.39 11.99 296 1011.5  12.2  12.0 999.0 99.0 99.00
2008 01 06 01 00 170  7.4 10.0  6.82 17.39 11.78 302 1011.1  11.9  12.0 999.0 99.0 99.00
2008 01 06 02 00 178  8.1 10.3  5.95 17.39 11.17 304 1010.8  12.6  12.0 999.0 99.0 99.00
2008 01 06 03 00 190  7.6  9.5  6.18 17.39 11.64 303 1010.8  12.6  12.0 999.0 99.0 99.00
2008 01 06 04 00 212  7.9 10.0  6.07 17.39 11.43 298 1010.7  12.4  12.0 999.0 99.0 99.00
2008 01 06 05 00 218 10.6 14.4  6.26 17.39 11.70 290 1010.7  12.7  12.0 999.0 99.0 99.00
2008 01 06 06 00 251  8.1 10.4  5.60 16.00 10.78 286 1011.2  12.9  12.0 999.0 99.0 99.00
2008 01 06 07 00 251  5.7  7.4  5.35 17.39 10.86 291 1012.1  12.7  12.0 999.0 99.0 99.00
2008 01 06 08 00 236  6.3  7.7  4.99 17.39 10.66 296 1012.0  12.7  12.0 999.0 99.0 99.00
2008 01 06 09 00 259  6.7  8.2  4.92 16.00 10.88 294 1012.3  12.5  12.0 999.0 99.0 99.00
2008 01 06 10 00 270  7.2  8.8  4.20 17.39  9.90 297 1012.6  12.0  11.9 999.0 99.0 99.00
2008 01 06 11 00 291  7.7  9.9  4.48 16.00 10.10 299 1012.8  11.9  11.9 999.0 99.0 99.00
2008 01 06 12 00 291  6.2  8.3  4.86 16.00 10.56 299 1013.0  11.8  11.9 999.0 99.0 99.00
2008 01 06 13 00 292  5.5  7.9  5.47 16.00 11.14 302 1013.5  11.9  11.9 999.0 99.0 99.00
2008 01 06 14 00 304  4.4  5.9  4.41 14.81 10.02 305 1014.2  11.8  11.9 999.0 99.0 99.00
2008 01 06 15 00 315  4.0  5.6  4.49 14.81 10.02 295 1014.5  11.7  11.9 999.0 99.0 99.00
2008 01 06 16 00 308  2.8  4.5  4.46 14.81 10.32 297 1015.0  11.7  11.9 999.0 99.0 99.00
2008 01 06 17 00 346  2.1  4.1  4.75 14.81 10.41 305 1015.8  11.4  11.9 999.0 99.0 99.00
2008 01 06 18 00 151  0.8  3.8  5.12 14.81 10.83 302 1016.0  11.2  11.9 999.0 99.0 99.00
2008 01 06 19 00 161  1.0  2.5  4.46 14.81 10.34 300 1016.2  11.3  11.9 999.0 99.0 99.00
2008 01 06 20 00 159  3.4  5.9  4.75 13.79 10.71 304 1015.1  11.3  12.0 999.0 99.0 99.00
2008 01 06 21 00 162  3.5  4.9  4.54 14.81 10.41 300 1015.0  11.2  12.1 999.0 99.0 99.00
2008 01 06 22 00 157  4.0  5.7  4.39 13.79 10.27 306 1013.9  11.5  12.1 999.0 99.0 99.00
2008 01 06 23 00 153  4.9  6.5  3.89 14.81  9.92 296 1013.0  11.5  12.0 999.0 99.0 99.00
2008 01 07 00 00 152  4.3  6.4  3.94 14.81  9.88 296 1012.8  10.7  12.0 999.0 99.0 99.00
2008 01 07 01 00 144  5.2  7.0  3.74 14.81  9.50 293 1011.6  10.2  12.0 999.0 99.0 99.00
2008 01 07 02 00 141  7.3  9.6  3.65 14.81  9.35 291 1011.2  10.2  11.9 999.0 99.0 99.00
2008 01 07 03 00 158  8.8 11.4  3.72 13.79  9.40 293 1010.3   9.7  11.9 999.0 99.0 99.00
2008 01 07 04 00 125  5.9  7.9  3.38 14.81  9.02 301 1010.6   9.8  12.0 999.0 99.0 99.00
2008 01 07 05 00  98  7.2  9.7  3.24 13.79  9.07 287 1009.8   9.2  12.0 999.0 99.0 99.00
2008 01 07 06 00  88  5.3  7.1  3.40 14.81  9.69 283 1009.8   9.3  12.0 999.0 99.0 99.00
2008 01 07 07 00  69  6.5  8.0  2.87 13.79  8.97 282 1009.6   9.0  12.0 999.0 99.0 99.00
2008 01 07 08 00  52  5.7  6.7  2.81 12.90  8.72 288 1010.3   9.2  12.0 999.0 99.0 99.00
2008 01 07 09 00  30  3.9  5.2  2.81 13.79  9.20 289 1010.7   9.3  12.0 999.0 99.0 99.00
2008 01 07 10 00 354  4.2  5.1  2.85 13.79  9.50 292 1011.4  10.1  12.0 999.0 99.0 99.00
2008 01 07 11 00 337  7.0  8.8  2.72 13.79  9.54 294 1012.0  10.5  12.0 999.0 99.0 99.00
2008 01 07 12 00 346 11.2 13.9  3.12 13.79  9.56 287 1012.5  10.6  12.0 999.0 99.0 99.00
2008 01 07 13 00 345  8.8 10.0  3.08 12.90  8.36 292 1013.6  10.7  12.0 999.0 99.0 99.00
2008 01 07 14 00 348  8.7 10.2  3.33 12.90  9.11 287 1014.3  10.5  12.0 999.0 99.0 99.00
2008 01 07 15 00 358  7.7  9.4  3.66 12.90  9.61 296 1015.5  10.5  12.0 999.0 99.0 99.00
2008 01 07 16 00  15  6.6  7.8  3.47 12.90  9.49 298 1016.5  10.5  12.0 999.0 99.0 99.00
2008 01 07 17 00  26  4.7  5.7  3.83 12.12  9.80 293 1017.9  10.5  12.0 999.0 99.0 99.00
2008 01 07 18 00  27  5.0  6.0  3.31 13.79  9.30 289 1018.8  10.5  12.0 999.0 99.0 99.00
2008 01 07 19 00  38  4.4  5.5  3.49 13.79  9.51 294 1019.5  10.6  12.1 999.0 99.0 99.00
2008 01 07 20 00  15  3.1  4.1  3.10 13.79  9.24 286 1019.9  10.7  12.2 999.0 99.0 99.00
2008 01 07 21 00 354  3.6  5.3  2.97 13.79  9.32 290 1019.6  10.8  12.2 999.0 99.0 99.00
2008 01 07 22 00 324  6.5  8.2  2.86 13.79  8.86 297 1019.2  11.0  12.2 999.0 99.0 99.00
2008 01 07 23 00 320  7.3  9.1  2.65 13.79  8.68 290 1019.6  11.3  12.4 999.0 99.0 99.00
2008 01 08 00 00 321  9.7 11.4  2.58 12.12  7.87 287 1020.5  11.5  12.5 999.0 99.0 99.00
2008 01 08 01 00 330  8.3  9.8  2.67 13.79  7.18 287 1020.3  11.5  12.5 999.0 99.0 99.00
2008 01 08 02 00 325  8.4 10.1  2.73 13.79  7.61 284 1020.3  11.6  12.4 999.0 99.0 99.00
2008 01 08 03 00 327  9.9 11.6  2.53 13.79  7.20 278 1021.5  11.6  12.5 999.0 99.0 99.00
2008 01 08 04 00 336  7.8  9.6  2.69 12.90  7.30 289 1021.4  11.5  12.5 999.0 99.0 99.00
2008 01 08 05 00 337  7.7  9.3  2.63 12.90  7.47 292 1021.7  11.5  12.5 999.0 99.0 99.00
2008 01 08 06 00 343  6.4  7.7  2.79 12.90  7.78 285 1021.9  11.6  12.5 999.0 99.0 99.00
2008 01 08 07 00 347  5.0  6.2  2.80 12.12  8.07 289 1022.4  11.6  12.5 999.0 99.0 99.00
2008 01 08 08 00 356  4.6  5.5  2.69 12.90  8.07 280 1021.7  11.3  12.5 999.0 99.0 99.00
2008 01 08 09 00 324  5.3  6.4  2.74 12.90  8.34 290 1021.6  11.3  12.5 999.0 99.0 99.00
2008 01 08 10 00 320  5.5  6.9  2.90 12.12  8.65 296 1021.8  11.3  12.5 999.0 99.0 99.00
2008 01 08 11 00 324  5.5  7.0  2.92 12.12  8.77 295 1022.2  11.3  12.5 999.0 99.0 99.00
2008 01 08 12 00 323  3.7  5.1  3.16 12.12  9.37 299 1021.9  11.2  12.5 999.0 99.0 99.00
2008 01 08 13 00 318  3.5  4.9  2.96 12.90  9.37 302 1022.3  11.1  12.4 999.0 99.0 99.00
2008 01 08 14 00 343  3.1  4.5  2.73 12.12  8.78 297 1022.9  11.0  12.4 999.0 99.0 99.00
2008 01 08 15 00 323  1.4  3.5  2.97 12.90  9.13 297 1022.8  10.9  12.4 999.0 99.0 99.00
2008 01 08 16 00 319  2.0  3.1  2.99 13.79  9.30 298 1023.2  11.1  12.4 999.0 99.0 99.00
2008 01 08 17 00 143  2.4  4.0  2.96 12.12  9.34 289 1023.4  10.5  12.4 999.0 99.0 99.00
2008 01 08 18 00 136  2.2  3.8  2.96 13.79  9.33 308 1024.0  10.3  12.4 999.0 99.0 99.00
2008 01 08 19 00 164  1.3  2.2  2.62 12.12  9.11 296 1024.5  10.6  12.5 999.0 99.0 99.00
2008 01 08 20 00 131  1.3  2.5  2.48 12.90  9.26 299 1023.6  10.9  12.5 999.0 99.0 99.00
2008 01 08 21 00 266  1.6  2.9  2.35 12.12  9.09 293 1023.3  11.1  12.6 999.0 99.0 99.00
2008 01 08 22 00 298  0.8  1.7  2.27 13.79  9.03 297 1022.9  11.3  12.6 999.0 99.0 99.00
2008 01 08 23 00 147  1.4  2.4  2.03 11.43  8.70 291 1022.4  11.2  12.6 999.0 99.0 99.00
2008 01 09 00 00 147  2.6  3.7  2.26 12.90  9.16 298 1022.1  11.1  12.6 999.0 99.0 99.00
2008 01 09 01 00 162  4.1  5.1  2.07 12.12  9.03 296 1021.9  11.1  12.5 999.0 99.0 99.00
2008 01 09 02 00 147  4.6  6.2  2.05 12.12  9.01 296 1021.6  11.1  12.5 999.0 99.0 99.00
2008 01 09 03 00 152  5.8  6.8  1.77 12.12  9.16 306 1021.7  10.3  12.5 999.0 99.0 99.00
2008 01 09 04 00 145  6.0  7.4  1.82 12.12  8.97 300 1021.8   9.8  12.5 999.0 99.0 99.00
2008 01 09 05 00 134  5.5  6.7  1.90 11.43  8.47 297 1022.2  10.0  12.5 999.0 99.0 99.00
2008 01 09 06 00 129  6.3  7.5  2.11 12.12  8.77 297 1022.1   9.8  12.4 999.0 99.0 99.00
2008 01 09 07 00 127  6.4  7.8  1.95 12.12  7.93 297 1021.9  10.4  12.5 999.0 99.0 99.00
2008 01 09 08 00 131  5.7  7.2  2.25 12.90  8.73 296 1021.7  10.7  12.5 999.0 99.0 99.00
2008 01 09 09 00 121  4.6  5.9  2.29 12.12  8.94 296 1021.9  10.8  12.5 999.0 99.0 99.00
2008 01 09 10 00 103  3.9  5.2  2.34 13.79  8.72 299 1021.6  10.8  12.5 999.0 99.0 99.00
2008 01 09 11 00  56  3.9  4.8  2.26 13.79  8.75 301 1021.9  11.2  12.5 999.0 99.0 99.00
2008 01 09 12 00  12  2.4  3.4  2.25 13.79  8.58 302 1021.8  11.3  12.5 999.0 99.0 99.00
2008 01 09 13 00 358  4.9  5.9  2.18 13.79  8.40 296 1022.0  11.5  12.5 999.0 99.0 99.00
2008 01 09 14 00 345  7.0  8.0  2.25 12.90  8.41 296 1021.8  11.3  12.4 999.0 99.0 99.00
2008 01 09 15 00 356  6.6  7.7  2.27 13.79  8.05 294 1022.1  11.6  12.4 999.0 99.0 99.00
2008 01 09 16 00   1  6.2  8.3  2.19 12.90  7.95 285 1022.4  11.9  12.4 999.0 99.0 99.00
2008 01 09 17 00 346  8.1  9.4  2.12 13.79  7.12 300 1022.7  11.4  12.4 999.0 99.0 99.00
2008 01 09 18 00 345  7.8  9.1  1.93 12.90  6.96 296 1023.4  11.3  12.4 999.0 99.0 99.00
2008 01 09 19 00 341  8.0  9.3  2.10 12.12  7.33 287 1023.6  11.3  12.4 999.0 99.0 99.00
2008 01 09 20 00 339  7.5  8.9  1.98 12.90  6.91 304 1023.2  11.5  12.4 999.0 99.0 99.00
2008 01 09 21 00 339  9.0 11.0  2.06 12.12  6.84 301 1022.8  11.8  12.5 999.0 99.0 99.00
2008 01 09 22 00 327  7.6  8.8  2.17 11.43  7.13 297 1022.4  12.0  12.5 999.0 99.0 99.00
2008 01 09 23 00 315  7.4  8.7  1.96 12.12  7.10 299 1022.3  12.2  12.5 999.0 99.0 99.00
2008 01 10 00 00 315  8.7 10.8  1.96 12.12  6.83 298 1022.4  12.1  12.5 999.0 99.0 99.00
2008 01 10 01 00 315  9.2 10.7  2.48 10.81  7.76 305 1022.3  12.1  12.5 999.0 99.0 99.00
2008 01 10 02 00 328  8.7 10.2  2.44 11.43  7.76 301 1022.3  12.1  12.5 999.0 99.0 99.00
2008 01 10 03 00 330  8.5 10.1  2.88 19.05  8.00 290 1022.4  12.0  12.5 999.0 99.0 99.00
2008 01 10 04 00 327  6.8  8.2  2.91 19.05  8.20 288 1022.4  12.2  12.4 999.0 99.0 99.00
2008 01 10 05 00 335  6.0  7.2  2.88 10.81  8.14 288 1022.5  12.3  12.4 999.0 99.0 99.00
2008 01 10 06 00 332  6.3  7.9  3.08 19.05  8.89 292 1022.9  12.4  12.4 999.0 99.0 99.00
2008 01 10 07 00 338  7.2  9.0  2.94 19.05  8.60 287 1022.6  12.2  12.4 999.0 99.0 99.00
2008 01 10 08 00 331  8.5 10.7  2.91 12.12  8.12 294 1022.4  11.9  12.4 999.0 99.0 99.00
2008 01 10 09 00 334  8.3 10.2  2.89 17.39  8.30 289 1022.3  12.0  12.4 999.0 99.0 99.00
2008 01 10 10 00 324  8.4 10.3  2.90 19.05  8.38 286 1022.6  11.9  12.4 999.0 99.0 99.00
