#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 01 05 06 50 147  7.3  8.4  1.83  6.67  5.35 103 1023.9  22.2  23.6  17.8 99.0 99.00
2008 01 05 07 50 157  9.2 10.8  1.80  6.67  5.39  94 1023.4  22.4  23.6  18.0 99.0 99.00
2008 01 05 08 50 161  8.1  9.4  1.82  7.14  5.29  88 1022.9  22.4  23.6  17.5 99.0 99.00
2008 01 05 09 50 155  7.4  8.8  1.76  7.69  5.38  78 1022.6  22.7  23.6  17.3 99.0 99.00
2008 01 05 10 50 150  9.6 11.2  1.74  7.69  5.36  90 1021.7  22.7  23.6  18.3 99.0 99.00
2008 01 05 11 50 156  8.9 10.5  1.93  7.14  5.48  84 1022.0  22.9  23.6  17.7 99.0 99.00
2008 01 05 12 50 158  9.2 10.8  1.88  7.69  5.31  84 1022.1  23.0  23.6  17.5 99.0 99.00
2008 01 05 13 50 148  9.1 10.6  1.93  7.69  5.32  74 1022.4  23.3  23.6  17.6 99.0 99.00
2008 01 05 14 50 141  9.0 10.5  1.94  7.14  5.28  87 1022.9  23.1  23.6  18.4 99.0 99.00
2008 01 05 15 50 157  8.5  9.7  1.90  7.69  5.29  85 1023.0  23.4  23.7  16.8 99.0 99.00
2008 01 05 16 50 147  7.9  9.5  1.79  7.14  5.21 102 1022.6  23.2  23.7  19.3 99.0 99.00
2008 01 05 17 50 150  7.8  9.5  1.69  6.25  4.98 116 1022.0  23.6  23.8  18.5 99.0 99.00
2008 01 05 18 50 157  6.8  8.4  1.70  7.14  5.26 105 1021.3  23.5  23.8  18.5 99.0 99.00
2008 01 05 19 50 157  6.8  8.0  1.49  6.25  5.07 142 1020.3  23.4  23.8  18.2 99.0 99.00
2008 01 05 20 50 176  8.1 10.5  1.50  6.67  5.26 116 1019.8  23.0  23.8  19.6 99.0 99.00
2008 01 05 21 50 188  4.3  5.1  1.45  5.88  5.34 137 1019.5  22.5  23.8  20.1 99.0 99.00
2008 01 05 22 50 155  5.6  7.0  1.50  7.69  5.25  71 1019.6  23.1  23.8  20.0 99.0 99.00
2008 01 05 23 50 161  4.9  5.7  1.47  6.67  5.37 110 1019.7  22.9  23.7  20.2 99.0 99.00
2008 01 06 00 50 126  5.4  7.2  1.45  5.88  5.30 144 1019.9  22.1  23.7  20.4 99.0 99.00
2008 01 06 01 50 140  7.6  9.2  1.64  7.69  5.14  89 1020.7  21.8  23.7  18.2 99.0 99.00
2008 01 06 02 50 132  5.4  6.5  1.44  6.67  5.27 115 1020.7  23.0  23.7  19.3 99.0 99.00
2008 01 06 03 50 132  7.0  8.2  1.58  7.69  5.40  96 1020.7  22.9  23.7  20.4 99.0 99.00
2008 01 06 04 50 138  6.3  7.3  1.58  7.69  5.48  95 1020.7  23.0  23.7  20.2 99.0 99.00
2008 01 06 05 50 154  6.1  7.3  1.46  7.69  5.49  87 1020.4  23.0  23.7  19.9 99.0 99.00
2008 01 06 06 50 158  7.2  8.3  1.47  7.69  5.42 100 1020.0  23.2  23.6  19.7 99.0 99.00
2008 01 06 07 50 163  8.3  9.5  1.50  8.33  5.18  96 1019.9  23.3  23.6  19.2 99.0 99.00
