#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 01 08 13 00 360  8.8 11.1  0.82  3.70 99.00 999 1026.3   9.7  14.4   2.6 99.0 99.00
2007 01 08 14 00   7  7.2  8.3  0.79  3.45 99.00 999 1026.6   9.5  14.2   2.7 99.0 99.00
2007 01 08 15 00   6  6.0  7.5  0.69  3.33 99.00 999 1027.8   9.6  14.4   2.7 99.0 99.00
2007 01 08 16 00   8  5.2  6.2  0.54  3.45 99.00 999 1028.6   9.7  14.4   1.9 99.0 99.00
2007 01 08 17 00 360  4.5  5.7  0.45  3.13 99.00 999 1028.6   9.7  14.1   2.5 99.0 99.00
2007 01 08 18 00 357 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 01 08 19 00 348  2.9  3.7  0.30  2.50 99.00 999 1026.2  10.5  14.5   2.9 99.0 99.00
2007 01 08 20 00 352  1.7  2.3  0.28  2.56 99.00 999 1025.4  11.3  14.5   2.2 99.0 99.00
2007 01 08 21 00 316  2.1  3.0  0.22  5.00 99.00 999 1025.1  11.7  14.8   2.9 99.0 99.00
2007 01 08 22 00 284  1.4  2.4  0.23  5.00 99.00 999 1025.2  12.5  14.9   2.6 99.0 99.00
2007 01 08 23 00 197  1.3  2.0  0.20  7.69 99.00 999 1025.6  13.3  14.9   3.1 99.0 99.00
2007 01 09 00 00 164  1.8  2.3  0.20  3.70 99.00 999 1025.6  12.5  14.8   3.1 99.0 99.00
2007 01 09 01 00 139  2.0  2.5  0.20  4.55 99.00 999 1025.7  12.1  14.4   3.7 99.0 99.00
2007 01 09 02 00 137  1.2  1.7  0.22  6.67 99.00 999 1026.5  12.2  14.4   4.1 99.0 99.00
2007 01 09 03 00 187  1.6  2.1  0.20  3.45 99.00 999 1027.1  12.5  14.4   5.0 99.0 99.00
2007 01 09 04 00 261  1.3  2.0  0.19  3.57 99.00 999 1028.0  12.8  14.5   5.0 99.0 99.00
2007 01 09 05 00 235  2.3  2.9  0.20  4.35 99.00 999 1028.0  12.9  14.5   6.2 99.0 99.00
2007 01 09 06 00 261  2.8  3.6  0.18  6.67 99.00 999 1028.0  12.9  14.4   6.1 99.0 99.00
2007 01 09 07 00 277  3.2  4.0  0.21  6.67 99.00 999 1028.1  12.9  14.4   7.1 99.0 99.00
2007 01 09 08 00 296  4.6  5.4  0.18  7.14 99.00 999 1028.5  12.7  14.4   8.7 99.0 99.00
2007 01 09 09 00 306  4.8  5.6  0.20  6.67 99.00 999 1028.2  12.5  14.4   8.0 99.0 99.00
2007 01 09 10 00 306  4.0  4.5  0.28  4.76 99.00 999 1028.5  12.5  14.4   7.6 99.0 99.00
2007 01 09 11 00 316  4.9  5.6  0.22  2.50 99.00 999 1028.8  12.5  14.4   8.1 99.0 99.00
2007 01 09 12 00 316  5.1  5.9  0.22  6.25 99.00 999 1029.8  12.5  14.4   7.8 99.0 99.00
2007 01 09 13 00 331  5.2  6.1  0.23  2.56 99.00 999 1030.3  12.3  14.4   8.1 99.0 99.00
2007 01 09 14 00 338  4.3  5.0 99.00 99.00 99.00 999 1031.1  12.1  14.2   7.9 99.0 99.00
2007 01 09 15 00 352  5.9  6.8  0.25  2.50 99.00 999 1031.8  12.1  14.2   7.1 99.0 99.00
2007 01 09 16 00 356  6.9  8.0  0.41  2.50 99.00 999 1032.0  12.5  14.2   5.5 99.0 99.00
2007 01 09 17 00 358  5.7  6.9  0.57  3.13 99.00 999 1032.0  12.6  14.4   6.6 99.0 99.00
2007 01 09 18 00 353  5.5  6.5  0.52  3.33 99.00 999 1031.3  13.3  14.4   6.1 99.0 99.00
2007 01 09 19 00   5  5.0  5.7  0.40  2.94 99.00 999 1030.3  14.4  14.5   6.9 99.0 99.00
2007 01 09 20 00  26  4.5  5.3  0.33  2.70 99.00 999 1029.7  14.9  14.5   8.2 99.0 99.00
2007 01 09 21 00  35  3.1  3.7  0.25  2.78 99.00 999 1029.6  15.2  14.6   7.9 99.0 99.00
2007 01 09 22 00  53  3.8  4.3  0.25  2.56 99.00 999 1029.6  15.6  14.8   9.1 99.0 99.00
2007 01 09 23 00  61  3.9  4.5 99.00 99.00 99.00 999 1029.6  15.3  14.8  10.1 99.0 99.00
2007 01 10 00 00  62  4.1  4.7  0.21  2.63 99.00 999 1029.7  15.3  14.8  10.1 99.0 99.00
2007 01 10 01 00  41  2.7  3.1  0.24  2.78 99.00 999 1030.0  15.2  14.5  10.6 99.0 99.00
2007 01 10 02 00  50  1.9  2.1  0.23  2.70 99.00 999 1030.3  14.9  14.5  11.0 99.0 99.00
2007 01 10 03 00 340  2.1  2.4  0.21  6.67 99.00 999 1030.3  14.8  14.5  11.2 99.0 99.00
2007 01 10 04 00 284  1.0  1.2  0.22  2.86 99.00 999 1030.4  14.5  14.4  11.3 99.0 99.00
2007 01 10 05 00 344  1.5  1.7  0.21  7.14 99.00 999 1030.3  14.5  14.4  11.0 99.0 99.00
2007 01 10 06 00  19  2.9  3.7  0.23  6.67 99.00 999 1029.8  14.7  14.4   9.4 99.0 99.00
2007 01 10 07 00  31  3.9  4.7  0.23  7.14 99.00 999 1029.3  14.5  14.5   7.9 99.0 99.00
2007 01 10 08 00  46  6.1  7.3  0.26  5.00 99.00 999 1028.8  14.5  14.5   6.5 99.0 99.00
