#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 04 09 50  37  3.3  4.1  1.69 13.79  8.06 292 1020.0  13.1  14.2 999.0 99.0 99.00
2011 01 04 10 50  52  3.3  4.5  1.62 12.90  7.92 285 1020.3  13.3  14.2 999.0 99.0 99.00
2011 01 04 11 50  77  4.3  5.2  1.55 13.79  7.95 285 1020.3  13.2  14.2 999.0 99.0 99.00
2011 01 04 12 50  74  4.4  5.6  1.46 12.90  7.96 280 1020.4  13.3  14.2 999.0 99.0 99.00
2011 01 04 13 50  75  4.4  5.3  1.57 11.43  7.65 285 1020.5  13.4  14.2 999.0 99.0 99.00
2011 01 04 14 50  79  4.3  5.2  1.44 13.79  7.49 263 1020.9  13.3  14.2 999.0 99.0 99.00
2011 01 04 15 50  84  4.4  5.3  1.40 12.90  7.72 276 1021.4  13.2  14.3 999.0 99.0 99.00
2011 01 04 16 50  77  4.6  5.8  1.48 12.90  7.74 277 1022.1  13.3  14.3 999.0 99.0 99.00
2011 01 04 17 50  81  4.5  5.6  1.60 12.12  7.93 279 1022.8  13.2  14.3 999.0 99.0 99.00
2011 01 04 18 50  87  3.7  4.7  1.54 12.12  7.13 276 1022.8  13.3  14.4 999.0 99.0 99.00
2011 01 04 19 50  81  2.1  3.0  1.59 12.90  7.17 281 1022.0  13.5  14.5 999.0 99.0 99.00
2011 01 04 20 50  44  2.0  2.8  1.55 12.90  6.71 271 1021.4  13.5  14.7 999.0 99.0 99.00
2011 01 04 21 50  29  1.8  2.4  1.54 11.43  7.25 286 1021.0  13.6  14.8 999.0 99.0 99.00
2011 01 04 22 50 325  2.4  2.9  1.44 12.90  7.31 279 1021.4  13.7  14.9 999.0 99.0 99.00
2011 01 04 23 50 348  3.9  4.4  1.45 12.12  8.04 285 1021.3  13.6  14.8 999.0 99.0 99.00
2011 01 05 00 50 352  5.1  6.1  1.46 19.05  8.22 284 1021.2  13.6  14.7 999.0 99.0 99.00
