#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 01 07 16 00 151  7.8  9.0  1.27  6.25  5.12 166 1019.9  26.4  26.8  20.5 99.0 99.00
2007 01 07 17 00 160  8.2  9.7  1.20  5.88  5.04 152 1019.1  26.3  26.9  21.5 99.0 99.00
2007 01 07 18 00 167  7.5  8.9  1.17  6.25  4.93 171 1018.0  26.4  26.9  21.8 99.0 99.00
2007 01 07 19 00 168  6.9  8.4  1.12  6.25  4.84 159 1017.0  26.5  27.0  22.0 99.0 99.00
2007 01 07 20 00 162  6.4  7.4  1.20  6.25  5.00 169 1016.4  26.6  27.1  21.6 99.0 99.00
2007 01 07 21 00 169  6.4  7.4  1.10  6.67  4.87 172 1016.2  26.6  27.1  21.7 99.0 99.00
2007 01 07 22 00 171  6.0  6.9  1.17  6.25  5.14 159 1016.4  26.6  27.2  21.7 99.0 99.00
2007 01 07 23 00 175  5.0  5.5  1.05  5.88  4.97 159 1016.7  26.6  27.2  21.3 99.0 99.00
2007 01 08 00 00 167  5.4  6.4  1.00  6.25  5.02 168 1016.7  26.5  27.2  21.4 99.0 99.00
2007 01 08 01 00 180  5.8  6.5  1.05  6.67  5.12 175 1017.0  26.8  27.2  20.2 99.0 99.00
2007 01 08 02 00 187  6.0  7.1  1.06  6.67  5.14 174 1017.3  26.8  27.2  19.7 99.0 99.00
2007 01 08 03 00 188  6.1  7.0  0.91  6.25  4.93 169 1017.5  26.6  27.2  20.7 99.0 99.00
2007 01 08 04 00 195  6.8  8.0  1.01  6.67  4.80 172 1017.8  26.4  27.2  21.4 99.0 99.00
2007 01 08 05 00 202  6.5  7.5  0.99  6.25  4.64 178 1018.0  26.3  27.3  21.8 99.0 99.00
2007 01 08 06 00 206  7.1  8.3  0.96  6.25  4.38 170 1017.5  26.3  27.3  21.6 99.0 99.00
2007 01 08 07 00 206  7.0  8.0  0.97  6.67  4.34 177 1017.0  26.2  27.3  21.7 99.0 99.00
2007 01 08 08 00 226  7.1  8.3  1.05  6.67  4.52 171 1017.0  26.1  27.4  21.7 99.0 99.00
2007 01 08 09 00 231  6.6  8.1  1.05  6.67  4.30 184 1016.7  26.1  27.4  22.0 99.0 99.00
2007 01 08 10 00 227  7.2  8.9  1.06  6.67  4.41 172 1016.5  26.2  27.5  22.5 99.0 99.00
2007 01 08 11 00 257  9.0 11.0  1.10  7.14  4.27 184 1016.5  25.6  27.5  21.4 99.0 99.00
2007 01 08 12 00 310 11.8 13.7  1.27  6.67  3.77 182 1017.1  24.9  27.4  21.6 99.0 99.00
2007 01 08 13 00 318 11.7 14.0  1.42  4.35  3.94 286 1017.5  24.6  27.4  21.2 99.0 99.00
2007 01 08 14 00 327  9.4 11.4  1.54  4.17  3.98 305 1018.5  24.4  27.5  21.0 99.0 99.00
2007 01 08 15 00 331  7.7  9.1  1.56  4.76  4.04 306 1019.1  24.4  27.4  20.8 99.0 99.00
2007 01 08 16 00 333  6.9  8.1  1.49  5.26  4.15 315 1019.5  24.0  27.4  20.3 99.0 99.00
2007 01 08 17 00 349  9.0 10.3  1.41  4.76  4.09 311 1019.0  23.9  27.3  20.6 99.0 99.00
2007 01 08 18 00   0 10.7 12.9  1.49  5.26  4.17 328 1018.4  23.1  27.4  20.7 99.0 99.00
2007 01 08 19 00   4  9.4 11.6  1.69  5.56  4.41 311 1017.8  22.7  27.4  19.3 99.0 99.00
2007 01 08 20 00   0 10.0 12.1  1.82  5.88  4.62 327 1017.7  22.4  27.3  18.8 99.0 99.00
2007 01 08 21 00   3 10.2 11.7  1.79  6.25  4.58 324 1018.1  22.1  27.3  18.6 99.0 99.00
2007 01 08 22 00   1 10.3 11.9  2.00  6.67  4.88 329 1018.9  22.0  27.3  18.3 99.0 99.00
2007 01 08 23 00   1  9.1 10.7  1.91  7.14  4.89 316 1019.6  21.9  27.3  17.9 99.0 99.00
2007 01 09 00 00 353  9.3 11.0  1.88  6.67  5.10 339 1020.2  21.6  27.3  17.0 99.0 99.00
2007 01 09 01 00 352  8.9 10.9  1.95  7.14  5.12 331 1020.9  21.3  27.3  15.7 99.0 99.00
2007 01 09 02 00   3  8.7 10.9  2.00  7.69  5.30 330 1021.1  20.7  27.3  15.1 99.0 99.00
2007 01 09 03 00   9  8.3 10.7  1.86  7.69  5.29 334 1021.5  20.2  27.3  14.0 99.0 99.00
2007 01 09 04 00  20  9.2 11.6  1.89  7.69  5.33 327 1021.7  19.8  27.1  13.2 99.0 99.00
2007 01 09 05 00  14  8.7 10.9  1.97  7.69  5.54 328 1021.8  19.6  27.2  13.8 99.0 99.00
2007 01 09 06 00  10  8.6 11.4  1.89  7.69  5.23 319 1021.4  19.4  27.3  13.4 99.0 99.00
2007 01 09 07 00   6  9.1 11.4  2.07  8.33  5.59 304 1021.6  19.4  27.3  12.7 99.0 99.00
2007 01 09 08 00   7  8.9 11.8  2.03  7.69  5.43 320 1021.6  19.2  27.4  12.6 99.0 99.00
2007 01 09 09 00   9  9.6 12.5  2.06  7.69  5.38 316 1021.3  19.5  27.4  13.0 99.0 99.00
2007 01 09 10 00  16 10.0 12.5  2.01  7.69  5.44 314 1021.4  19.6  27.4  13.0 99.0 99.00
2007 01 09 11 00  18  9.9 12.7  1.98  7.14  5.29 328 1022.0  19.8  27.4  12.8 99.0 99.00
2007 01 09 12 00  17 10.7 13.6  1.90  6.67  5.18 340 1022.5  19.9  27.4  12.7 99.0 99.00
2007 01 09 13 00  15 10.6 13.5  1.87  7.14  5.11 322 1023.3  19.8  27.3  12.6 99.0 99.00
2007 01 09 14 00  23 10.5 12.8  1.98  6.67  5.21 348 1024.2  19.9  27.3  12.6 99.0 99.00
2007 01 09 15 00  21 10.9 13.8  2.17  6.67  5.36 340 1025.1  19.9  27.3  12.5 99.0 99.00
2007 01 09 16 00  22 11.3 14.3  2.18  6.25  5.44  12 1025.5  19.8  27.2  12.5 99.0 99.00
2007 01 09 17 00  26 10.9 14.3  2.27  6.67  5.27 359 1025.3  19.6  27.2  12.4 99.0 99.00
2007 01 09 18 00  27 11.1 13.2  2.20  6.67  5.28   3 1024.6  19.6  27.3  12.8 99.0 99.00
2007 01 09 19 00  26  9.7 12.6  2.17  6.67  5.34  10 1023.9  19.3  27.1  11.6 99.0 99.00
2007 01 09 20 00  26  9.7 12.1  2.25  6.67  5.48   7 1022.9  19.5  27.1  11.8 99.0 99.00
2007 01 09 21 00  30  8.4 10.8  2.07  6.67  5.32  11 1022.8  19.8  27.3  13.0 99.0 99.00
2007 01 09 22 00  29  7.6  9.6  2.05  6.67  5.46  13 1022.9  19.8  27.4  11.2 99.0 99.00
2007 01 09 23 00  17  7.1  8.7  1.99  6.25  5.41  14 1023.1  19.9  27.4  11.1 99.0 99.00
2007 01 10 00 00  11  8.3 10.6  2.05  7.14  5.51 359 1023.4  20.3  27.3  10.6 99.0 99.00
2007 01 10 01 00   1  7.5 10.3  2.06  7.69  5.65   4 1023.7  20.6  27.3  10.2 99.0 99.00
2007 01 10 02 00   1  8.2 10.6  1.94  6.67  5.38   5 1023.9  20.7  27.3  11.1 99.0 99.00
2007 01 10 03 00 351 10.2 12.7  1.94  7.69  5.26 359 1024.0  20.9  27.3  11.4 99.0 99.00
2007 01 10 04 00 359 11.0 13.5  1.99  7.14  5.12  19 1024.0  21.2  27.3  11.4 99.0 99.00
2007 01 10 05 00 359 10.7 14.0  1.92  6.67  5.03  10 1024.0  21.3  27.3  10.9 99.0 99.00
2007 01 10 06 00   7 11.1 13.1  2.03  7.14  5.08   6 1023.4  21.2  27.3  11.0 99.0 99.00
2007 01 10 07 00   0 12.1 14.7  2.02  7.14  4.95   1 1023.2  20.9  27.3  10.8 99.0 99.00
2007 01 10 08 00   9 12.8 17.0  2.37  6.67  5.37   4 1022.7  20.6  27.2  11.0 99.0 99.00
2007 01 10 09 00  24 11.5 15.5  2.44  7.14  5.40 346 1022.5  20.4  27.2  12.0 99.0 99.00
2007 01 10 10 00  27 11.0 14.4  2.56  7.14  5.58   1 1022.8  20.2  27.2  11.9 99.0 99.00
2007 01 10 11 00  27 12.5 15.7  2.56  7.69  5.75 350 1023.2  19.5  27.2  12.7 99.0 99.00
