#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 06 03 11 50 101  6.5  7.8  0.81  4.35  3.58 999 1007.4  28.0  28.3  25.4 99.0 99.00
2010 06 03 12 50  99  4.9  5.6  0.79  3.70  3.71 999 1008.3  28.1  28.3  25.7 99.0 99.00
2010 06 03 13 50 112  5.0  5.6  0.83  4.55  3.86 999 1008.3  28.2  28.3  26.0 99.0 99.00
2010 06 03 14 50  99  3.5  4.3  0.77  5.00  4.01 109 1008.4  28.4  28.4  26.0 99.0 99.00
2010 06 03 15 50  70  2.0  2.4  0.80  4.55  4.06 999 1008.9  28.5  28.6  25.9 99.0 99.00
2010 06 03 16 50 125  4.3  4.9  0.78  4.76  4.08 999 1007.9  28.5  29.0  26.0 99.0 99.00
2010 06 03 17 50 144  5.4  6.4  0.71  4.76  4.00 999 1006.9  28.8  29.0  26.4 99.0 99.00
2010 06 03 18 50 163  6.9  7.8  0.74  4.55  3.80 999 1006.1  28.9  29.0  26.8 99.0 99.00
2010 06 03 19 50 165  5.9  7.0  0.72  4.35  3.77 999 1005.9  29.1  28.9  26.9 99.0 99.00
2010 06 03 20 50 161  3.8  4.4  0.67  5.88  3.83  68 1005.7  29.0  29.0  27.2 99.0 99.00
2010 06 03 21 50 142  3.5  4.2  0.70  4.76  3.95 999 1005.6  29.0  29.0  27.2 99.0 99.00
2010 06 03 22 50 125  3.9  4.6  0.71  5.26  3.98  80 1005.3  28.9  28.9  27.2 99.0 99.00
2010 06 03 23 50 122  4.6  5.3  0.73  5.00  3.98  83 1005.5  28.8  28.8  27.3 99.0 99.00
2010 06 04 00 50 119  5.5  6.4  0.75  5.26  3.89  91 1005.8  28.6  28.8  27.2 99.0 99.00
2010 06 04 01 50 117  6.8  8.1  0.78  4.76  3.91 999 1006.1  28.6  28.8  27.3 99.0 99.00
2010 06 04 02 50 115  6.2  7.5  0.83  5.26  3.84  89 1006.7  28.5  28.7  27.0 99.0 99.00
2010 06 04 03 50 105  7.6  8.9  0.87  5.56  3.91  86 1007.0  28.5  28.6  27.1 99.0 99.00
2010 06 04 04 50 109  7.9  9.1  0.92  5.26  3.83  89 1007.4  28.4  28.5  26.7 99.0 99.00
2010 06 04 05 50 109  8.6 10.1  0.90  4.17  3.82 999 1007.4  28.4  28.5  26.6 99.0 99.00
2010 06 04 06 50 109  7.4  8.4  0.99  5.00  3.86  95 1007.8  28.3  28.4  26.3 99.0 99.00
2010 06 04 07 50 114  9.1 10.7  0.99  4.17  3.96 999 1007.0  28.3  28.4  26.3 99.0 99.00
2010 06 04 08 50 127  8.5  9.7  1.16  5.56  4.13 112 1007.3  28.3  28.4  26.1 99.0 99.00
2010 06 04 09 50 124  7.5  9.3  1.22  5.26  4.28 108 1007.5  28.3  28.3  26.0 99.0 99.00
2010 06 04 10 50 122  4.6  5.2  1.12  5.00  4.33 126 1008.3  28.3  28.3  25.8 99.0 99.00
2010 06 04 11 50 117  4.0  4.5  1.12  5.56  4.58 130 1009.1  28.2  28.3  26.0 99.0 99.00
2010 06 04 12 50 100  4.7  5.1  1.14  5.56  4.74 112 1009.3  28.1  28.4  26.2 99.0 99.00
2010 06 04 13 50 126  6.3  7.1  1.23  5.56  4.98 123 1008.4  28.0  28.4  26.5 99.0 99.00
2010 06 04 14 50  81  4.5  5.2  1.10  5.88  4.82  92 1009.1  28.2  28.4  26.6 99.0 99.00
