#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 06 08 50 309  4.8  5.9  1.24 13.79  5.46 311 1016.8  14.4  14.3 999.0 99.0 99.00
2010 01 06 09 50 316  5.1  5.8  1.30 14.81  5.50 301 1017.0  14.3  14.3 999.0 99.0 99.00
2010 01 06 10 50 295  5.1  6.1  1.21 13.79  5.69 306 1017.1  14.2  14.3 999.0 99.0 99.00
2010 01 06 11 50 297  4.0  4.9  1.33 14.81  6.18 286 1016.9  14.1  14.3 999.0 99.0 99.00
2010 01 06 12 50 309  5.1  6.4  1.22 13.79  6.28 299 1016.6  14.4  14.3 999.0 99.0 99.00
2010 01 06 13 50 322  5.2  6.2  1.26 13.79  5.82 289 1016.5  14.4  14.3 999.0 99.0 99.00
2010 01 06 14 50 334  4.0  4.8  1.21 13.79  5.97 285 1016.9  14.3  14.3 999.0 99.0 99.00
2010 01 06 15 50 348  2.8  3.3  1.15 12.90  6.24 295 1017.5  14.3  14.3 999.0 99.0 99.00
2010 01 06 16 50  48  1.9  2.5  1.20 13.79  6.52 286 1017.6  14.5  14.3 999.0 99.0 99.00
2010 01 06 17 50  15  1.2  1.6  1.20 13.79  6.61 301 1018.1  14.9  14.4 999.0 99.0 99.00
2010 01 06 18 50 300  2.1  2.5  1.22 12.90  6.67 294 1018.2  14.7  14.5 999.0 99.0 99.00
2010 01 06 19 50 292  1.9  2.3  1.12 16.00  6.36 191 1017.4  14.9  14.5 999.0 99.0 99.00
2010 01 06 20 50 288  2.1  2.6  1.10 16.00  6.50 284 1016.3  14.8  14.9 999.0 99.0 99.00
2010 01 06 21 50 291  4.1  4.8  1.18 16.00  6.96 294 1015.8  14.6  14.7 999.0 99.0 99.00
2010 01 06 22 50 314  4.4  5.1  1.15 16.00  6.82 281 1015.7  14.7  14.6 999.0 99.0 99.00
2010 01 06 23 50 319  4.0  4.5  1.08 16.00  6.60 265 1015.7  14.7  14.6 999.0 99.0 99.00
2010 01 07 00 50 308  4.5  5.2  1.26 14.81  7.15 264 1015.7  14.6  14.6 999.0 99.0 99.00
2010 01 07 01 50 306  3.9  4.9  1.22 16.00  6.89 307 1015.7  14.6  14.5 999.0 99.0 99.00
2010 01 07 02 50 316  4.2  5.5  1.23 14.81  7.15 287 1015.9  14.7  14.4 999.0 99.0 99.00
2010 01 07 03 50 308  5.5  6.7  1.23 14.81  6.89 278 1016.1  14.6  14.4 999.0 99.0 99.00
2010 01 07 04 50 309  7.2  8.7  1.08 14.81  6.19 288 1016.0  14.5  14.4 999.0 99.0 99.00
2010 01 07 05 50 311  5.8  7.4  1.11 13.79  6.14 285 1016.3  14.5  14.4 999.0 99.0 99.00
2010 01 07 06 50 321  7.1  8.7  1.35 13.79  6.41 295 1016.0  14.4  14.4 999.0 99.0 99.00
2010 01 07 07 50 325  6.9  8.1  1.59 14.81  6.53 274 1015.6  14.4  14.3 999.0 99.0 99.00
2010 01 07 08 50 330  7.5  9.2  1.63 13.79  5.84 307 1015.1  14.3  14.3 999.0 99.0 99.00
2010 01 07 09 50 325  7.6  8.8  1.55 13.79  5.59 288 1015.0  14.3  14.3 999.0 99.0 99.00
2010 01 07 10 50 310  6.9  8.1  1.57 13.79  5.66 292 1014.9  14.3  14.2 999.0 99.0 99.00
2010 01 07 11 50 318  6.2  7.5  1.54 13.79  5.99 294 1014.6  14.2  14.2 999.0 99.0 99.00
2010 01 07 12 50 309  5.4  6.2  1.71 13.79  6.30 289 1014.7  14.2  14.2 999.0 99.0 99.00
2010 01 07 13 50 308  5.4  6.7  1.51 13.79  6.53 278 1014.9  14.2  14.2 999.0 99.0 99.00
2010 01 07 14 50 334  3.1  3.9  1.41 13.79  6.57 290 1015.3  14.1  14.2 999.0 99.0 99.00
2010 01 07 15 50 308  3.0  3.8  1.46 12.90  7.30 274 1015.6  14.4  14.2 999.0 99.0 99.00
2010 01 07 16 50 323  3.7  4.4  1.55 12.90  8.06 276 1016.2  14.5  14.2 999.0 99.0 99.00
2010 01 07 17 50 322  3.3  4.1  1.61 12.90  8.21 274 1016.7  14.5  14.3 999.0 99.0 99.00
2010 01 07 18 50 306  1.7  2.2  1.57 11.43  7.74 275 1016.9  14.6  14.4 999.0 99.0 99.00
2010 01 07 19 50  28  2.0  2.5  1.65 12.12  7.90 275 1015.9  14.7  14.6 999.0 99.0 99.00
2010 01 07 20 50 350  1.7  2.2  1.42 12.90  7.09 270 1014.9  14.7  14.8 999.0 99.0 99.00
2010 01 07 21 50 319  2.1  2.6  1.55 12.90  7.30 263 1014.6  14.7  14.9 999.0 99.0 99.00
2010 01 07 22 50 321  2.6  3.2  1.57 12.90  7.47 277 1014.5  14.6  14.8 999.0 99.0 99.00
2010 01 07 23 50 347  1.8  2.5  1.49 12.90  7.76 286 1014.5  14.6  14.8 999.0 99.0 99.00
2010 01 08 00 50 168  1.9  2.6  1.57 12.12  8.00 279 1015.1  12.8  14.7 999.0 99.0 99.00
2010 01 08 01 50 308  3.9  5.0  1.60 12.12  8.20 284 1015.5  13.7  14.7 999.0 99.0 99.00
2010 01 08 02 50 320  4.7  5.6  1.39 11.43  7.88 281 1015.7  14.5  14.6 999.0 99.0 99.00
2010 01 08 03 50 318  4.5  5.3  1.55 11.43  7.66 280 1016.1  14.7  14.6 999.0 99.0 99.00
2010 01 08 04 50 320  3.9  4.5  1.56 11.43  7.76 285 1016.0  14.8  14.5 999.0 99.0 99.00
2010 01 08 05 50 322  6.7  8.0  1.51 12.12  7.99 279 1016.1  14.7  14.5 999.0 99.0 99.00
2010 01 08 06 50 344  3.4  4.1  1.61 11.43  7.51 285 1016.1  14.6  14.5 999.0 99.0 99.00
2010 01 08 07 50 327  3.7  4.4  1.66 12.12  7.61 276 1016.0  14.5  14.4 999.0 99.0 99.00
2010 01 08 08 50 313  3.6  4.7  1.55 11.43  7.35 279 1015.8  14.4  14.4 999.0 99.0 99.00
2010 01 08 09 50   2  3.0  3.9  1.61 12.12  7.13 278 1015.8  14.5  14.3 999.0 99.0 99.00
2010 01 08 10 50 352  2.0  2.4  1.78 11.43  7.37 284 1015.9  14.4  14.5 999.0 99.0 99.00
2010 01 08 11 50  41  1.8  2.6  1.70 12.12  7.81 275 1016.0  14.5  14.4 999.0 99.0 99.00
2010 01 08 12 50  33  1.4  2.0  1.79 10.81  8.04 282 1016.2  14.2  14.5 999.0 99.0 99.00
2010 01 08 13 50  68  2.2  2.8  1.69 11.43  8.49 283 1016.7  14.2  14.6 999.0 99.0 99.00
2010 01 08 14 50  81  2.2  3.2  1.81 12.12  9.07 274 1017.3  14.0  14.5 999.0 99.0 99.00
2010 01 08 15 50  87  2.9  3.9  2.00 12.12  9.59 284 1017.7  14.0  14.5 999.0 99.0 99.00
2010 01 08 16 50  95  2.9  3.9  1.80 12.90  9.47 271 1018.5  14.4  14.5 999.0 99.0 99.00
2010 01 08 17 50  82  2.2  3.1  2.22 16.00 10.86 283 1019.4  14.4  14.6 999.0 99.0 99.00
2010 01 08 18 50  87  2.9  3.8  2.18 14.81 10.64 272 1019.4  14.4  14.7 999.0 99.0 99.00
2010 01 08 19 50 113  2.9  3.9  2.44 16.00 11.13 276 1018.7  14.5  14.8 999.0 99.0 99.00
2010 01 08 20 50 146  0.3  1.0  2.45 14.81 11.20 281 1018.5  15.5  15.1 999.0 99.0 99.00
2010 01 08 21 50 270  0.4  1.3  2.20 13.79 10.83 275 1018.1  15.5  15.3 999.0 99.0 99.00
2010 01 08 22 50 333  1.3  2.1  2.62 14.81 11.55 265 1018.3  15.3  15.3 999.0 99.0 99.00
2010 01 08 23 50 320  3.1  4.2  2.57 16.00 11.75 278 1018.5  15.1  15.2 999.0 99.0 99.00
2010 01 09 00 50 349  0.5  1.0  2.75 14.81 11.82 273 1018.3  15.0  15.1 999.0 99.0 99.00
2010 01 09 01 50 311  0.8  1.6  2.44 14.81 11.63 274 1018.5  14.6  15.3 999.0 99.0 99.00
2010 01 09 02 50 302  4.2  5.4  2.50 16.00 12.05 289 1019.6  14.7  15.2 999.0 99.0 99.00
2010 01 09 03 50 328  3.6  4.7  2.89 16.00 12.42 283 1020.0  14.7  15.1 999.0 99.0 99.00
2010 01 09 04 50 354  2.2  2.7  2.74 14.81 12.49 278 1020.0  14.7  14.8 999.0 99.0 99.00
2010 01 09 05 50 328  3.0  4.1  2.94 14.81 12.39 279 1020.5  14.8  14.8 999.0 99.0 99.00
2010 01 09 06 50 330  5.4  6.4  2.67 12.90 11.83 284 1020.5  14.7  14.7 999.0 99.0 99.00
2010 01 09 07 50 329  2.5  3.4  2.92 16.00 12.10 287 1020.2  14.7  14.9 999.0 99.0 99.00
2010 01 09 08 50 312  1.3  3.3  2.48 14.81 11.24 283 1019.8  14.7  14.7 999.0 99.0 99.00
2010 01 09 09 50 326  2.2  3.3  2.71 16.00 11.75 278 1019.7  14.5  14.5 999.0 99.0 99.00
2010 01 09 10 50 325  2.9  3.6  2.58 14.81 11.60 285 1019.5  14.4  14.5 999.0 99.0 99.00
2010 01 09 11 50 314  0.2  0.9  2.71 16.00 11.60 278 1019.1  14.4  14.5 999.0 99.0 99.00
2010 01 09 12 50 276  1.3  2.3  2.62 16.00 11.39 285 1018.9  14.3  14.5 999.0 99.0 99.00
2010 01 09 13 50 294  1.3  2.1  2.51 16.00 11.42 271 1019.4  14.2  14.4 999.0 99.0 99.00
2010 01 09 14 50 295  3.4  4.4  2.66 16.00 11.51 285 1020.2  14.3  14.4 999.0 99.0 99.00
2010 01 09 15 50 306  4.1  5.6  2.86 14.81 11.78 284 1020.7  12.9  14.5 999.0 99.0 99.00
2010 01 09 16 50 314  5.7  7.1  2.60 12.90 11.22 281 1021.6  12.9  14.4 999.0 99.0 99.00
2010 01 09 17 50 342  4.1  5.1  2.70 13.79 10.42 286 1022.0  13.5  14.3 999.0 99.0 99.00
2010 01 09 18 50 326  5.0  6.4  2.94 14.81 11.24 291 1021.9  13.7  14.3 999.0 99.0 99.00
2010 01 09 19 50 350  2.7  3.8  2.54 12.90 10.42 287 1020.9  14.4  14.4 999.0 99.0 99.00
2010 01 09 20 50 315  2.2  3.5  2.79 14.81 10.84 285 1020.0  14.7  14.5 999.0 99.0 99.00
2010 01 09 21 50 312  4.6  5.7  2.44 14.81 10.68 284 1019.8  14.4  14.5 999.0 99.0 99.00
2010 01 09 22 50 354  2.3  3.0  2.49 13.79 10.41 283 1019.2  14.6  14.6 999.0 99.0 99.00
2010 01 09 23 50 332  2.4  3.3  2.65 12.90 10.80 271 1019.1  14.8  14.5 999.0 99.0 99.00
2010 01 10 00 50 338  1.6  2.3  2.79 14.81 11.28 275 1019.0  14.9  14.6 999.0 99.0 99.00
2010 01 10 01 50 126  1.7  3.1  2.72 14.81 11.17 286 1018.6  14.8  14.6 999.0 99.0 99.00
2010 01 10 02 50 245  1.2  3.5  2.42 13.79 11.10 291 1019.1  15.1  14.6 999.0 99.0 99.00
2010 01 10 03 50 319  9.4 11.4  2.49 14.81 10.69 279 1020.0  14.1  14.5 999.0 99.0 99.00
2010 01 10 04 50 320  6.6  7.9  2.55 14.81  9.02 276 1020.5  14.2  14.4 999.0 99.0 99.00
2010 01 10 05 50 319  5.8  6.9  2.40 14.81  9.23 288 1020.4  14.2  14.3 999.0 99.0 99.00
2010 01 10 06 50 315  4.3  5.4  2.28 14.81  9.19 298 1020.2  14.2  14.3 999.0 99.0 99.00
2010 01 10 07 50 309  4.5  5.6  2.86 13.79 10.66 290 1020.0  14.3  14.3 999.0 99.0 99.00
