#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 01 08 14 50 344  6.2  8.2  2.08 12.90  7.64 286 1018.8  10.5  12.5 999.0 99.0 99.00
2009 01 08 15 50 328  6.9  9.3  2.10 12.90  7.22 292 1019.1  11.1  12.4 999.0 99.0 99.00
2009 01 08 16 50 324  6.9  8.3  2.30 12.90  7.21 295 1019.5  11.0  12.4 999.0 99.0 99.00
2009 01 08 17 50 340  6.1  7.7  2.17 12.90  6.53 297 1019.8  11.5  12.4 999.0 99.0 99.00
2009 01 08 18 50 357  3.4  4.6  2.42 12.12  7.13 296 1019.8  11.3  12.5 999.0 99.0 99.00
2009 01 08 19 50 330  6.1  7.6  2.47 12.12  7.06 299 1018.7  12.1  12.5 999.0 99.0 99.00
2009 01 08 20 50 318  7.8  9.7  2.57  8.33  6.79 296 1017.6  12.1  12.5 999.0 99.0 99.00
2009 01 08 21 50 312  9.2 11.0  2.63  8.33  6.76 300 1016.5  12.3  12.5 999.0 99.0 99.00
2009 01 08 22 50 308  6.9  8.5  2.58  8.33  6.95 304 1015.7  12.6  12.5 999.0 99.0 99.00
2009 01 08 23 50 319 11.5 13.3  2.80  9.09  6.74 299 1015.3  12.8  12.4 999.0 99.0 99.00
2009 01 09 00 50 313 11.2 13.0  2.64 12.12  6.52 306 1015.4  12.5  12.5 999.0 99.0 99.00
2009 01 09 01 50 321  9.9 11.7  2.89  7.69  6.57 303 1015.7  12.6  12.5 999.0 99.0 99.00
2009 01 09 02 50 330  8.5 10.0  2.71  8.33  6.59 296 1016.6  12.6  12.5 999.0 99.0 99.00
2009 01 09 03 50  16  4.1  5.8  2.54  8.33  6.82 300 1017.3  13.7  12.5 999.0 99.0 99.00
2009 01 09 04 50 353  5.8  7.2  2.32 12.90  7.06 304 1017.8  13.8  12.5 999.0 99.0 99.00
2009 01 09 05 50 350  6.1  8.8  2.62  8.33  7.05 300 1018.6  13.0  12.5 999.0 99.0 99.00
2009 01 09 06 50  25  7.1  8.7  2.61 12.12  7.06 307 1018.9  13.1  12.5 999.0 99.0 99.00
2009 01 09 07 50  19  8.3 10.0  2.28 12.90  6.84 303 1019.2  12.7  12.5 999.0 99.0 99.00
2009 01 09 08 50  25  6.8  8.7  2.38  9.09  7.10 297 1019.2  12.3  12.5 999.0 99.0 99.00
2009 01 09 09 50  29  7.6  8.8  2.39 12.90  7.24 314 1019.6  12.1  12.5 999.0 99.0 99.00
2009 01 09 10 50  31  6.3  7.5  2.49 12.90  7.46 312 1020.2  12.0  12.5 999.0 99.0 99.00
2009 01 09 11 50  28  5.5  6.3  2.45 12.90  7.55 309 1020.2  12.0  12.5 999.0 99.0 99.00
2009 01 09 12 50  20  7.1  8.3  2.78 11.43  7.65 306 1019.8  12.1  12.4 999.0 99.0 99.00
2009 01 09 13 50  21  7.2  8.6  2.56 12.90  7.38 307 1020.3  12.0  12.4 999.0 99.0 99.00
2009 01 09 14 50  17  6.9  8.1  2.69 12.12  7.52 299 1021.0  12.0  12.4 999.0 99.0 99.00
2009 01 09 15 50  29  7.4  8.5  2.62  9.09  7.16 303 1021.5  12.1  12.4 999.0 99.0 99.00
2009 01 09 16 50  11  7.6  8.8  2.54 10.00  7.29 301 1022.1  12.0  12.4 999.0 99.0 99.00
2009 01 09 17 50   5  5.3  7.0  2.52 11.43  7.41 298 1022.8  12.3  12.4 999.0 99.0 99.00
2009 01 09 18 50 328  4.0  5.2  2.44 12.12  7.55 295 1022.7  12.6  12.4 999.0 99.0 99.00
2009 01 09 19 50 314  5.6  7.0  2.18 11.43  7.28 291 1021.6  12.5  12.5 999.0 99.0 99.00
2009 01 09 20 50 338  5.4  6.8  2.13 10.00  7.28 300 1020.4  13.4  12.5 999.0 99.0 99.00
2009 01 09 21 50 327  5.2  6.2  2.14 11.43  7.37 299 1019.8  13.6  12.5 999.0 99.0 99.00
2009 01 09 22 50 322  7.5  8.9  2.32 10.00  7.55 296 1019.8  13.7  12.6 999.0 99.0 99.00
2009 01 09 23 50 338  8.2 10.4  2.42 10.00  7.50 295 1020.3  14.1  12.5 999.0 99.0 99.00
2009 01 10 00 50 336  8.3  9.7  2.14 10.00  6.82 300 1020.8  14.1  12.5 999.0 99.0 99.00
